매수일,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th
2017-07-21,0.9845288326300985,1.2658227848101267,1.1251758087201125,0.4219409282700422,-0.4219409282700422,-1.1251758087201125,-0.8438818565400844,-0.8438818565400844,-0.5625879043600562,-1.2658227848101267
2017-07-24,0.41841004184100417,0.2789400278940028,-0.41841004184100417,-1.2552301255230125,-1.9525801952580195,-1.6736401673640167,-1.6736401673640167,-1.394700139470014,-2.092050209205021,-3.0683403068340307
2017-11-06,-1.4457831325301205,-10.240963855421686,-8.313253012048193,-7.228915662650603,-8.433734939759036,-12.650602409638553,-12.289156626506024,-12.048192771084338,-12.289156626506024,-12.650602409638553
2018-01-17,1.103448275862069,3.310344827586207,-2.206896551724138,1.2413793103448276,1.9310344827586208,-2.0689655172413794,-2.0689655172413794,-5.241379310344827,-9.10344827586207,-6.482758620689655
2018-01-18,2.1828103683492497,-3.2742155525238745,0.1364256480218281,0.8185538881309686,-3.1377899045020463,-3.1377899045020463,-6.275579809004093,-10.09549795361528,-7.503410641200546,-11.050477489768076
2018-01-19,-6.0927152317880795,-2.781456953642384,-2.119205298013245,-5.960264900662252,-5.960264900662252,-9.006622516556291,-12.71523178807947,-10.198675496688741,-13.642384105960264,-12.052980132450331
2018-04-02,-2.177293934681182,-25.349922239502334,-26.594090202177295,-22.86158631415241,-22.939346811819597,-24.261275272161743,-26.67185069984448,-29.393468118195955,-29.237947122861588,-32.65940902021773
2018-04-03,3.1149301825993554,1.3963480128893662,6.552094522019334,6.4446831364124595,4.618689581095596,1.288936627282492,-2.4704618689581097,-2.255639097744361,-6.981740064446831,-6.552094522019334
2018-05-28,-1.7073170731707317,-0.24390243902439024,-0.7317073170731707,-0.7317073170731707,-0.975609756097561,-0.4878048780487805,0.4878048780487805,-6.097560975609756,-7.560975609756097,-6.951219512195122
2018-05-29,1.2376237623762376,0.7425742574257426,0.7425742574257426,0.49504950495049505,0.9900990099009901,1.9801980198019802,-4.702970297029703,-6.188118811881188,-5.569306930693069,-7.178217821782178
2018-06-07,-6.553398058252427,-8.009708737864077,-7.402912621359223,-8.980582524271844,-10.679611650485437,-6.432038834951456,-8.009708737864077,-8.009708737864077,-10.194174757281553,-10.922330097087379
2018-08-07,-1.095890410958904,4.109589041095891,4.2465753424657535,6.575342465753424,5.7534246575342465,5.342465753424658,6.301369863013699,7.260273972602739,8.767123287671232,8.219178082191782
2018-08-08,4.109589041095891,4.2465753424657535,6.575342465753424,5.7534246575342465,5.342465753424658,6.301369863013699,7.260273972602739,8.767123287671232,8.219178082191782,9.04109589041096
2018-08-09,0.13157894736842105,2.3684210526315788,1.5789473684210527,1.1842105263157894,2.1052631578947367,3.026315789473684,4.473684210526316,3.9473684210526314,4.7368421052631575,9.078947368421053
2018-08-10,2.3684210526315788,1.5789473684210527,1.1842105263157894,2.1052631578947367,3.026315789473684,4.473684210526316,3.9473684210526314,4.7368421052631575,9.078947368421053,9.473684210526315
2018-08-28,-0.12121212121212122,-1.5757575757575757,-1.4545454545454546,-0.8484848484848485,2.303030303030303,3.757575757575758,4.0,2.0606060606060606,2.0606060606060606,1.0909090909090908
2018-09-05,0.11668611435239207,-1.750291715285881,-1.750291715285881,-2.6837806301050176,-6.884480746791132,-0.8168028004667445,28.82147024504084,39.78996499416569,38.38973162193699,34.189031505250874
2018-09-06,-1.1737089201877935,-1.1737089201877935,-2.112676056338028,-6.338028169014085,-0.2347417840375587,29.577464788732396,40.610328638497656,39.201877934272304,34.97652582159625,21.12676056338028
2018-10-05,-0.6507592190889371,-0.9761388286334056,-0.8676789587852495,5.206073752711497,5.314533622559653,1.5184381778741864,-2.27765726681128,-6.399132321041215,3.6876355748373104,-6.616052060737527
2018-10-16,-4.352441613588111,-8.386411889596603,1.4861995753715498,-8.598726114649681,-10.40339702760085,-10.828025477707007,-8.174097664543524,-0.10615711252653928,3.715498938428875,4.883227176220807
2018-10-17,-1.4840182648401827,9.132420091324201,-1.7123287671232876,-3.65296803652968,-4.109589041095891,-1.2557077625570776,7.420091324200913,11.529680365296803,12.785388127853881,11.872146118721462
2018-10-26,2.9504741833508956,4.109589041095891,3.266596417281349,3.0558482613277134,0.31612223393045313,0.31612223393045313,3.4773445732349844,1.6859852476290833,1.791359325605901,2.73972602739726
2019-02-26,-2.719665271966527,-1.4644351464435146,-2.092050209205021,-0.41841004184100417,0.41841004184100417,1.8828451882845187,-1.4644351464435146,-0.7322175732217573,-3.0334728033472804,-3.2426778242677825
2019-02-27,1.1815252416756177,0.5370569280343717,2.255639097744361,3.1149301825993554,4.618689581095596,1.1815252416756177,1.933404940923738,-0.4296455424274973,-0.644468313641246,-2.4704618689581097
2019-02-28,-0.6369426751592356,1.0615711252653928,1.910828025477707,3.397027600849257,0.0,0.7430997876857749,-1.5923566878980893,-1.8046709129511678,-3.6093418259023355,-4.45859872611465
2019-03-04,0.31612223393045313,1.1591148577449948,2.6343519494204424,-0.7376185458377239,0.0,-2.3182297154899896,-2.528977871443625,-4.3203371970495255,-5.163329820864067,-8.113804004214963
2019-03-05,0.10427528675703858,1.5641293013555788,-1.772679874869656,-1.0427528675703859,-3.3368091762252345,-3.545359749739312,-5.318039624608968,-6.152241918665276,-9.071949947862356,-8.237747653806048
2019-03-06,0.6198347107438017,-2.6859504132231407,-1.962809917355372,-4.235537190082645,-4.4421487603305785,-6.198347107438017,-7.024793388429752,-9.917355371900827,-9.090909090909092,-7.851239669421488
