매수일,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th
2010-01-13,1.1695906432748537,-0.9746588693957114,0.7797270955165692,0.9746588693957114,0.9746588693957114,-2.1442495126705654,-4.775828460038986,-6.140350877192983,-5.458089668615984,-5.458089668615984
2010-01-14,-3.6053130929791273,-1.8975332068311195,-1.7077798861480076,-1.7077798861480076,-4.743833017077799,-7.30550284629981,-8.633776091081593,-7.969639468690702,-7.969639468690702,-8.918406072106261
2010-01-15,-0.3853564547206166,-0.1926782273603083,-0.1926782273603083,-3.275529865125241,-5.8766859344894025,-7.22543352601156,-6.551059730250482,-6.551059730250482,-7.514450867052023,-8.285163776493256
2010-01-18,0.0,0.0,-3.088803088803089,-5.694980694980695,-7.046332046332046,-6.370656370656371,-6.370656370656371,-7.335907335907336,-8.108108108108109,-10.038610038610038
2010-01-19,-1.3333333333333333,-4.380952380952381,-6.9523809523809526,-8.285714285714286,-7.619047619047619,-7.619047619047619,-8.571428571428571,-9.333333333333334,-11.238095238095237,-11.142857142857142
2010-01-20,-2.9013539651837523,-5.51257253384913,-6.866537717601547,-6.189555125725338,-6.189555125725338,-7.156673114119923,-7.93036750483559,-9.864603481624759,-9.767891682785299,-11.798839458413926
2010-02-01,0.974025974025974,-1.2987012987012987,1.0822510822510822,0.3246753246753247,3.1385281385281387,4.437229437229437,6.0606060606060606,6.0606060606060606,11.255411255411255,11.255411255411255
2010-02-02,-2.4598930481283423,-0.10695187165775401,-0.8556149732620321,1.9251336898395721,3.2085561497326203,4.81283422459893,4.81283422459893,9.946524064171124,9.946524064171124,10.37433155080214
2010-02-03,-1.4767932489451476,-2.2151898734177213,0.5274261603375527,1.7932489451476794,3.3755274261603376,3.3755274261603376,8.438818565400844,8.438818565400844,8.860759493670885,8.860759493670885
2010-02-04,0.7608695652173914,3.5869565217391304,4.891304347826087,6.521739130434782,6.521739130434782,11.73913043478261,11.73913043478261,12.173913043478262,12.173913043478262,13.91304347826087
2010-02-05,4.039301310043668,5.349344978165939,6.986899563318778,6.986899563318778,12.22707423580786,12.22707423580786,12.663755458515285,12.663755458515285,14.410480349344978,17.685589519650655
2010-02-08,1.2591815320041972,2.8331584470094437,2.8331584470094437,7.869884575026233,7.869884575026233,8.289611752360965,8.289611752360965,9.968520461699896,13.116474291710388,15.005246589716684
2010-02-09,1.5544041450777202,1.5544041450777202,6.528497409326425,6.528497409326425,6.94300518134715,6.94300518134715,8.601036269430052,11.709844559585493,13.575129533678757,10.259067357512953
2010-02-10,0.0,4.8979591836734695,4.8979591836734695,5.3061224489795915,5.3061224489795915,6.938775510204081,10.0,11.83673469387755,8.571428571428571,11.83673469387755
2010-02-11,4.791029561671763,4.791029561671763,5.198776758409786,5.198776758409786,6.829765545361876,9.887869520897043,11.722731906218145,8.460754332313964,11.722731906218145,12.7420998980632
2010-02-12,0.0,0.38910505836575876,0.38910505836575876,1.9455252918287937,4.863813229571984,6.614785992217898,3.501945525291829,6.614785992217898,7.587548638132295,7.782101167315175
2010-02-16,0.38910505836575876,0.38910505836575876,1.9455252918287937,4.863813229571984,6.614785992217898,3.501945525291829,6.614785992217898,7.587548638132295,7.782101167315175,14.980544747081712
2010-02-17,0.0,1.550387596899225,4.457364341085271,6.2015503875969,3.10077519379845,6.2015503875969,7.170542635658915,7.364341085271318,14.534883720930232,17.248062015503876
2010-02-18,2.7450980392156863,5.686274509803922,7.450980392156863,4.313725490196078,7.450980392156863,8.431372549019608,8.627450980392156,15.882352941176471,18.627450980392158,36.27450980392157
2010-02-19,2.8625954198473282,4.580152671755725,1.5267175572519085,4.580152671755725,5.534351145038168,5.7251908396946565,12.786259541984732,15.458015267175572,32.63358778625954,19.083969465648856
2010-02-22,1.6697588126159555,-1.2987012987012987,1.6697588126159555,2.5974025974025974,2.782931354359926,9.647495361781075,12.244897959183673,28.94248608534323,15.769944341372913,21.70686456400742
2010-02-23,-3.096539162112933,-0.18214936247723132,0.7285974499089253,0.9107468123861566,7.6502732240437155,10.200364298724955,26.593806921675775,13.66120218579235,19.48998178506375,26.593806921675775
2010-03-05,-11.988716502115656,-7.475317348377997,-1.9746121297602257,-4.9365303244005645,-3.244005641748942,-6.770098730606488,-6.91114245416079,-7.3342736248236955,-6.770098730606488,-8.46262341325811
2010-04-27,-4.882154882154882,-10.942760942760943,-8.922558922558922,-9.932659932659933,-7.239057239057239,-7.912457912457913,-9.595959595959595,-11.11111111111111,-11.11111111111111,-13.2996632996633
2010-04-28,-6.5371024734982335,-4.41696113074205,-5.477031802120141,-2.65017667844523,-3.3568904593639575,-5.123674911660777,-6.713780918727915,-6.713780918727915,-9.010600706713781,-10.070671378091873
2010-04-29,2.268431001890359,1.1342155009451795,4.158790170132325,3.402646502835539,1.5122873345935728,-0.1890359168241966,-0.1890359168241966,-2.6465028355387523,-3.780718336483932,-2.6465028355387523
2010-05-19,-1.9841269841269842,-1.1904761904761905,-2.7777777777777777,-1.3888888888888888,-0.7936507936507936,-0.7936507936507936,0.9920634920634921,1.1904761904761905,1.1904761904761905,4.563492063492063
2010-06-03,2.3300970873786406,9.70873786407767,7.766990291262136,7.766990291262136,9.514563106796116,10.29126213592233,15.145631067961165,14.174757281553399,13.980582524271844,15.339805825242719
2010-11-16,0.8939974457215837,1.7879948914431674,2.681992337164751,4.469987228607918,3.4482758620689653,2.2988505747126435,5.108556832694764,3.4482758620689653,2.554278416347382,1.5325670498084292
