매수일,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th
2010-05-28,5.729877216916781,4.911323328785811,20.600272851296044,21.828103683492497,24.147339699863576,21.41882673942701,14.870395634379264,32.06002728512961,26.46657571623465,30.96862210095498
2010-05-31,-0.7741935483870968,14.064516129032258,15.225806451612904,17.419354838709676,14.838709677419354,8.64516129032258,24.903225806451612,19.612903225806452,23.870967741935484,25.677419354838708
2010-06-01,11.335012594458439,12.468513853904282,14.6095717884131,12.090680100755668,6.045340050377834,21.91435768261965,16.750629722921914,20.906801007556677,22.670025188916878,17.506297229219143
2010-06-03,-1.6519823788546255,0.22026431718061673,-1.9823788546255507,-7.2687224669603525,6.607929515418502,2.092511013215859,5.726872246696035,7.2687224669603525,2.753303964757709,2.8634361233480177
2010-06-04,-0.437636761487965,-2.62582056892779,-7.87746170678337,5.908096280087527,1.4223194748358863,5.032822757111598,6.564551422319475,2.078774617067834,2.1881838074398248,0.6564551422319475
2010-06-07,-3.260869565217391,-8.478260869565217,5.217391304347826,0.7608695652173914,4.3478260869565215,5.869565217391305,1.4130434782608696,1.5217391304347827,0.0,0.0
2010-06-08,-7.2687224669603525,6.607929515418502,2.092511013215859,5.726872246696035,7.2687224669603525,2.753303964757709,2.8634361233480177,1.3215859030837005,1.3215859030837005,-4.6255506607929515
2010-06-09,12.16685979142526,7.415990730011588,11.239860950173812,12.862108922363847,8.111239860950175,8.227114716106605,6.6048667439165705,6.6048667439165705,0.34762456546929316,-0.46349942062572425
2010-06-25,5.256723716381418,4.400977995110025,0.36674816625916873,0.9779951100244498,0.9779951100244498,-0.24449877750611246,-0.9779951100244498,-2.2004889975550124,-0.36674816625916873,-0.4889975550122249
2010-06-28,-2.622576966932725,-6.385404789053592,-5.815279361459521,-5.815279361459521,-6.955530216647663,-7.639680729760547,-8.779931584948688,-7.069555302166477,-7.183580387685291,-4.903078677309008
2010-08-03,-0.25906735751295334,1.6839378238341969,4.66321243523316,5.569948186528498,2.0725388601036268,4.1450777202072535,1.5544041450777202,-2.0725388601036268,-4.1450777202072535,-5.4404145077720205
2010-08-04,1.1597938144329898,4.123711340206185,5.025773195876289,1.5463917525773196,3.6082474226804124,1.0309278350515463,-2.577319587628866,-4.639175257731959,-5.927835051546392,-9.793814432989691
