종목명,종목코드,항목,6일째 수익률,7일째 수익률,8일째 수익률,9일째 수익률,10일째 수익률,11일째 수익률,12일째 수익률,13일째 수익률,14일째 수익률,15일째 수익률
300080,플리토,MAX,0.3081664098613251,-1.51285930408472,-9.228441754916792,-14.674735249621785,-17.72151898734177,-15.822784810126583,-17.40506329113924,-18.037974683544302,-20.184899845916796,-21.6338880484115
300080,플리토,MIN,-5.063291139240507,-10.759493670886076,-18.354430379746834,-20.88607594936709,-22.95839753466872,-24.357034795763994,-21.331316187594553,-19.568567026194145,-30.696202531645568,-32.5115562403698
300080,플리토,Mean,-2.4423285154410688,-6.607476672191088,-13.559981517923314,-18.684625818255665,-20.872125477079646,-20.01885101398202,-18.921371485207104,-19.040808910810444,-23.969948901446656,-27.01472615533216
300080,플리토,Median,-2.571860816944024,-7.550077041602465,-13.097072419106317,-20.49306625577812,-21.936459909228443,-19.87673343605547,-18.02773497688752,-19.51588502269289,-21.02874432677761,-26.89873417721519
300080,플리토,Probability,0.3333333333333333,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
