매수일,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th
2010-07-06,-5.46875,-6.25,-8.59375,-6.640625,-7.8125,-5.859375,-11.328125,-14.84375,-13.28125,-10.9375
2011-08-02,0.8130081300813008,1.1382113821138211,5.528455284552845,12.032520325203253,13.333333333333334,7.642276422764228,-4.227642276422764,-5.853658536585366,-3.4146341463414633,-4.065040650406504
2011-08-03,10.08849557522124,14.867256637168142,21.946902654867255,23.36283185840708,17.168141592920353,4.247787610619469,2.47787610619469,5.132743362831858,4.424778761061947,5.663716814159292
2012-02-15,-1.1904761904761905,-1.0714285714285714,0.9523809523809523,1.4285714285714286,1.5476190476190477,2.0238095238095237,3.3333333333333335,6.071428571428571,8.69047619047619,9.523809523809524
2013-02-01,-1.345291479820628,-4.0358744394618835,-5.829596412556054,-5.829596412556054,-7.174887892376682,-4.0358744394618835,-3.1390134529147984,-2.690582959641256,-4.932735426008969,-7.623318385650224
2013-04-01,2.8513238289205702,9.979633401221996,8.45213849287169,7.433808553971486,7.942973523421589,8.45213849287169,12.016293279022403,13.034623217922608,10.9979633401222,13.543788187372709
2013-04-02,6.403940886699507,4.926108374384237,3.9408866995073892,4.433497536945813,4.926108374384237,8.374384236453203,9.35960591133005,7.389162561576355,9.852216748768473,9.35960591133005
2013-04-03,-1.8433179723502304,-2.7649769585253456,-2.304147465437788,-1.8433179723502304,1.3824884792626728,2.304147465437788,0.4608294930875576,2.7649769585253456,2.304147465437788,0.9216589861751152
2013-04-04,-2.314814814814815,-1.8518518518518519,-1.3888888888888888,1.8518518518518519,2.7777777777777777,0.9259259259259259,3.240740740740741,2.7777777777777777,1.3888888888888888,1.8518518518518519
2013-07-10,-1.0416666666666667,-1.0416666666666667,-2.7083333333333335,-2.0833333333333335,-3.8541666666666665,-5.208333333333333,-7.8125,-8.125,-8.020833333333334,-6.770833333333333
2013-12-13,-0.11904761904761904,-0.35714285714285715,0.11904761904761904,0.0,1.1904761904761905,-0.5952380952380952,-4.880952380952381,-3.5714285714285716,-3.0952380952380953,-0.8333333333333334
2013-12-16,-0.4756242568370987,0.0,-0.11890606420927467,1.070154577883472,-0.713436385255648,-4.9940546967895365,-3.686087990487515,-3.2104637336504163,-0.9512485136741974,-1.1890606420927468
2013-12-17,-0.47337278106508873,-0.591715976331361,0.591715976331361,-1.183431952662722,-5.443786982248521,-4.1420118343195265,-3.668639053254438,-1.4201183431952662,-1.6568047337278107,-0.35502958579881655
2013-12-18,-0.2375296912114014,0.9501187648456056,-0.831353919239905,-5.10688836104513,-3.8004750593824226,-3.32541567695962,-1.0688836104513064,-1.3064133016627077,0.0,2.137767220902613
2013-12-19,1.431980906921241,-0.35799522673031026,-4.6539379474940334,-3.341288782816229,-2.863961813842482,-0.5966587112171837,-0.8353221957040573,0.477326968973747,2.6252983293556085,3.9379474940334127
2014-06-11,-0.11467889908256881,-2.7522935779816513,-4.243119266055046,-4.701834862385321,-4.587155963302752,-5.275229357798165,-4.472477064220183,-3.7844036697247705,-3.7844036697247705,-3.4403669724770642
2014-07-28,-0.3,-0.8,-1.5,-1.6,0.0,-2.1,-2.1,0.0,0.0,-1.7
2014-07-29,-2.2660098522167487,-2.955665024630542,-3.0541871921182264,-1.477832512315271,-3.5467980295566504,-3.5467980295566504,-1.477832512315271,-1.477832512315271,-3.1527093596059115,-2.4630541871921183
2015-09-17,-0.9761388286334056,-2.819956616052061,-2.6030368763557483,0.6507592190889371,2.1691973969631237,0.8676789587852495,1.0845986984815619,3.036876355748373,0.9761388286334056,0.21691973969631237
2016-01-18,0.8663366336633663,0.49504950495049505,0.7425742574257426,0.0,-0.12376237623762376,-0.7425742574257426,-0.24752475247524752,-0.24752475247524752,-0.12376237623762376,-2.8465346534653464
2016-01-19,-0.36809815950920244,-0.12269938650306748,-0.8588957055214724,-0.9815950920245399,-1.5950920245398772,-1.1042944785276074,-1.1042944785276074,-0.9815950920245399,-3.6809815950920246,-6.012269938650307
2016-01-20,0.8674101610904585,0.12391573729863693,0.0,-0.6195786864931846,-0.12391573729863693,-0.12391573729863693,0.0,-2.7261462205700124,-5.080545229244114,-6.07187112763321
2016-01-21,-1.4634146341463414,-1.5853658536585367,-2.1951219512195124,-1.7073170731707317,-1.7073170731707317,-1.5853658536585367,-4.2682926829268295,-6.585365853658536,-7.560975609756097,-6.463414634146342
2016-01-22,-1.3447432762836187,-1.9559902200488997,-1.466992665036675,-1.466992665036675,-1.3447432762836187,-4.034229828850855,-6.356968215158925,-7.334963325183374,-6.234718826405868,-5.623471882640587
2016-04-26,4.477611940298507,1.279317697228145,-0.42643923240938164,0.6396588486140725,-0.10660980810234541,2.345415778251599,-0.31982942430703626,-5.650319829424307,-8.315565031982942,-9.381663113006397
2016-04-27,-3.4552845528455283,-5.08130081300813,-4.065040650406504,-4.776422764227642,-2.4390243902439024,-4.979674796747967,-10.060975609756097,-12.601626016260163,-13.617886178861788,-12.601626016260163
2016-04-28,-2.301255230125523,-1.2552301255230125,-1.9874476987447698,0.41841004184100417,-2.196652719665272,-7.426778242677824,-10.0418410041841,-11.087866108786612,-10.0418410041841,-10.774058577405858
2016-05-10,-3.262092238470191,-4.386951631046119,-3.262092238470191,-4.049493813273341,-5.174353205849269,-4.161979752530933,-2.699662542182227,-0.562429696287964,-1.687289088863892,-0.3374578177727784
2016-05-11,-2.186421173762946,-1.0356731875719218,-1.8411967779056386,-2.991944764096663,-1.9562715765247412,-0.46029919447640966,1.7261219792865363,0.5753739930955121,1.9562715765247412,2.991944764096663
