매수일,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th
2015-06-15,4.5584045584045585,0.8547008547008547,-2.5641025641025643,-3.133903133903134,-5.128205128205129,-4.843304843304844,-0.2849002849002849,0.0,-0.2849002849002849,-5.413105413105413
2015-06-16,-5.347593582887701,-8.556149732620321,-9.090909090909092,-10.962566844919786,-10.695187165775401,-6.4171122994652405,-6.149732620320855,-6.4171122994652405,-11.229946524064172,-15.775401069518717
2015-06-17,-5.0,-5.555555555555555,-7.5,-7.222222222222222,-2.7777777777777777,-2.5,-2.7777777777777777,-7.777777777777778,-12.5,-11.11111111111111
2015-06-18,-1.7341040462427746,-3.7572254335260116,-3.468208092485549,1.1560693641618498,1.4450867052023122,1.1560693641618498,-4.046242774566474,-8.959537572254336,-7.514450867052023,-8.959537572254336
2015-06-19,1.834862385321101,2.140672782874618,7.033639143730887,7.339449541284404,7.033639143730887,1.529051987767584,-3.669724770642202,-2.140672782874618,-3.669724770642202,-5.504587155963303
2015-07-02,-4.62962962962963,-1.5432098765432098,2.1604938271604937,0.6172839506172839,-1.2345679012345678,-3.7037037037037037,0.9259259259259259,-0.9259259259259259,-2.1604938271604937,4.62962962962963
2015-07-03,2.2435897435897436,6.089743589743589,4.487179487179487,2.5641025641025643,0.0,4.8076923076923075,2.8846153846153846,1.6025641025641026,8.653846153846153,10.256410256410257
2015-07-06,1.5337423312883436,0.0,-1.8404907975460123,-4.294478527607362,0.3067484662576687,-1.5337423312883436,-2.7607361963190185,3.9877300613496933,5.521472392638037,11.042944785276074
2015-07-07,-3.5502958579881656,-5.325443786982248,-7.6923076923076925,-3.2544378698224854,-5.029585798816568,-6.21301775147929,0.2958579881656805,1.7751479289940828,7.100591715976331,8.875739644970414
2016-09-08,1.8691588785046729,3.2710280373831777,2.336448598130841,0.4672897196261682,-2.336448598130841,-3.2710280373831777,-1.4018691588785046,-3.7383177570093458,-2.803738317757009,-1.4018691588785046
2016-09-09,0.91324200913242,0.0,-1.82648401826484,-4.566210045662101,-5.47945205479452,-3.65296803652968,-5.936073059360731,-5.0228310502283104,-3.65296803652968,1.82648401826484
2016-09-12,0.45871559633027525,-1.3761467889908257,-4.128440366972477,-5.045871559633028,-3.2110091743119265,-5.504587155963303,-4.587155963302752,-3.2110091743119265,2.293577981651376,5.504587155963303
2017-02-23,-0.4296455424274973,3.007518796992481,0.5370569280343717,-0.10741138560687433,-0.21482277121374865,0.8592910848549946,-2.1482277121374866,-1.3963480128893662,-1.5037593984962405,0.966702470461869
2017-04-06,5.714285714285714,4.285714285714286,15.0,7.857142857142857,12.5,3.2142857142857144,4.642857142857143,0.7142857142857143,-5.714285714285714,-2.142857142857143
2017-04-07,-0.6802721088435374,9.523809523809524,2.7210884353741496,7.142857142857143,-1.7006802721088434,-0.3401360544217687,-4.081632653061225,-10.204081632653061,-6.802721088435374,-6.122448979591836
2017-05-02,1.342281879194631,-3.0201342281879193,-5.033557046979865,-6.7114093959731544,-8.724832214765101,-10.40268456375839,-14.429530201342281,-18.456375838926174,-18.120805369127517,-18.456375838926174
2017-05-04,-4.304635761589404,-6.291390728476821,-7.947019867549669,-9.933774834437086,-11.589403973509933,-15.562913907284768,-19.5364238410596,-19.205298013245034,-19.5364238410596,-25.827814569536425
2017-05-08,4.428044280442805,2.5830258302583027,0.36900369003690037,-1.4760147601476015,-5.904059040590406,-10.33210332103321,-9.96309963099631,-10.33210332103321,-17.343173431734318,-14.022140221402214
2017-05-10,-0.35842293906810035,-2.5089605734767026,-4.301075268817204,-8.602150537634408,-12.903225806451612,-12.544802867383513,-12.903225806451612,-19.71326164874552,-16.487455197132615,-17.921146953405017
2017-05-11,-1.8050541516245486,-3.6101083032490973,-7.9422382671480145,-12.274368231046932,-11.913357400722022,-12.274368231046932,-19.133574007220215,-15.884476534296029,-17.32851985559567,-16.967509025270758
2017-05-12,-1.838235294117647,-6.25,-10.661764705882353,-10.294117647058824,-10.661764705882353,-17.647058823529413,-14.338235294117647,-15.808823529411764,-15.441176470588236,-14.338235294117647
2017-05-15,-4.49438202247191,-8.98876404494382,-8.614232209737828,-8.98876404494382,-16.10486891385768,-12.734082397003744,-14.232209737827715,-13.857677902621722,-12.734082397003744,-11.985018726591761
2017-08-02,-3.3084311632870866,-8.964781216648879,-13.447171824973319,-11.632870864461045,-12.16648879402348,-10.458911419423693,-10.352187833511206,-11.526147278548558,-12.059765208110992,-10.992529348986126
2017-08-03,-4.692737430167598,-9.385474860335195,-7.4860335195530725,-8.044692737430168,-6.256983240223463,-6.145251396648045,-7.374301675977653,-7.932960893854749,-6.815642458100559,-2.458100558659218
2017-08-29,0.0,0.9900990099009901,-3.267326732673267,-7.524752475247524,-6.930693069306931,-5.346534653465347,-5.9405940594059405,2.4752475247524752,13.861386138613861,8.415841584158416
2017-08-30,0.0,-4.215686274509804,-8.431372549019608,-7.8431372549019605,-6.2745098039215685,-6.862745098039215,1.4705882352941178,12.745098039215685,7.352941176470588,7.8431372549019605
2017-08-31,-4.682926829268292,-8.878048780487806,-8.292682926829269,-6.7317073170731705,-7.317073170731708,0.975609756097561,12.195121951219512,6.829268292682927,7.317073170731708,12.682926829268293
2017-11-24,0.0,5.3984575835475574,0.3856041131105398,-1.5424164524421593,-5.655526992287918,-4.113110539845758,-1.0282776349614395,1.4138817480719794,2.442159383033419,4.755784061696658
2017-11-27,4.99359795134443,0.0,-1.9206145966709347,-6.017925736235595,-4.481434058898848,-1.408450704225352,1.0243277848911652,2.0486555697823303,4.353393085787452,2.176696542893726
