매수일,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th
2010-04-13,-1.487603305785124,-1.6528925619834711,-2.1487603305785123,-5.289256198347108,-7.2727272727272725,-5.289256198347108,-7.43801652892562,-7.43801652892562,-8.925619834710744,-9.75206611570248
2010-11-15,-2.385321100917431,-5.137614678899083,-4.4036697247706424,-7.155963302752293,-6.7889908256880735,-3.4862385321100917,-4.954128440366972,-3.1192660550458715,-3.669724770642202,-4.770642201834862
2010-11-16,3.4,4.2,1.2,1.6,5.2,3.6,5.6,5.0,3.8,4.4
2010-11-17,-1.6981132075471699,-4.528301886792453,-4.150943396226415,-0.7547169811320755,-2.2641509433962264,-0.37735849056603776,-0.9433962264150944,-2.0754716981132075,-1.509433962264151,-3.018867924528302
2010-11-18,-3.2504780114722753,-2.8680688336520075,0.5736137667304015,-0.9560229445506692,0.9560229445506692,0.3824091778202677,-0.7648183556405354,-0.19120458891013384,-1.7208413001912046,-1.5296367112810707
2011-06-23,3.2341526520051747,6.468305304010349,6.985769728331177,5.821474773609315,4.269081500646831,3.4928848641655885,7.8913324708926265,4.010349288486417,3.8809831824062098,4.527813712807244
2012-01-12,-0.13908205841446453,-1.5299026425591098,0.5563282336578581,-0.9735744089012517,-4.033379694019471,0.13908205841446453,-1.2517385257301807,2.364394993045897,5.980528511821975,6.536856745479833
2012-01-13,1.1428571428571428,3.2857142857142856,1.7142857142857142,-1.4285714285714286,2.857142857142857,1.4285714285714286,5.142857142857143,8.857142857142858,9.428571428571429,9.285714285714286
2012-01-16,3.2857142857142856,1.7142857142857142,-1.4285714285714286,2.857142857142857,1.4285714285714286,5.142857142857143,8.857142857142858,9.428571428571429,9.285714285714286,12.142857142857142
2012-01-17,-1.9283746556473829,-4.958677685950414,-0.8264462809917356,-2.203856749311295,1.3774104683195592,4.958677685950414,5.509641873278237,5.371900826446281,8.1267217630854,6.74931129476584
2012-01-18,-4.43213296398892,-0.2770083102493075,-1.6620498614958448,1.9390581717451523,5.54016620498615,6.094182825484765,5.955678670360111,8.725761772853186,7.340720221606648,5.2631578947368425
