종목명,종목코드,항목,6일째 수익률,7일째 수익률,8일째 수익률,9일째 수익률,10일째 수익률,11일째 수익률,12일째 수익률,13일째 수익률,14일째 수익률,15일째 수익률
027830,대성창투,MAX,8.34990059642147,7.5546719681908545,17.6039119804401,19.35483870967742,39.608801955990224,52.32273838630807,54.59057071960298,48.333333333333336,44.21296296296296,42.5629290617849
027830,대성창투,MIN,-4.0476190476190474,-6.712962962962963,-7.871720116618076,-9.641255605381167,-8.295964125560538,-7.623318385650224,-7.142857142857143,-5.76036866359447,-5.0691244239631335,-5.506216696269982
027830,대성창투,Mean,0.5123618342948337,-0.4162344226864567,-0.25187595979520605,-0.2987320907046268,1.7398070460212285,4.7745732613729714,6.219063566950334,7.617574127112861,8.793573720088828,9.946214933215892
027830,대성창투,Median,0.9427850326186157,-0.14212565465412846,-1.644724141925022,-1.0225885225885225,-2.603335641388446,-1.7021584818194988,-0.6937802674925233,0.8547008547008547,0.87578092062397,6.322429885380202
027830,대성창투,Probability,0.5625,0.5,0.375,0.25,0.3125,0.4375,0.4375,0.5,0.5625,0.6875
