매수일,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th
2012-07-11,0.15698587127158556,1.098901098901099,3.1397174254317113,6.9073783359497645,5.965463108320251,5.65149136577708,4.081632653061225,0.47095761381475665,-1.098901098901099,-2.6687598116169546
2012-07-12,-1.97869101978691,0.0,3.65296803652968,2.73972602739726,2.43531202435312,0.91324200913242,-2.5875190258751903,-4.109589041095891,-5.6316590563165905,-2.13089802130898
2012-07-13,0.9216589861751152,4.608294930875576,3.686635944700461,3.3794162826420893,1.8433179723502304,-1.6897081413210446,-3.225806451612903,-4.761904761904762,-1.228878648233487,-0.7680491551459293
2012-07-16,4.769230769230769,3.8461538461538463,3.5384615384615383,2.0,-1.5384615384615385,-3.076923076923077,-4.615384615384615,-1.0769230769230769,-0.6153846153846154,-1.8461538461538463
2012-07-17,-0.8810572687224669,-1.1747430249632893,-2.643171806167401,-6.020558002936857,-7.488986784140969,-8.95741556534508,-5.580029368575624,-5.139500734214391,-6.31424375917768,-3.5242290748898677
2012-07-18,1.2030075187969924,-0.3007518796992481,-3.7593984962406015,-5.2631578947368425,-6.7669172932330826,-3.308270676691729,-2.857142857142857,-4.06015037593985,-1.2030075187969924,4.661654135338346
2012-08-17,4.060913705583756,3.6802030456852792,3.8071065989847717,4.695431472081219,5.32994923857868,5.583756345177665,11.040609137055837,12.309644670050762,14.593908629441625,19.79695431472081
2013-07-08,-0.2557544757033248,1.278772378516624,1.278772378516624,1.7902813299232736,3.0690537084398977,2.0460358056265986,3.0690537084398977,6.3938618925831205,6.649616368286445,6.90537084398977
2013-10-30,2.4096385542168677,5.421686746987952,8.734939759036145,9.036144578313253,9.939759036144578,9.036144578313253,9.036144578313253,14.156626506024097,15.060240963855422,13.855421686746988
2013-10-31,3.857566765578635,7.121661721068249,7.4183976261127595,8.308605341246292,7.4183976261127595,7.4183976261127595,12.462908011869436,13.353115727002967,12.166172106824925,10.979228486646884
2013-11-01,2.26628895184136,2.54957507082153,3.3994334277620397,2.54957507082153,2.54957507082153,7.36543909348442,8.215297450424929,7.0821529745042495,5.949008498583569,6.798866855524079
2013-11-04,-0.821917808219178,0.0,-0.821917808219178,-0.821917808219178,3.835616438356164,4.657534246575342,3.5616438356164384,2.4657534246575343,3.287671232876712,3.287671232876712
2013-11-05,1.9553072625698324,1.1173184357541899,1.1173184357541899,5.865921787709497,6.70391061452514,5.58659217877095,4.4692737430167595,5.307262569832402,5.307262569832402,5.307262569832402
2013-11-06,-0.821917808219178,-0.821917808219178,3.835616438356164,4.657534246575342,3.5616438356164384,2.4657534246575343,3.287671232876712,3.287671232876712,3.287671232876712,2.73972602739726
2013-11-07,0.0,4.696132596685083,5.524861878453039,4.419889502762431,3.314917127071823,4.143646408839779,4.143646408839779,4.143646408839779,3.591160220994475,2.2099447513812156
2013-11-08,4.696132596685083,5.524861878453039,4.419889502762431,3.314917127071823,4.143646408839779,4.143646408839779,4.143646408839779,3.591160220994475,2.2099447513812156,-1.6574585635359116
2013-11-11,0.5263157894736842,-0.5263157894736842,-1.5789473684210527,-0.7894736842105263,-0.7894736842105263,-0.7894736842105263,-1.3157894736842106,-2.6315789473684212,-6.315789473684211,-7.631578947368421
2013-11-12,-1.0471204188481675,-2.094240837696335,-1.3089005235602094,-1.3089005235602094,-1.3089005235602094,-1.8324607329842932,-3.141361256544503,-6.806282722513089,-8.115183246073299,-9.68586387434555
2014-05-29,-0.8247422680412371,-1.2371134020618557,-0.20618556701030927,-0.8247422680412371,-2.0618556701030926,-3.2989690721649483,-3.2989690721649483,-0.20618556701030927,2.268041237113402,5.77319587628866
2014-05-30,0.20920502092050208,1.2552301255230125,0.6276150627615062,-0.6276150627615062,-1.8828451882845187,-1.8828451882845187,1.2552301255230125,3.7656903765690375,7.322175732217573,6.694560669456067
2014-06-02,1.680672268907563,1.050420168067227,-0.21008403361344538,-1.4705882352941178,-1.4705882352941178,1.680672268907563,4.201680672268908,7.773109243697479,7.142857142857143,3.7815126050420167
2014-06-03,-0.6198347107438017,-1.859504132231405,-3.0991735537190084,-3.0991735537190084,0.0,2.479338842975207,5.991735537190083,5.371900826446281,2.0661157024793386,0.6198347107438017
2014-06-05,-1.4522821576763485,-2.6970954356846475,-2.6970954356846475,0.4149377593360996,2.904564315352697,6.431535269709544,5.809128630705394,2.4896265560165975,1.037344398340249,1.4522821576763485
2014-06-09,-1.263157894736842,-1.263157894736842,1.894736842105263,4.421052631578948,8.0,7.368421052631579,4.0,2.526315789473684,2.9473684210526314,2.1052631578947367
2014-06-10,-1.0548523206751055,2.109704641350211,4.641350210970464,8.227848101265822,7.594936708860759,4.219409282700422,2.742616033755274,3.1645569620253164,2.320675105485232,4.219409282700422
2014-06-11,3.1982942430703623,5.756929637526652,9.381663113006397,8.742004264392325,5.330490405117271,3.837953091684435,4.264392324093817,3.411513859275053,5.330490405117271,5.543710021321962
2014-06-12,3.3333333333333335,6.875,6.25,2.9166666666666665,1.4583333333333333,1.875,1.0416666666666667,2.9166666666666665,3.125,4.583333333333333
2014-06-13,3.4274193548387095,2.8225806451612905,-0.4032258064516129,-1.814516129032258,-1.4112903225806452,-2.217741935483871,-0.4032258064516129,-0.20161290322580644,1.2096774193548387,1.4112903225806452
2014-06-16,-0.7782101167315175,-3.8910505836575875,-5.252918287937743,-4.863813229571984,-5.642023346303502,-3.8910505836575875,-3.6964980544747084,-2.3346303501945527,-2.140077821011673,-1.556420233463035
