매수일,6th,7th,8th,9th,10th,11th,12th,13th,14th,15th
2010-08-27,-1.9565217391304348,-2.282608695652174,0.0,0.0,0.43478260869565216,0.7608695652173914,2.608695652173913,2.282608695652174,-1.0869565217391304,-0.32608695652173914
2010-10-07,-0.6289308176100629,-0.20964360587002095,0.4192872117400419,4.29769392033543,3.7735849056603774,0.10482180293501048,-0.10482180293501048,1.6771488469601676,7.4423480083857445,7.4423480083857445
2010-11-10,0.966183574879227,-1.4492753623188406,-3.3816425120772946,-3.3816425120772946,1.4492753623188406,3.3816425120772946,1.4492753623188406,4.830917874396135,6.763285024154589,5.314009661835748
2010-11-11,-2.3923444976076556,-4.30622009569378,-4.30622009569378,0.4784688995215311,2.3923444976076556,0.4784688995215311,3.827751196172249,5.741626794258373,4.30622009569378,3.349282296650718
2010-11-12,0.0,0.0,5.0,7.0,5.0,8.5,10.5,9.0,8.0,5.0
2011-05-20,0.425531914893617,-2.127659574468085,-2.127659574468085,-2.127659574468085,-2.127659574468085,0.0,2.5531914893617023,0.0,5.1063829787234045,5.531914893617022
2011-05-23,-1.7094017094017093,-1.7094017094017093,-1.7094017094017093,-1.7094017094017093,0.42735042735042733,2.9914529914529915,0.42735042735042733,5.555555555555555,5.982905982905983,6.837606837606837
2011-05-24,0.0,0.0,0.0,2.1739130434782608,4.782608695652174,2.1739130434782608,7.391304347826087,7.826086956521739,8.695652173913043,10.869565217391305
2011-05-25,-0.8620689655172413,-0.8620689655172413,1.293103448275862,3.8793103448275863,1.293103448275862,6.4655172413793105,6.896551724137931,7.758620689655173,9.913793103448276,7.327586206896552
2011-05-26,0.4366812227074236,2.6200873362445414,5.240174672489083,2.6200873362445414,7.860262008733624,8.296943231441048,9.170305676855895,11.353711790393014,8.733624454148472,10.043668122270743
2011-05-27,2.6200873362445414,5.240174672489083,2.6200873362445414,7.860262008733624,8.296943231441048,9.170305676855895,11.353711790393014,8.733624454148472,10.043668122270743,9.606986899563319
2011-05-30,1.6877637130801688,-0.8438818565400844,4.219409282700422,4.641350210970464,5.485232067510548,7.594936708860759,5.063291139240507,6.329113924050633,5.9071729957805905,8.860759493670885
2011-05-31,-1.2605042016806722,3.7815126050420167,4.201680672268908,5.042016806722689,7.142857142857143,4.621848739495798,5.882352941176471,5.46218487394958,8.403361344537815,9.243697478991596
2011-06-01,3.3472803347280333,3.7656903765690375,4.602510460251046,6.694560669456067,4.184100418410042,5.439330543933054,5.02092050209205,7.949790794979079,8.786610878661088,8.786610878661088
2011-06-02,-1.1952191235059761,-0.398406374501992,1.593625498007968,-0.796812749003984,0.398406374501992,0.0,2.7888446215139444,3.585657370517928,3.585657370517928,5.577689243027889
2011-06-03,-0.7936507936507936,1.1904761904761905,-1.1904761904761905,0.0,-0.3968253968253968,2.380952380952381,3.1746031746031744,3.1746031746031744,5.158730158730159,3.9682539682539684
2011-06-07,0.3937007874015748,-1.968503937007874,-0.7874015748031497,-1.1811023622047243,1.5748031496062993,2.3622047244094486,2.3622047244094486,4.330708661417323,3.1496062992125986,1.5748031496062993
2011-06-08,-1.1904761904761905,0.0,-0.3968253968253968,2.380952380952381,3.1746031746031744,3.1746031746031744,5.158730158730159,3.9682539682539684,2.380952380952381,4.365079365079365
2011-06-09,0.8,0.4,3.2,4.0,4.0,6.0,4.8,3.2,5.2,7.6
2011-08-22,0.32085561497326204,5.989304812834225,5.347593582887701,1.6042780748663101,-0.5347593582887701,2.8877005347593583,11.229946524064172,9.62566844919786,12.834224598930481,14.973262032085561
2011-08-23,3.0145530145530146,2.3908523908523907,-1.2474012474012475,-3.3264033264033266,0.0,8.108108108108109,6.548856548856548,9.667359667359667,11.746361746361746,9.667359667359667
2011-09-07,-7.20164609053498,-2.7777777777777777,-3.3950617283950617,0.51440329218107,0.823045267489712,-10.390946502057613,-23.765432098765434,-22.530864197530864,-13.580246913580247,-12.551440329218106
2011-12-20,-1.4285714285714286,-2.6530612244897958,-2.7551020408163267,0.30612244897959184,0.5102040816326531,-1.0204081632653061,-2.5510204081632653,-5.714285714285714,-2.857142857142857,-0.9183673469387755
2011-12-21,-0.625,-0.7291666666666666,2.3958333333333335,2.6041666666666665,1.0416666666666667,-0.5208333333333334,-3.75,-0.8333333333333334,1.1458333333333333,3.3333333333333335
2011-12-22,0.7399577167019028,3.9112050739957716,4.12262156448203,2.536997885835095,0.9513742071881607,-2.3255813953488373,0.6342494714587738,2.6427061310782243,4.862579281183932,5.496828752642706
2011-12-23,2.502606882168926,2.711157455683003,1.1470281543274243,-0.4171011470281543,-3.6496350364963503,-0.7299270072992701,1.251303441084463,3.441084462982273,4.066736183524505,4.2752867570385815
2013-07-19,2.262443438914027,1.2066365007541477,0.6033182503770739,2.7149321266968327,1.0558069381598794,1.3574660633484164,2.5641025641025643,1.9607843137254901,1.9607843137254901,1.9607843137254901
2013-07-22,-1.0324483775811208,-1.6224188790560472,0.4424778761061947,-1.1799410029498525,-0.8849557522123894,0.2949852507374631,-0.2949852507374631,-0.2949852507374631,-0.2949852507374631,-2.2123893805309733
2013-07-23,0.9077155824508321,3.02571860816944,1.361573373676248,1.6641452344931922,2.8744326777609683,2.26928895612708,2.26928895612708,2.26928895612708,0.30257186081694404,-3.479576399394856
2013-07-24,1.4903129657228018,-0.14903129657228018,0.14903129657228018,1.3412816691505216,0.7451564828614009,0.7451564828614009,0.7451564828614009,-1.1922503725782414,-4.918032786885246,-7.74962742175857
