종목명,종목코드,항목,6일째 수익률,7일째 수익률,8일째 수익률,9일째 수익률,10일째 수익률,11일째 수익률,12일째 수익률,13일째 수익률,14일째 수익률,15일째 수익률
000540,흥국화재,MAX,6.140350877192983,8.193277310924369,13.186813186813186,14.065934065934066,13.406593406593407,13.186813186813186,12.747252747252746,12.747252747252746,12.747252747252746,13.406593406593407
000540,흥국화재,MIN,-8.19964349376114,-7.4866310160427805,-8.02139037433155,-9.711538461538462,-9.011627906976743,-10.400763358778626,-10.202205882352942,-13.694852941176471,-12.591911764705882,-11.305147058823529
000540,흥국화재,Mean,-0.17839063087381,-0.10718419610119709,0.0025588883464154758,0.10382384319010486,0.11367108834338406,0.005778358644830274,-0.06464796548271098,-0.23045558716823228,-0.4224651121882612,-0.6695062173511145
000540,흥국화재,Median,0.0,-0.14853728178911552,-0.24419551662906047,-0.2750809061488673,0.07874015748031496,0.0,-0.11904761904761904,-0.19398660344697827,-0.7400656215822092,-0.8840208187679639
000540,흥국화재,Probability,0.39705882352941174,0.4117647058823529,0.45588235294117646,0.47058823529411764,0.5,0.4852941176470588,0.4852941176470588,0.45588235294117646,0.38235294117647056,0.38235294117647056
