"","date","Open","High","Low","Close","Adj_Close"
"3",1990-01-03,39900,42000,39900,42000,2820
"4",1990-01-04,42500,43600,42500,43600,2927
"5",1990-01-05,43500,43600,42900,42900,2880
"6",1990-01-06,42900,43500,42500,42500,2853
"7",1990-01-08,43100,43500,42000,42000,2820
"8",1990-01-09,42200,42700,42100,42400,2847
"9",1990-01-10,42400,42400,41600,41700,2800
"10",1990-01-11,41700,42500,41300,41700,2800
"11",1990-01-12,41700,42000,41200,42000,2820
"12",1990-01-13,42000,42000,41500,41500,2786
"13",1990-01-15,41200,41500,40500,40500,2719
"14",1990-01-16,40500,40700,40100,40400,2712
"15",1990-01-17,40200,40200,39800,39900,2679
"16",1990-01-18,39600,40500,39600,40100,2692
"17",1990-01-19,40000,40000,39100,39200,2632
"18",1990-01-20,39000,40000,39000,40000,2685
"19",1990-01-22,41000,41500,40300,41500,2786
"20",1990-01-23,42000,42000,40500,41000,2753
"21",1990-01-24,41100,41500,40500,41200,2766
"22",1990-01-25,41400,41400,40600,40600,2726
"23",1990-01-29,40300,40300,39900,40000,2685
"24",1990-01-30,40000,40500,40000,40100,2692
"25",1990-01-31,40400,41000,40000,41000,2753
"26",1990-02-01,40500,40500,40000,40000,2685
"27",1990-02-02,39700,40000,39700,39700,2665
"28",1990-02-03,39700,40000,39000,39000,2618
"29",1990-02-05,39200,40000,39200,39400,2645
"30",1990-02-06,39700,39900,39600,39900,2679
"31",1990-02-07,40000,40000,39500,39700,2665
"32",1990-02-08,39500,39600,39300,39600,2659
"33",1990-02-09,39600,39900,39500,39500,2652
"34",1990-02-10,39400,39400,39100,39100,2625
"35",1990-02-12,39000,39300,38100,38700,2598
"36",1990-02-13,38500,39800,38500,39000,2618
"37",1990-02-14,39000,39200,38800,38900,2612
"38",1990-02-15,38900,39000,38700,38800,2605
"39",1990-02-16,38500,39000,38500,38800,2605
"40",1990-02-17,38700,39000,38600,38600,2591
"41",1990-02-19,38500,38500,37800,37800,2538
"42",1990-02-20,37600,37800,37000,37500,2518
"43",1990-02-21,37200,37400,37200,37300,2504
"44",1990-02-22,37200,37300,37000,37200,2497
"45",1990-02-23,37100,37400,37000,37000,2484
"46",1990-02-24,36800,36800,36500,36500,2450
"47",1990-02-26,36000,36000,35300,35300,2370
"48",1990-02-27,35000,36600,34500,36600,2457
"49",1990-02-28,37000,37400,36600,37100,2491
"50",1990-03-02,38100,38400,38100,38400,2578
"51",1990-03-03,38500,38900,38300,38300,2571
"52",1990-03-05,37300,37700,37000,37000,2484
"53",1990-03-06,37000,37000,35700,36000,2417
"54",1990-03-07,36000,36100,35300,35300,2370
"55",1990-03-08,35000,36300,35000,35500,2383
"56",1990-03-09,35300,36000,35300,35800,2403
"57",1990-03-12,35900,36100,35900,35900,2410
"58",1990-03-13,35700,35700,35600,35600,2390
"59",1990-03-14,35000,35600,35000,35600,2390
"60",1990-03-15,35600,35600,35000,35500,2383
"61",1990-03-16,35400,36000,35400,35700,2397
"62",1990-03-17,35900,36000,35000,35500,2383
"63",1990-03-19,35500,36000,35200,35300,2370
"64",1990-03-20,35500,35700,35500,35500,2383
"65",1990-03-21,35500,36000,35500,35600,2390
"66",1990-03-22,35700,35800,35500,35700,2397
"67",1990-03-23,36100,37000,36000,37000,2484
"68",1990-03-24,37000,37000,36500,37000,2484
"69",1990-03-26,37000,37000,36100,36400,2444
"70",1990-03-27,36400,36500,35800,36000,2417
"71",1990-03-28,35800,35800,35600,35800,2403
"72",1990-03-29,35800,36300,35800,35800,2403
"73",1990-03-30,32500,32900,32400,32600,2189
"74",1990-03-31,32500,32500,32000,32000,2148
"75",1990-04-02,32500,32500,31700,31700,2128
"76",1990-04-03,31700,31700,31200,31200,2095
"77",1990-04-04,31200,31200,30000,30000,2014
"78",1990-04-06,29300,30500,29300,30500,2048
"79",1990-04-07,30300,30300,29500,29500,1981
"80",1990-04-09,29500,29600,29000,29000,1947
"81",1990-04-10,29000,29400,28400,28700,1927
"82",1990-04-11,28500,29700,28500,29300,1967
"83",1990-04-12,29500,30000,29500,30000,2014
"84",1990-04-13,29500,29700,29300,29300,1967
"85",1990-04-14,29500,29500,29100,29200,1960
"86",1990-04-16,29300,29900,29000,29200,1960
"87",1990-04-17,29100,30000,29100,30000,2014
"88",1990-04-18,30000,30200,29400,29400,1974
"89",1990-04-19,29400,29400,28400,28400,1907
"90",1990-04-20,28600,28600,27800,27800,1866
"91",1990-04-21,27800,28800,27800,28800,1934
"92",1990-04-23,29000,29100,28800,29100,1954
"93",1990-04-24,29400,29400,28500,28500,1913
"94",1990-04-25,28700,28700,27800,28000,1880
"95",1990-04-26,27000,27300,27000,27000,1813
"96",1990-04-27,26000,28000,26000,27700,1860
"97",1990-04-28,27300,27300,26700,26700,1793
"98",1990-04-30,25700,25700,25700,25700,1725
"99",1990-05-01,25600,26700,25000,26700,1793
"100",1990-05-03,27500,27700,27500,27700,1860
"101",1990-05-04,28600,28700,27800,28700,1927
"102",1990-05-07,28700,29700,28700,28900,1940
"103",1990-05-08,28800,29100,28600,28600,1920
"104",1990-05-09,28500,28500,28000,28200,1893
"105",1990-05-10,27700,27700,27200,27400,1840
"106",1990-05-11,26600,27400,26400,26700,1793
"107",1990-05-12,27000,27000,26100,26200,1759
"108",1990-05-14,26500,26500,25200,25200,1692
"109",1990-05-15,24900,24900,24200,24500,1645
"110",1990-05-16,24500,25500,24500,25500,1712
"111",1990-05-17,26500,26500,25500,25700,1725
"112",1990-05-18,25500,25700,25000,25200,1692
"113",1990-05-19,25200,25800,25200,25200,1692
"114",1990-05-21,25500,25700,25400,25500,1712
"115",1990-05-22,25700,26300,25700,26000,1746
"116",1990-05-23,26300,26600,26200,26400,1772
"117",1990-05-24,26500,26500,26000,26300,1766
"118",1990-05-25,26500,26700,26300,26600,1786
"119",1990-05-26,26700,26900,26400,26400,1772
"120",1990-05-28,26200,26200,26000,26000,1746
"121",1990-05-29,26300,26300,26000,26200,1759
"122",1990-05-30,26300,26500,26000,26100,1752
"123",1990-05-31,26300,26400,26200,26300,1766
"124",1990-06-01,26500,26500,26000,26200,1759
"125",1990-06-02,26500,26500,26200,26200,1759
"126",1990-06-04,26400,26600,26300,26500,1779
"127",1990-06-05,26800,27000,26500,26600,1786
"128",1990-06-07,26700,26700,26500,26500,1779
"129",1990-06-08,26500,26500,26400,26400,1772
"130",1990-06-09,26400,26400,25800,25800,1732
"131",1990-06-11,25600,25600,25100,25300,1699
"132",1990-06-12,25100,26200,24800,25400,1705
"133",1990-06-13,25500,25500,25000,25000,1678
"134",1990-06-14,25000,25000,24500,24500,1645
"135",1990-06-15,24300,24800,24300,24500,1645
"136",1990-06-16,24500,24500,24300,24500,1645
"137",1990-06-18,24500,24500,23800,23800,1598
"138",1990-06-19,23800,23800,23000,23500,1578
"139",1990-06-20,23400,23400,23100,23100,1551
"140",1990-06-21,23000,23000,22600,23000,1544
"141",1990-06-22,22100,23200,22100,23000,1544
"142",1990-06-23,23200,23200,22700,22900,1537
"143",1990-06-25,22900,22900,22000,22000,1477
"144",1990-06-26,22000,22000,21700,21900,1470
"145",1990-06-27,21900,22000,21700,22000,1477
"146",1990-06-28,22500,22500,21700,21700,1457
"147",1990-06-29,21400,21500,20700,20800,1396
"148",1990-06-30,20400,20400,19800,19800,1329
"149",1990-07-02,19500,20600,19500,20600,1383
"150",1990-07-03,21000,21600,21000,21600,1450
"151",1990-07-04,22500,22600,21600,22100,1484
"152",1990-07-05,21700,22800,21700,21900,1470
"153",1990-07-06,21500,22200,21100,21500,1443
"154",1990-07-07,21400,21400,21100,21100,1417
"155",1990-07-09,21000,21200,20800,21100,1417
"156",1990-07-10,21100,21900,21100,21900,1470
"157",1990-07-11,21700,22100,21700,21800,1464
"158",1990-07-12,21800,21800,21000,21200,1423
"159",1990-07-13,21300,21300,20800,21100,1417
"160",1990-07-14,20900,21600,20900,21200,1423
"161",1990-07-16,21000,21100,20700,21100,1417
"162",1990-07-18,21500,22000,21400,21700,1457
"163",1990-07-19,21700,21900,21200,21500,1443
