"","date","Open","High","Low","Close","Adj_Close"
"3",1990-01-03,36200,36200,36200,36200,10366
"4",1990-01-04,36000,36500,34900,36500,10452
"5",1990-01-05,36000,36000,35200,35200,10080
"6",1990-01-06,34900,34900,34200,34200,9793
"7",1990-01-08,34000,34000,33100,33100,9478
"8",1990-01-09,33100,33100,32700,33100,9478
"9",1990-01-10,33100,33200,32600,33000,9450
"10",1990-01-11,33000,33000,32900,32900,9421
"11",1990-01-12,32800,33500,32800,33500,9593
"12",1990-01-13,33500,33700,33200,33700,9650
"13",1990-01-15,33700,33700,33700,33700,9650
"14",1990-01-16,33600,33800,33200,33800,9679
"15",1990-01-17,33200,33200,32700,32700,9364
"16",1990-01-18,33400,34000,33400,33600,9622
"17",1990-01-19,32700,34000,32700,34000,9736
"18",1990-01-20,34300,34300,34300,34300,9822
"19",1990-01-22,35000,35300,35000,35300,10108
"20",1990-01-23,35100,35300,35100,35100,10051
"21",1990-01-24,35500,36000,35500,36000,10309
"22",1990-01-25,36000,36200,36000,36200,10366
"23",1990-01-29,36000,36200,35800,36200,10366
"24",1990-01-30,36000,36000,35100,35100,10051
"25",1990-01-31,35000,35200,34600,35200,10080
"26",1990-02-01,34600,35300,34600,35300,10108
"27",1990-02-02,35100,35100,34600,34600,9908
"28",1990-02-03,34600,34600,34600,34600,9908
"29",1990-02-05,34600,34600,34600,34600,9908
"30",1990-02-06,34600,34600,34600,34600,9908
"31",1990-02-07,34600,34600,34600,34600,9908
"32",1990-02-08,35000,35000,35000,35000,10023
"33",1990-02-09,35100,35100,35100,35100,10051
"34",1990-02-10,34700,34700,34700,34700,9937
"35",1990-02-12,34600,34600,34600,34600,9908
"36",1990-02-13,34600,34600,34200,34300,9822
"37",1990-02-14,34400,35300,34400,35300,10108
"38",1990-02-15,35000,35000,35000,35000,10023
"39",1990-02-16,34500,34500,34500,34500,9879
"40",1990-02-17,34500,34500,34500,34500,9879
"41",1990-02-19,34500,34500,34500,34500,9879
"42",1990-02-20,34500,34600,34500,34600,9908
"43",1990-02-21,34500,34500,34300,34300,9822
"44",1990-02-22,34000,34200,34000,34200,9793
"45",1990-02-23,34300,34300,33800,33800,9679
"46",1990-02-24,33800,33800,33800,33800,9679
"47",1990-02-26,34000,34000,33800,33800,9679
"48",1990-02-27,33800,33800,33800,33800,9679
"49",1990-02-28,33800,33800,33700,33700,9650
"50",1990-03-02,34200,34200,33700,34200,9793
"51",1990-03-03,33300,33300,33300,33300,9536
"52",1990-03-05,33100,33100,33100,33100,9478
"53",1990-03-06,33100,33100,32500,32500,9307
"54",1990-03-07,32500,32500,32400,32400,9278
"55",1990-03-08,32400,32400,32400,32400,9278
"56",1990-03-09,32400,32400,32200,32200,9221
