"","date","Open","High","Low","Close","Adj_Close"
"3",1990-01-03,25500,25500,25500,25500,22373
"4",1990-01-04,26000,26500,26000,26500,23250
"5",1990-01-05,27200,27200,26500,26500,23250
"6",1990-01-06,26000,26000,26000,26000,22811
"7",1990-01-08,25200,25200,25200,25200,22109
"8",1990-01-09,25200,26000,25200,26000,22811
"9",1990-01-10,25500,25500,25500,25500,22373
"10",1990-01-11,25500,25500,25500,25500,22373
"11",1990-01-12,25000,25000,25000,25000,21934
"12",1990-01-13,24700,24700,24400,24400,21408
"13",1990-01-15,24700,25000,24000,24000,21057
"14",1990-01-16,24100,25000,24100,25000,21934
"15",1990-01-17,25000,25000,25000,25000,21934
"16",1990-01-18,24800,24800,24800,24800,21759
"17",1990-01-19,24700,24700,24100,24400,21408
"18",1990-01-20,24600,25300,24600,25300,22197
"19",1990-01-22,25300,25400,25300,25400,22285
"20",1990-01-23,24900,25700,24900,25500,22373
"21",1990-01-24,25400,25500,25200,25200,22109
"22",1990-01-25,24900,24900,24500,24500,21495
"23",1990-01-29,24800,25200,24600,25000,21934
"24",1990-01-30,25200,25300,25200,25300,22197
"25",1990-01-31,25300,25300,25300,25300,22197
"26",1990-02-01,25000,25000,24300,25000,21934
"27",1990-02-02,25000,25000,25000,25000,21934
"28",1990-02-03,24900,24900,24900,24900,21846
"29",1990-02-05,25000,25300,25000,25300,22197
"30",1990-02-06,25600,25600,25600,25600,22460
"31",1990-02-07,25000,25000,25000,25000,21934
"32",1990-02-08,25000,25000,25000,25000,21934
"33",1990-02-09,24700,25500,24700,25500,22373
"34",1990-02-10,25000,25000,25000,25000,21934
"35",1990-02-12,25000,25000,25000,25000,21934
"36",1990-02-13,24700,25200,24700,25200,22109
"37",1990-02-14,25300,26200,25300,26200,22987
"38",1990-02-15,26600,27200,26600,27200,23864
"39",1990-02-16,27500,28100,26800,27300,23952
"40",1990-02-17,27400,27400,26400,26400,23162
"41",1990-02-19,25700,25900,25700,25900,22724
"42",1990-02-20,25800,26800,25800,26600,23338
"43",1990-02-21,26600,26600,26300,26300,23075
"44",1990-02-22,26300,26300,26300,26300,23075
"45",1990-02-23,26300,26300,25500,26000,22811
"46",1990-02-24,25900,25900,25900,25900,22724
"47",1990-02-26,25500,25700,25500,25500,22373
"48",1990-02-27,25000,25500,24800,25500,22373
"49",1990-02-28,25700,25900,25700,25700,22548
"50",1990-03-02,25000,26000,25000,26000,22811
"51",1990-03-03,25600,25600,25600,25600,22460
"52",1990-03-05,25100,25100,25100,25100,22022
