"","date","Open","High","Low","Close","Adj_Close"
"3",1990-01-03,28500,28500,28500,28500,193
"4",1990-01-04,29000,29500,29000,29500,200
"5",1990-01-05,29000,29900,29000,29900,203
"6",1990-01-06,29600,29800,29600,29800,202
"7",1990-01-08,29600,29600,29600,29600,201
"8",1990-01-09,29600,29600,29600,29600,201
"9",1990-01-10,29600,29600,29600,29600,201
"10",1990-01-11,29600,29600,29600,29600,201
"11",1990-01-12,29600,29600,29600,29600,201
"12",1990-01-13,29500,29500,29500,29500,200
"13",1990-01-15,29400,29400,29400,29400,199
"14",1990-01-16,29100,29100,29100,29100,197
"15",1990-01-17,29000,29000,29000,29000,196
"16",1990-01-18,29100,29100,29100,29100,197
"17",1990-01-19,29000,29000,29000,29000,196
"18",1990-01-20,28800,28800,28800,28800,195
"19",1990-01-22,28600,28600,28600,28600,194
"20",1990-01-23,28600,28600,28600,28600,194
"21",1990-01-24,28600,28600,28600,28600,194
"22",1990-01-25,28600,28600,28600,28600,194
"23",1990-01-29,28300,28300,28300,28300,192
"24",1990-01-30,28000,28000,28000,28000,190
"25",1990-01-31,28000,28000,28000,28000,190
"26",1990-02-01,28000,28000,28000,28000,190
"27",1990-02-02,28600,28600,28600,28600,194
"28",1990-02-03,28500,28500,28500,28500,193
"29",1990-02-05,28400,28400,28000,28000,190
"30",1990-02-06,29000,29000,29000,29000,196
"31",1990-02-07,28800,28800,28800,28800,195
"32",1990-02-08,28000,28000,28000,28000,190
"33",1990-02-09,28300,28300,28300,28300,192
"34",1990-02-10,28300,28300,28300,28300,192
"35",1990-02-12,28500,28500,28400,28400,192
"36",1990-02-13,28500,28800,28500,28800,195
"37",1990-02-14,29100,29200,29100,29200,198
"38",1990-02-15,29500,30000,29500,30000,203
"39",1990-02-16,30300,30300,29900,30000,203
"40",1990-02-17,30000,30500,30000,30000,203
"41",1990-02-19,30200,30200,30200,30200,205
"42",1990-02-20,30200,30500,30200,30500,207
"43",1990-02-21,30500,30500,30000,30000,203
"44",1990-02-22,29500,29500,29500,29500,200
"45",1990-02-23,29500,29600,29500,29600,201
"46",1990-02-24,29600,30000,29500,29500,200
"47",1990-02-26,29800,30000,29800,30000,203
"48",1990-02-27,30000,30000,30000,30000,203
"49",1990-02-28,30000,30000,30000,30000,203
"50",1990-03-02,30000,30000,30000,30000,203
"51",1990-03-03,29500,29500,29500,29500,200
"52",1990-03-05,29500,29500,29500,29500,200
"53",1990-03-06,29500,29500,29500,29500,200
"54",1990-03-07,29500,29500,29500,29500,200
"55",1990-03-08,29500,29500,29500,29500,200
"56",1990-03-09,29500,29500,29500,29500,200
"57",1990-03-12,29500,29500,29500,29500,200
"58",1990-03-13,29500,29500,29500,29500,200
"59",1990-03-14,29000,29000,29000,29000,196
"60",1990-03-15,29000,29000,29000,29000,196
"61",1990-03-16,29500,29500,29500,29500,200
"62",1990-03-17,29500,29500,29500,29500,200
"63",1990-03-19,29200,29200,29200,29200,198
"64",1990-03-20,29100,29100,29100,29100,197
"65",1990-03-21,29100,29100,29100,29100,197
"66",1990-03-22,29000,29000,29000,29000,196
"67",1990-03-23,29000,29000,29000,29000,196
"68",1990-03-24,29000,29000,29000,29000,196
"69",1990-03-26,29000,29000,29000,29000,196
"70",1990-03-27,28500,28500,28500,28500,193
"71",1990-03-28,28500,28500,28500,28500,193
"72",1990-03-29,28500,28500,28500,28500,193
"73",1990-03-30,28500,28500,28500,28500,193
"74",1990-03-31,28500,28500,28500,28500,193
"75",1990-04-02,29300,29300,29300,29300,199
"76",1990-04-03,29300,29300,29300,29300,199
"77",1990-04-04,29000,29000,29000,29000,196
"78",1990-04-06,29500,29500,29500,29500,200
"79",1990-04-07,29500,29500,29500,29500,200
"80",1990-04-09,29500,29500,29500,29500,200
"81",1990-04-10,29500,29500,29500,29500,200
"82",1990-04-11,29500,29900,29500,29900,203
"83",1990-04-12,30000,30500,30000,30500,207
"84",1990-04-13,30000,30500,30000,30500,207
"85",1990-04-14,30500,31000,30500,31000,210
"86",1990-04-16,30800,30800,30800,30800,209
"87",1990-04-17,30500,31400,30500,31400,213
"88",1990-04-18,31400,31400,31400,31400,213
"89",1990-04-19,31300,31300,31200,31300,212
"90",1990-04-20,31300,31300,31300,31300,212
"91",1990-04-21,31000,31000,31000,31000,210
"92",1990-04-23,30500,30500,30500,30500,207
"93",1990-04-24,30500,30500,30500,30500,207
"94",1990-04-25,30500,30500,30500,30500,207
"95",1990-04-26,30500,30500,30500,30500,207
"96",1990-04-27,30500,30500,30500,30500,207
"97",1990-04-28,30500,30500,30500,30500,207
"98",1990-04-30,30500,30500,30500,30500,207
"99",1990-05-01,30900,30900,30900,30900,209
"100",1990-05-03,31500,32200,31500,31500,213
"101",1990-05-04,31400,31500,31400,31400,213
"102",1990-05-07,31300,31300,31300,31300,212
"103",1990-05-08,31300,31300,31300,31300,212
"104",1990-05-09,31300,31300,31300,31300,212
"105",1990-05-10,31100,31100,31100,31100,211
"106",1990-05-11,31000,31000,31000,31000,210
"107",1990-05-12,31000,31000,31000,31000,210
"108",1990-05-14,31000,31000,31000,31000,210
"109",1990-05-15,30000,30000,30000,30000,203
"110",1990-05-16,30000,31000,30000,31000,210
"111",1990-05-17,31000,31000,30900,30900,209
"112",1990-05-18,30800,30800,30800,30800,209
"113",1990-05-19,30000,30600,30000,30500,207
"114",1990-05-21,30400,30400,30400,30400,206
"115",1990-05-22,30300,30300,30300,30300,205
"116",1990-05-23,30300,30300,30300,30300,205
"117",1990-05-24,30300,30300,30300,30300,205
"118",1990-05-25,30300,30300,30300,30300,205
"119",1990-05-26,30300,30300,30300,30300,205
"120",1990-05-28,31400,31400,31400,31400,213
"121",1990-05-29,31400,31400,31400,31400,213
"122",1990-05-30,31100,31100,31100,31100,211
"123",1990-05-31,31000,31000,31000,31000,210
"124",1990-06-01,30600,30600,30600,30600,207
"125",1990-06-02,30000,30000,30000,30000,203
"126",1990-06-04,29800,29800,29800,29800,202
"127",1990-06-05,29800,29800,29800,29800,202
"128",1990-06-07,28800,29000,28800,29000,196
"129",1990-06-08,29200,29200,29200,29200,198
"130",1990-06-09,29200,29200,29200,29200,198
"131",1990-06-11,29200,29200,29200,29200,198
"132",1990-06-12,29000,29000,29000,29000,196
"133",1990-06-13,29000,29000,28900,28900,196
"134",1990-06-14,28900,28900,28900,28900,196
"135",1990-06-15,28900,28900,28900,28900,196
"136",1990-06-16,28900,28900,28900,28900,196
"137",1990-06-18,28900,28900,28900,28900,196
"138",1990-06-19,28900,28900,28900,28900,196
"139",1990-06-20,28800,28800,28800,28800,195
"140",1990-06-21,28800,28800,28800,28800,195
"141",1990-06-22,27800,27800,27800,27800,188
"142",1990-06-23,27800,27800,27800,27800,188
"143",1990-06-25,27800,27800,27800,27800,188
"144",1990-06-26,27300,27300,27300,27300,185
"145",1990-06-27,27300,27300,27300,27300,185
"146",1990-06-28,27000,27300,27000,27100,184
"147",1990-06-29,27100,27100,27100,27100,184
"148",1990-06-30,27100,27100,27100,27100,184
"149",1990-07-02,26900,26900,26900,26900,182
"150",1990-07-03,26900,27500,26900,27500,186
"151",1990-07-04,27500,27500,27500,27500,186
"152",1990-07-05,27500,27500,27500,27500,186
"153",1990-07-06,28000,28000,28000,28000,190
"154",1990-07-07,28000,28000,28000,28000,190
"155",1990-07-09,28000,28000,28000,28000,190
"156",1990-07-10,27200,27200,27200,27200,184
"157",1990-07-11,27200,27200,27200,27200,184
"158",1990-07-12,27200,27200,27200,27200,184
"159",1990-07-13,26600,28000,26600,28000,190
"160",1990-07-14,27800,27800,27800,27800,188
"161",1990-07-16,26900,26900,26900,26900,182
"162",1990-07-18,26900,26900,26900,26900,182
"163",1990-07-19,26900,26900,26900,26900,182
"164",1990-07-20,26900,26900,26900,26900,182
"165",1990-07-21,26900,26900,26900,26900,182
"166",1990-07-23,26900,26900,26900,26900,182
"167",1990-07-24,27700,27700,27700,27700,188
"168",1990-07-25,26700,26700,26700,26700,181
"169",1990-07-26,25900,25900,25900,25900,175
"170",1990-07-27,25300,25300,25300,25300,171
"171",1990-07-28,25300,25300,25300,25300,171
"172",1990-07-30,24800,24800,24800,24800,168
"173",1990-07-31,24900,24900,24900,24900,169
"174",1990-08-01,25900,25900,25900,25900,175
"175",1990-08-02,25900,25900,25900,25900,175
"176",1990-08-03,25900,25900,25900,25900,175
"177",1990-08-04,26000,26000,26000,26000,176
"178",1990-08-06,26000,26000,26000,26000,176
"179",1990-08-07,27000,27000,27000,27000,183
"180",1990-08-08,27100,27100,27100,27100,184
"181",1990-08-09,27100,27100,27100,27100,184
"182",1990-08-10,27100,27100,27100,27100,184
"183",1990-08-11,27000,27000,27000,27000,183
"184",1990-08-13,27100,27100,27100,27100,184
"185",1990-08-14,27000,27000,27000,27000,183
"186",1990-08-16,27100,27100,27100,27100,184
"187",1990-08-17,27000,27000,27000,27000,183
"188",1990-08-18,27100,27100,27100,27100,184
"189",1990-08-20,27000,27000,27000,27000,183
"190",1990-08-21,27100,27100,27100,27100,184
"191",1990-08-22,27100,27100,27100,27100,184
"192",1990-08-23,27200,28000,27200,27300,185
"193",1990-08-24,27000,27000,27000,27000,183
"194",1990-08-25,27100,27100,27100,27100,184
"195",1990-08-27,27100,27100,27100,27100,184
"196",1990-08-28,27500,28000,27500,28000,190
"197",1990-08-29,28000,28000,28000,28000,190
"198",1990-08-30,27900,27900,27900,27900,189
"199",1990-08-31,27800,27800,27800,27800,188
"200",1990-09-01,27700,27700,27700,27700,188
"201",1990-09-03,27900,27900,27900,27900,189
