"","date","Open","High","Low","Close","Adj_Close"
"3",1990-01-03,13200,13800,13000,13800,6052
"4",1990-01-04,13900,14400,13900,14400,6316
"5",1990-01-05,14600,14800,14300,14500,6359
"6",1990-01-06,14600,15000,14600,14900,6535
"7",1990-01-08,15400,15500,15100,15500,6798
"8",1990-01-09,15800,15900,15100,15600,6842
"9",1990-01-10,15600,15600,15000,15000,6579
"10",1990-01-11,15000,15100,14800,15000,6579
"11",1990-01-12,15000,15000,14800,15000,6579
"12",1990-01-13,15000,15000,14700,15000,6579
"13",1990-01-15,14800,15000,14800,15000,6579
"14",1990-01-16,15000,15000,14700,14900,6535
"15",1990-01-17,14900,14900,14600,14900,6535
"16",1990-01-18,14800,14900,14400,14900,6535
"17",1990-01-19,14600,14600,14400,14600,6403
"18",1990-01-20,14500,14500,14300,14500,6359
"19",1990-01-22,14500,15000,14500,14900,6535
"20",1990-01-23,14700,14800,14600,14800,6491
"21",1990-01-24,15000,15100,15000,15000,6579
"22",1990-01-25,15100,15200,14600,14700,6447
"23",1990-01-29,14800,14800,14600,14700,6447
"24",1990-01-30,14700,15300,14700,15300,6710
"25",1990-01-31,15500,16100,15500,16100,7061
"26",1990-02-01,16100,16300,15700,15700,6886
"27",1990-02-02,15100,15700,15100,15400,6754
"28",1990-02-03,15300,15600,15300,15300,6710
"29",1990-02-05,15500,15600,15400,15500,6798
"30",1990-02-06,15800,15800,15500,15600,6842
"31",1990-02-07,15700,15800,15200,15200,6666
"32",1990-02-08,15500,15600,15200,15400,6754
"33",1990-02-09,15600,15600,15400,15400,6754
"34",1990-02-10,15400,15400,15300,15400,6754
"35",1990-02-12,15400,15400,15200,15300,6710
"36",1990-02-13,15300,15400,15200,15300,6710
"37",1990-02-14,15200,15500,15100,15400,6754
"38",1990-02-15,15500,15600,15300,15300,6710
"39",1990-02-16,15200,15800,15200,15800,6930
"40",1990-02-17,15600,15700,15600,15600,6842
"41",1990-02-19,15600,15700,15500,15500,6798
"42",1990-02-20,15400,15600,15400,15400,6754
"43",1990-02-21,15400,15500,15300,15300,6710
"44",1990-02-22,15200,15500,15200,15500,6798
"45",1990-02-23,15500,15500,15400,15400,6754
"46",1990-02-24,15300,15400,15200,15300,6710
"47",1990-02-26,15300,15300,15000,15000,6579
"48",1990-02-27,14900,15300,14900,15300,6710
"49",1990-02-28,15300,15300,14900,14900,6535
"50",1990-03-02,15000,15400,15000,15200,6666
"51",1990-03-03,15000,15100,15000,15000,6579
"52",1990-03-05,15000,15000,14800,14800,6491
"53",1990-03-06,14800,15000,14800,14800,6491
"54",1990-03-07,14800,14900,14500,14600,6403
"55",1990-03-08,14600,14700,14600,14600,6403
"56",1990-03-09,14500,14700,14500,14700,6447
"57",1990-03-12,14600,14700,14500,14600,6403
"58",1990-03-13,14300,14500,14300,14300,6272
"59",1990-03-14,14300,14300,14100,14100,6184
"60",1990-03-15,14100,14600,14000,14400,6316
"61",1990-03-16,14400,14900,14400,14700,6447
"62",1990-03-17,14100,14500,14100,14500,6359
"63",1990-03-19,14500,14600,14300,14600,6403
"64",1990-03-20,15000,15000,14700,14800,6491
"65",1990-03-21,14800,15000,14500,14500,6359
"66",1990-03-22,14600,14700,14500,14500,6359
"67",1990-03-23,14500,14600,14400,14400,6316
"68",1990-03-24,14400,14500,14300,14400,6316
"69",1990-03-26,14500,14700,14300,14400,6316
"70",1990-03-27,14500,14500,14300,14300,6272
"71",1990-03-28,14200,14200,14000,14100,6184
"72",1990-03-29,14000,14200,14000,14100,6184
"73",1990-03-30,14200,14500,14100,14500,6359
"74",1990-03-31,14500,14500,14500,14500,6359
"75",1990-04-02,13900,14500,13900,14100,6184
"76",1990-04-03,14300,14500,14100,14500,6359
"77",1990-04-04,14500,14700,14000,14500,6359
"78",1990-04-06,14500,15000,14500,14600,6403
"79",1990-04-07,14800,14800,14500,14600,6403
"80",1990-04-09,14500,14600,14300,14400,6316
"81",1990-04-10,14200,14500,14200,14300,6272
"82",1990-04-11,14300,14400,14300,14400,6316
"83",1990-04-12,14600,15000,14600,15000,6579
"84",1990-04-13,15300,15600,15200,15200,6666
"85",1990-04-14,15200,15200,14800,14800,6491
"86",1990-04-16,14600,15000,14500,14700,6447
"87",1990-04-17,14500,15000,14400,15000,6579
"88",1990-04-18,14900,14900,14600,14700,6447
"89",1990-04-19,14500,14600,14300,14500,6359
"90",1990-04-20,14600,14600,14300,14400,6316
"91",1990-04-21,14400,14500,14300,14500,6359
"92",1990-04-23,14200,14200,14100,14200,6228
"93",1990-04-24,14200,14300,14100,14200,6228
"94",1990-04-25,14100,14200,13900,13900,6096
"95",1990-04-26,13600,13600,13300,13300,5833
"96",1990-04-27,13500,13700,12800,13500,5921
"97",1990-04-28,13000,13000,12900,12900,5658
"98",1990-04-30,12300,12300,12300,12300,5395
"99",1990-05-01,11800,12900,11800,12900,5658
"100",1990-05-03,13200,13500,13200,13500,5921
"101",1990-05-04,13800,14100,13500,14100,6184
"102",1990-05-07,14100,14500,13800,13800,6052
"103",1990-05-08,13800,14000,13500,13500,5921
"104",1990-05-09,13500,13800,13500,13700,6009
"105",1990-05-10,13600,13700,13100,13200,5789
"106",1990-05-11,13200,13200,12800,12900,5658
"107",1990-05-12,12900,12900,12600,12600,5526
"108",1990-05-14,12600,12600,12200,12300,5395
"109",1990-05-15,12100,12100,11800,12000,5263
"110",1990-05-16,12100,12600,12000,12600,5526
"111",1990-05-17,13100,13200,12600,12800,5614
"112",1990-05-18,12400,13000,12400,12800,5614
"113",1990-05-19,12700,13100,12600,13000,5702
"114",1990-05-21,13000,13300,13000,13200,5789
"115",1990-05-22,13300,13600,13300,13400,5877
"116",1990-05-23,13500,13700,13300,13400,5877
"117",1990-05-24,13500,13500,13300,13400,5877
"118",1990-05-25,13500,13600,13500,13500,5921
"119",1990-05-26,13500,13500,13300,13300,5833
"120",1990-05-28,13300,13300,13000,13000,5702
"121",1990-05-29,13000,13200,13000,13200,5789
"122",1990-05-30,13100,13500,13000,13400,5877
"123",1990-05-31,13100,13700,13100,13600,5965
"124",1990-06-01,13800,14000,13600,13700,6009
"125",1990-06-02,13800,13800,13700,13800,6052
"126",1990-06-04,13700,14400,13700,14400,6316
"127",1990-06-05,14400,14400,13800,13900,6096
"128",1990-06-07,13800,14400,13800,14200,6228
"129",1990-06-08,14200,14200,13800,13800,6052
"130",1990-06-09,13800,13800,13600,13700,6009
"131",1990-06-11,13700,13700,13400,13500,5921
"132",1990-06-12,13400,13700,13400,13500,5921
"133",1990-06-13,13600,13600,13400,13500,5921
"134",1990-06-14,13400,13600,13400,13400,5877
"135",1990-06-15,13500,13700,13400,13500,5921
"136",1990-06-16,13500,13600,13500,13600,5965
"137",1990-06-18,13600,13600,13200,13300,5833
"138",1990-06-19,13100,13500,13100,13100,5745
"139",1990-06-20,13100,13100,12800,12800,5614
"140",1990-06-21,12800,13000,12800,12800,5614
"141",1990-06-22,13000,13200,12900,13100,5745
"142",1990-06-23,13100,13200,13100,13100,5745
"143",1990-06-25,13000,13000,12900,12900,5658
"144",1990-06-26,12800,12800,12700,12700,5570
"145",1990-06-27,12700,13000,12700,13000,5702
"146",1990-06-28,13000,13000,12800,12800,5614
"147",1990-06-29,12700,12700,12500,12500,5482
"148",1990-06-30,12000,12200,12000,12000,5263
"149",1990-07-02,11900,12100,11600,12100,5307
"150",1990-07-03,12400,12700,12400,12700,5570
"151",1990-07-04,12900,13000,12400,12400,5438
"152",1990-07-05,12300,12500,12300,12400,5438
"153",1990-07-06,12200,12500,12200,12300,5395
"154",1990-07-07,12200,12300,12100,12300,5395
"155",1990-07-09,12200,12300,12100,12100,5307
"156",1990-07-10,12100,12200,12000,12000,5263
"157",1990-07-11,12000,12000,11900,11900,5219
"158",1990-07-12,11800,11800,11500,11500,5044
"159",1990-07-13,11500,11600,11500,11600,5088
"160",1990-07-14,11900,11900,11400,11600,5088
"161",1990-07-16,11500,11500,11400,11500,5044
