"","date","Open","High","Low","Close","Adj_Close"
"3",1990-01-03,17700,18500,17700,18500,9848
"4",1990-01-04,18500,19300,18500,19200,10220
"5",1990-01-05,18800,19100,18500,19000,10114
"6",1990-01-06,18500,19000,18500,19000,10114
"7",1990-01-08,18900,19800,18900,19700,10486
"8",1990-01-09,20000,20400,19800,20400,10859
"9",1990-01-10,20400,20600,19600,19600,10433
"10",1990-01-11,19600,19600,19200,19200,10220
"11",1990-01-12,19000,19400,19000,19200,10220
"12",1990-01-13,19300,19400,19000,19000,10114
"13",1990-01-15,19200,19500,19200,19400,10327
"14",1990-01-16,19200,19400,19200,19400,10327
"15",1990-01-17,19200,19200,19000,19000,10114
"16",1990-01-18,18900,18900,18800,18900,10060
"17",1990-01-19,18600,18700,18500,18500,9848
"18",1990-01-20,18000,19000,18000,19000,10114
"19",1990-01-22,19800,19800,18700,19300,10273
"20",1990-01-23,19500,19500,18800,19200,10220
"21",1990-01-24,19500,19700,19200,19700,10486
"22",1990-01-25,19500,19900,19500,19500,10380
"23",1990-01-29,19400,19700,19300,19700,10486
"24",1990-01-30,19700,20000,19400,19500,10380
"25",1990-01-31,19500,19700,19400,19600,10433
"26",1990-02-01,19300,19500,19300,19300,10273
"27",1990-02-02,19200,19500,19000,19000,10114
"28",1990-02-03,19100,19300,19100,19100,10167
"29",1990-02-05,19100,19400,19000,19200,10220
"30",1990-02-06,19300,20000,19300,20000,10646
"31",1990-02-07,20300,21000,20200,20500,10912
"32",1990-02-08,20600,20700,20100,20600,10965
"33",1990-02-09,20600,20600,20100,20300,10806
"34",1990-02-10,20000,20200,19600,19600,10433
"35",1990-02-12,20000,20000,19700,19700,10486
"36",1990-02-13,19700,20000,19500,20000,10646
"37",1990-02-14,19700,20300,19600,20300,10806
"38",1990-02-15,20000,20300,19800,20200,10752
"39",1990-02-16,20200,20700,20100,20600,10965
"40",1990-02-17,20600,20600,20100,20300,10806
"41",1990-02-19,20100,20400,20100,20300,10806
"42",1990-02-20,20200,20400,20100,20300,10806
"43",1990-02-21,20300,20500,20300,20400,10859
"44",1990-02-22,20400,20400,20100,20200,10752
"45",1990-02-23,20300,20300,19900,19900,10593
"46",1990-02-24,19900,19900,19700,19900,10593
"47",1990-02-26,19600,19700,19500,19500,10380
"48",1990-02-27,19400,19900,19400,19800,10539
"49",1990-02-28,19800,19900,19500,19700,10486
"50",1990-03-02,19700,20100,19700,19900,10593
"51",1990-03-03,19900,19900,19500,19500,10380
"52",1990-03-05,19300,19600,19300,19500,10380
"53",1990-03-06,19400,19900,19300,19500,10380
"54",1990-03-07,19500,19500,19200,19300,10273
"55",1990-03-08,19200,19300,18900,19100,10167
"56",1990-03-09,19000,19200,18800,19200,10220
"57",1990-03-12,18600,19200,18600,19200,10220
"58",1990-03-13,19200,19200,18800,18800,10007
"59",1990-03-14,19000,19000,18700,18700,9954
"60",1990-03-15,18500,19000,18400,19000,10114
"61",1990-03-16,19000,19000,18900,18900,10060
"62",1990-03-17,18900,18900,18900,18900,10060
"63",1990-03-19,18800,18800,18700,18700,9954
"64",1990-03-20,18700,19200,18700,19100,10167
"65",1990-03-21,19200,19300,18800,18900,10060
"66",1990-03-22,19000,19000,18800,18900,10060
