"","date","Open","High","Low","Close","Adj_Close"
"3",1990-01-03,18700,19600,18600,19600,1579
"4",1990-01-04,20400,20400,20400,20400,1644
"5",1990-01-05,21000,21400,20600,21400,1724
"6",1990-01-06,22400,22400,22400,22400,1805
"7",1990-01-08,23300,23300,22100,23200,1870
"8",1990-01-09,23100,23100,22200,22800,1837
"9",1990-01-10,22700,23500,22600,23200,1870
"10",1990-01-11,23200,23700,23000,23200,1870
"11",1990-01-12,23200,23400,23000,23400,1886
"12",1990-01-13,23000,23400,22800,23000,1853
"13",1990-01-15,22800,23000,22500,22800,1837
"14",1990-01-16,22100,22900,22100,22800,1837
"15",1990-01-17,22500,22700,22200,22500,1813
"16",1990-01-18,22600,22800,22200,22500,1813
"17",1990-01-19,22500,22500,22000,22500,1813
"18",1990-01-20,22500,23500,22300,23300,1878
"19",1990-01-22,24000,24300,23500,24300,1958
"20",1990-01-23,24300,25100,24000,24600,1982
"21",1990-01-24,25200,25600,25200,25600,2063
"22",1990-01-25,25900,26200,25000,25700,2071
"23",1990-01-29,25700,26700,25300,26700,2152
"24",1990-01-30,27400,27400,26600,26900,2168
"25",1990-01-31,26700,26800,26200,26500,2135
"26",1990-02-01,26100,26300,25700,26000,2095
"27",1990-02-02,25700,26200,25300,25400,2047
"28",1990-02-03,25000,25700,25000,25400,2047
"29",1990-02-05,25600,25700,25100,25400,2047
"30",1990-02-06,25600,26400,25500,26400,2127
"31",1990-02-07,26400,26800,26200,26500,2135
"32",1990-02-08,26400,26900,26300,26700,2152
"33",1990-02-09,26700,26700,26000,26000,2095
"34",1990-02-10,26000,26200,25800,26200,2111
"35",1990-02-12,26200,26500,26100,26100,2103
"36",1990-02-13,26000,26200,25800,25900,2087
"37",1990-02-14,26000,26200,25800,26000,2095
"38",1990-02-15,26000,26400,26000,26200,2111
"39",1990-02-16,26500,26900,26400,26700,2152
"40",1990-02-17,26500,26600,26300,26400,2127
"41",1990-02-19,26600,26600,26100,26200,2111
"42",1990-02-20,26400,26500,26100,26300,2119
"43",1990-02-21,26400,26500,26100,26100,2103
"44",1990-02-22,26400,26400,26100,26300,2119
"45",1990-02-23,26100,26200,25700,25800,2079
"46",1990-02-24,25600,26000,25600,25600,2063
"47",1990-02-26,25600,25600,25000,25000,2015
"48",1990-02-27,25000,26000,25000,26000,2095
"49",1990-02-28,25900,26200,25300,25600,2063
"50",1990-03-02,26100,26400,25700,26000,2095
"51",1990-03-03,26000,26000,25600,25600,2063
"52",1990-03-05,25400,25600,25200,25300,2039
"53",1990-03-06,25300,25400,25000,25100,2023
"54",1990-03-07,25000,25300,24700,24700,1990
"55",1990-03-08,24700,24700,24300,24300,1958
"56",1990-03-09,24400,24500,24200,24500,1974
"57",1990-03-12,24700,25000,24300,24500,1974
"58",1990-03-13,24500,24500,24200,24200,1950
"59",1990-03-14,24200,24300,24000,24000,1934
"60",1990-03-15,23900,23900,23600,23800,1918
"61",1990-03-16,23900,24400,23900,24200,1950
"62",1990-03-17,24200,24200,23800,23900,1926
"63",1990-03-19,24000,24700,24000,24200,1950
"64",1990-03-20,24400,24900,24400,24900,2007
"65",1990-03-21,24900,24900,24500,24500,1974
"66",1990-03-22,24600,24600,24300,24500,1974
"67",1990-03-23,24400,24800,24200,24500,1974
"68",1990-03-24,24400,24400,24100,24400,1966
"69",1990-03-26,24300,24500,24200,24300,1958
"70",1990-03-27,24300,24300,24000,24000,1934
"71",1990-03-28,24000,24000,23800,24000,1934
