"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,1889649,38208,-201556,-846
"4",2000-01-05,1796333,36321,-287965,32872
"5",2000-01-06,1651693,33396,-365469,-17154
"6",2000-01-07,1717014,34717,-45254,-32342
"7",2000-01-10,1973633,39906,-799428,151596
"8",2000-01-11,1931641,39057,737099,-440874
"9",2000-01-12,1759007,35566,134263,-704905
"10",2000-01-13,1861654,37642,-69321,-159055
"11",2000-01-14,1798666,36368,56092,-293999
"12",2000-01-17,1828994,36981,278148,-23379
"13",2000-01-18,1787001,36132,-154790,-464098
"14",2000-01-19,1698351,34340,-88118,132270
"15",2000-01-20,1679688,33962,-14855,-55809
"16",2000-01-21,1740343,35189,633036,-191479
"17",2000-01-24,1656359,33491,-191940,-161920
"18",2000-01-25,1581706,31981,-88710,-118544
"19",2000-01-26,1516385,30660,250692,-814045
"20",2000-01-27,1586372,32075,363926,-707036
"21",2000-01-28,1635363,33066,740710,-534632
"22",2000-01-31,1819662,36792,659080,187835
"23",2000-02-01,1803332,36462,-136278,173222
"24",2000-02-02,2006294,40566,963828,-102170
"25",2000-02-03,2188260,44245,-420258,2416273
"26",2000-02-07,2099610,42453,-105996,410974
"27",2000-02-08,2090278,42264,-65251,503148
"28",2000-02-09,2090278,42264,-326897,1056183
"29",2000-02-10,1936307,39151,-457099,525832
"30",2000-02-11,1889649,38208,-311510,325954
"31",2000-02-14,1791667,36226,-61349,67744
"32",2000-02-15,1773004,35849,-533486,435366
"33",2000-02-16,1856988,37547,-114522,279862
"34",2000-02-17,1847657,37358,100929,-60334
"35",2000-02-18,1787001,36132,-127821,-230824
"36",2000-02-21,1670356,33774,-70722,-195131
"37",2000-02-22,1586372,32075,-317424,-364491
"38",2000-02-23,1679688,33962,-198256,-269824
"39",2000-02-24,1619033,32736,-49269,-43255
"40",2000-02-25,1600369,32358,-179429,-90019
"41",2000-02-28,1518718,30708,-24961,-507
"42",2000-02-29,1500055,30330,-261166,21993
"43",2000-03-02,1525717,30849,-89027,-94413
"44",2000-03-03,1530382,30943,-165339,-78721
"45",2000-03-06,1633030,33019,-170677,-8433
"46",2000-03-07,1558377,31509,-345156,-132298
"47",2000-03-08,1539714,31132,31611,-208543
"48",2000-03-09,1539714,31132,-415370,-24812
"49",2000-03-10,1486057,30047,-441231,-581543
"50",2000-03-13,1413737,28585,-515331,-186371
"51",2000-03-14,1395074,28208,-507656,-27230
"52",2000-03-15,1360081,27500,-73780,-60001
"53",2000-03-16,1364747,27594,-327111,-6783
"54",2000-03-17,1427735,28868,-151683,-6549
"55",2000-03-20,1395074,28208,7697,10661
"56",2000-03-21,1357748,27453,-161871,-54631
"57",2000-03-22,1388076,28066,-423333,-86420
"58",2000-03-23,1355415,27406,-540907,6123
"59",2000-03-24,1348416,27264,-310446,34487
"60",2000-03-27,1446398,29245,-144359,-31786
"61",2000-03-28,1465061,29623,575090,-193586
"62",2000-03-29,1483724,30000,269898,602604
"63",2000-03-30,1423659,28700,-47941,-75928
"64",2000-03-31,1344291,27100,-327809,72809
"65",2000-04-03,1314528,26500,-135674,406100
"66",2000-04-04,1240121,25000,-39128,-284035
"67",2000-04-06,1155793,23300,-89829,-126215
"68",2000-04-07,1126030,22700,-764410,-551811
"69",2000-04-10,1195477,24100,-681863,-98032
"70",2000-04-11,1173154,23650,147156,71929
"71",2000-04-12,1227720,24750,278539,-792252
"72",2000-04-14,1339331,27000,106921,406979
"73",2000-04-17,1155793,23300,-36506,266736
"74",2000-04-18,1287246,25950,-295613,-631145
"75",2000-04-19,1289726,26000,-21128,645788
"76",2000-04-20,1245081,25100,148844,-32619
"77",2000-04-21,1245081,25100,350110,-99
"78",2000-04-24,1195477,24100,196576,-34761
"79",2000-04-25,1140911,23000,-37533,-47330
"80",2000-04-26,1026820,20700,-197284,-239303
"81",2000-04-27,1059063,21350,-157466,-453603
"82",2000-04-28,1126030,22700,-3818,-478499
"83",2000-05-02,1130990,22800,190101,-4786
"84",2000-05-03,1143391,23050,-263705,3674
"85",2000-05-04,1133471,22850,75298,-11593
"86",2000-05-08,1116109,22500,-6842,-3371
"87",2000-05-09,1116109,22500,160570,11611
"88",2000-05-10,1126030,22700,-365671,133499
"89",2000-05-12,1096267,22100,262647,-77624
"90",2000-05-15,1036741,20900,192200,-66487
"91",2000-05-16,1088826,21950,172407,-234398
"92",2000-05-17,1041702,21000,383960,339653
"93",2000-05-18,1046662,21100,131213,271011
"94",2000-05-19,1121069,22600,-142357,387299
"95",2000-05-22,1126030,22700,44983,432472
"96",2000-05-23,1126030,22700,221773,-40754
"97",2000-05-24,1264923,25500,342111,293982
"98",2000-05-25,1230200,24800,254920,-118426
"99",2000-05-26,1116109,22500,92796,-156950
"100",2000-05-29,1180595,23800,314686,24164
"101",2000-05-30,1250042,25200,247988,109233
"102",2000-05-31,1274844,25700,62569,-126488
"103",2000-06-01,1259963,25400,382941,-90043
"104",2000-06-02,1304607,26300,49891,35237
"105",2000-06-05,1448461,29200,349966,273663
"106",2000-06-07,1507987,30400,-345337,1774699
"107",2000-06-08,1413738,28500,-952760,1545810
"108",2000-06-09,1624558,32750,-446980,700330
"109",2000-06-12,1671683,33700,-855207,1476915
"110",2000-06-13,1574954,31750,-327987,572988
"111",2000-06-14,1478224,29800,-8225,-129750
"112",2000-06-15,1344291,27100,-14799,68276
"113",2000-06-16,1359173,27400,69965,-70769
"114",2000-06-19,1354212,27300,79864,-55057
"115",2000-06-20,1436060,28950,-203931,-80128
"116",2000-06-21,1416218,28550,-272478,228046
"117",2000-06-22,1403817,28300,42542,-97696
"118",2000-06-23,1463343,29500,426818,-20200
"119",2000-06-26,1453422,29300,13784,1930
"120",2000-06-27,1577434,31800,-426550,127995
"121",2000-06-28,1545191,31150,801198,-622728
"122",2000-06-29,1515428,30550,-354152,-466804
"123",2000-06-30,1537750,31000,890708,-723834
"124",2000-07-03,1535270,30950,67669,-353257
"125",2000-07-04,1562552,31500,195043,-1051727
"126",2000-07-05,1567513,31600,217014,-1823
"127",2000-07-06,1602236,32300,408353,-50893
"128",2000-07-07,1597276,32200,367419,-361986
"129",2000-07-10,1614637,32550,467811,-387949
"130",2000-07-11,1537750,31000,86550,-130595
"131",2000-07-12,1503027,30300,-310805,-9706
"132",2000-07-13,1507987,30400,72648,-44811
"133",2000-07-14,1426139,28750,-264851,-158976
"134",2000-07-18,1344291,27100,40993,-266449
"135",2000-07-19,1364133,27500,125498,10848
"136",2000-07-20,1339331,27000,195944,-60474
"137",2000-07-21,1331890,26850,110553,-13178
"138",2000-07-24,1250042,25200,319989,-4874
"139",2000-07-25,1264923,25500,21127,-19687
"140",2000-07-26,1269884,25600,2548,-4605
"141",2000-07-27,1240121,25000,231076,-216414
"142",2000-07-28,1185556,23900,311587,-341157
"143",2000-07-31,1284765,25900,133546,146296
"144",2000-08-01,1304607,26300,-348650,285906
"145",2000-08-02,1336850,26950,320913,141770
"146",2000-08-03,1339331,27000,202041,14018
"147",2000-08-04,1339331,27000,191130,16343
"148",2000-08-07,1314528,26500,158756,52372
"149",2000-08-08,1294686,26100,-32888,143297
"150",2000-08-09,1366613,27550,166840,96385
"151",2000-08-10,1463343,29500,-82070,589257
"152",2000-08-11,1463343,29500,302934,64869
"153",2000-08-14,1441021,29050,131254,53251
"154",2000-08-16,1463343,29500,-324099,319417
"155",2000-08-17,1458382,29400,-264270,139072
"156",2000-08-18,1418698,28600,-117144,201549
"157",2000-08-21,1428619,28800,357644,-55964
"158",2000-08-22,1480704,29850,12589,142130
"159",2000-08-23,1438540,29000,110499,24790
"160",2000-08-24,1438540,29000,13861,90430
"161",2000-08-25,1458382,29400,125252,24344
"162",2000-08-28,1527829,30800,677119,14738
"163",2000-08-29,1512948,30500,229578,-37026
"164",2000-08-30,1498066,30200,212287,-77282
"165",2000-08-31,1468303,29600,703572,-440820
"166",2000-09-01,1480704,29850,288365,-98723
"167",2000-09-04,1473264,29700,223145,-98521
"168",2000-09-05,1488145,30000,108605,41166
"169",2000-09-06,1512948,30500,-44283,388117
"170",2000-09-07,1495586,30150,349861,-125140
"171",2000-09-08,1552631,31300,359273,-8772
"172",2000-09-14,1552631,31300,561989,-658579
"173",2000-09-15,1488145,30000,380515,22289
"174",2000-09-18,1339331,27000,1021742,-112401
"175",2000-09-19,1339331,27000,130368,17328
"176",2000-09-20,1364133,27500,42394,81586
"177",2000-09-21,1388935,28000,169169,50475
"178",2000-09-22,1379014,27800,-280661,553038
"179",2000-09-25,1458382,29400,-43727,119490
"180",2000-09-26,1453422,29300,49257,-11598
"181",2000-09-27,1488145,30000,132848,7018
"182",2000-09-28,1463343,29500,-82928,-23476
"183",2000-09-29,1438540,29000,19670,-190846
"184",2000-10-02,1403817,28300,90948,-19545
"185",2000-10-04,1428619,28800,49775,36395
"186",2000-10-05,1450941,29250,8980,127491
"187",2000-10-06,1423659,28700,40408,36770
"188",2000-10-09,1383975,27900,255511,-469707
"189",2000-10-10,1361653,27450,160001,-228624
"190",2000-10-11,1304607,26300,-35824,-117888
"191",2000-10-12,1247562,25150,2010,44232
"192",2000-10-13,1292206,26050,-110116,216814
"193",2000-10-16,1334370,26900,-106911,-88589
"194",2000-10-17,1289726,26000,241571,-22475
"195",2000-10-18,1319489,26600,104480,72708
"196",2000-10-19,1314528,26500,-28370,94063
"197",2000-10-20,1364133,27500,8148,133426
"198",2000-10-23,1319489,26600,-103076,4838
"199",2000-10-24,1339331,27000,-12467,26436
"200",2000-10-25,1331890,26850,70588,-74371
"201",2000-10-26,1297166,26150,-21952,22889
"202",2000-10-27,1292206,26050,4367,62935
"203",2000-10-30,1299647,26200,-19047,53341
"204",2000-10-31,1309568,26400,101390,61441
"205",2000-11-01,1379014,27800,194579,68923
"206",2000-11-02,1396376,28150,170288,29543
"207",2000-11-03,1418698,28600,53934,312
"208",2000-11-06,1413738,28500,-107927,385337
"209",2000-11-07,1443501,29100,-340228,437273
"210",2000-11-08,1463343,29500,-93441,164522
"211",2000-11-09,1527829,30800,-194313,504825
"212",2000-11-10,1587355,32000,-636636,1714940
"213",2000-11-13,1517908,30600,-127039,285807
"214",2000-11-14,1530309,30850,27414,42797
"215",2000-11-15,1537750,31000,-34859,134680
"216",2000-11-16,1512948,30500,-55553,81304
"217",2000-11-17,1560072,31450,-172532,211238
"218",2000-11-20,1537750,31000,-171754,300647
"219",2000-11-21,1503027,30300,-114079,230035
"220",2000-11-22,1458382,29400,-2262,-20309
"221",2000-11-23,1453422,29300,46423,-14497
"222",2000-11-24,1503027,30300,-117352,233848
"223",2000-11-27,1522868,30700,77026,104755
"224",2000-11-28,1522868,30700,-84665,86856
"225",2000-11-29,1488145,30000,-3647,18089
"226",2000-11-30,1463343,29500,54721,13996
"227",2000-12-01,1480704,29850,433573,-338717
"228",2000-12-04,1463343,29500,222423,-115556
"229",2000-12-05,1475744,29750,422429,-385147
"230",2000-12-06,1512948,30500,173025,195275
"231",2000-12-07,1517908,30600,102962,3197
"232",2000-12-08,1527829,30800,212994,-16763
"233",2000-12-11,1527829,30800,-166454,149892
"234",2000-12-12,1512948,30500,4718,48387
"235",2000-12-13,1532789,30900,119133,25929
"236",2000-12-14,1507987,30400,-127846,146351
"237",2000-12-15,1493106,30100,10130,-27063
"238",2000-12-18,1468303,29600,40839,-29537
"239",2000-12-19,1453422,29300,75046,-74241
"240",2000-12-20,1423659,28700,143626,-47304
"241",2000-12-21,1423659,28700,324614,-230983
"242",2000-12-22,1416218,28550,160528,-40859
"243",2000-12-26,1364133,27500,107213,39555
"244",2001-01-02,1418698,28600,-113086,49855
"245",2001-01-03,1443501,29100,60039,27814
"246",2001-01-04,1503027,30300,-265085,339179
"247",2001-01-05,1726248,34800,-1657910,2664359
"248",2001-01-08,1800656,36300,-566243,1486484
"249",2001-01-09,1818017,36650,-252598,1166300
"250",2001-01-10,1661762,33500,-72511,507608
"251",2001-01-11,1686564,34000,-188600,4541
"252",2001-01-12,1686564,34000,121206,287142
"253",2001-01-15,1686564,34000,-415873,321797
"254",2001-01-16,1711367,34500,-259127,-2648
"255",2001-01-17,1661762,33500,-146573,-339640
"256",2001-01-18,1711367,34500,-148643,222468
