"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,45035,72100,-622,0
"4",2000-01-05,45347,72600,-418,0
"5",2000-01-06,44598,71400,527,0
"6",2000-01-07,44785,71700,-708,0
"7",2000-01-10,43661,69900,-6755,0
"8",2000-01-11,44035,70500,-71,0
"9",2000-01-12,43161,69100,-693,-1451
"10",2000-01-13,43723,70000,13820,-14512
"11",2000-01-14,42974,68800,0,0
"12",2000-01-17,41412,66300,0,-456
"13",2000-01-18,39351,63000,0,-1652
"14",2000-01-19,39351,63000,0,0
"15",2000-01-20,37352,59800,0,-900
"16",2000-01-21,37477,60000,0,-1500
"17",2000-01-24,34666,55500,555,-1167
"18",2000-01-25,34479,55200,-278,-1710
"19",2000-01-26,34354,55000,-276,-1814
"20",2000-01-27,38664,61900,-6194,1004
"21",2000-01-28,38664,61900,-2133,0
"22",2000-01-31,39351,63000,-4459,0
"23",2000-02-01,39726,63600,-16654,994
"24",2000-02-02,40600,65000,-8380,0
"25",2000-02-03,41849,67000,-6441,0
"26",2000-02-07,42162,67500,-201,0
"27",2000-02-08,41537,66500,-3498,1584
"28",2000-02-09,42411,67900,-2928,3405
"29",2000-02-10,41599,66600,-132,0
"30",2000-02-11,40787,65300,-67,0
"31",2000-02-14,41662,66700,-3250,1625
"32",2000-02-15,40600,65000,0,0
"33",2000-02-16,39726,63600,-3205,2755
"34",2000-02-17,39850,63800,1036,0
"35",2000-02-18,39850,63800,-3123,311
"36",2000-02-21,38726,62000,-931,559
"37",2000-02-22,38726,62000,-1240,0
"38",2000-02-23,39913,63900,-1433,0
"39",2000-02-24,39913,63900,-832,0
"40",2000-02-25,38164,61100,0,0
"41",2000-02-28,39975,64000,-2413,0
"42",2000-02-29,39788,63700,1180,0
"43",2000-03-02,40038,64100,-1157,0
"44",2000-03-03,39975,64000,-190,0
"45",2000-03-06,39975,64000,-570,0
"46",2000-03-07,39476,63200,-2995,0
"47",2000-03-08,39163,62700,-1222,0
"48",2000-03-09,39663,63500,-8529,0
"49",2000-03-10,39975,64000,-704,0
"50",2000-03-13,43036,68900,-9506,0
"51",2000-03-14,40225,64400,0,0
"52",2000-03-15,40225,64400,0,0
"53",2000-03-16,40225,64400,-814,0
"54",2000-03-17,41225,66000,-1543,0
"55",2000-03-20,43098,69000,-7301,0
"56",2000-03-21,41537,66500,0,0
"57",2000-03-22,41100,65800,0,0
"58",2000-03-23,41537,66500,0,0
"59",2000-03-24,40538,64900,0,0
"60",2000-03-27,40288,64500,0,0
"61",2000-03-28,40350,64600,0,0
"62",2000-03-29,40350,64600,-388,0
"63",2000-03-30,40350,64600,-127,0
"64",2000-03-31,41287,66100,0,0
"65",2000-04-03,41412,66300,0,-276
"66",2000-04-04,40288,64500,0,0
"67",2000-04-06,41225,66000,123,0
"68",2000-04-07,40912,65500,0,0
"69",2000-04-10,40725,65200,3008,0
"70",2000-04-11,38726,62000,3597,0
"71",2000-04-12,38726,62000,2232,0
"72",2000-04-14,38726,62000,0,0
"73",2000-04-17,36228,58000,0,0
"74",2000-04-18,35603,57000,0,0
"75",2000-04-19,37165,59500,-60,0
"76",2000-04-20,38414,61500,0,0
"77",2000-04-21,36852,59000,0,0
"78",2000-04-24,37477,60000,0,0
"79",2000-04-25,37852,60600,1179,0
"80",2000-04-26,36290,58100,0,0
"81",2000-04-27,36228,58000,2204,0
"82",2000-04-28,36228,58000,1740,0
"83",2000-05-02,35041,56100,-228,0
"84",2000-05-03,35603,57000,0,0
"85",2000-05-04,35603,57000,912,0
"86",2000-05-08,34978,56000,-7271,0
"87",2000-05-09,34666,55500,-9536,0
"88",2000-05-10,34604,55400,833,0
"89",2000-05-12,34541,55300,0,56
"90",2000-05-15,33230,53200,-325,0
"91",2000-05-16,33417,53500,5885,0
"92",2000-05-17,31231,50000,3737,0
"93",2000-05-18,30294,48500,2835,0
"94",2000-05-19,31231,50000,1881,0
"95",2000-05-22,28420,45500,465,0
"96",2000-05-23,26203,41950,88,0
"97",2000-05-24,25047,40100,2000,0
"98",2000-05-25,26390,42250,-1065,85
"99",2000-05-26,25609,41000,0,0
"100",2000-05-29,26234,42000,0,0
"101",2000-05-30,28857,46200,-1525,0
"102",2000-05-31,28982,46400,-461,0
"103",2000-06-01,28233,45200,497,0
