"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,43470,3313,-8,0
"4",2000-01-05,41090,3131,0,0
"5",2000-01-06,38606,2942,-8,0
"6",2000-01-07,38295,2918,-4,0
"7",2000-01-10,40055,3052,0,0
"8",2000-01-11,39330,2997,-8,0
"9",2000-01-12,42746,3257,0,2015
"10",2000-01-13,43988,3352,-4,0
"11",2000-01-14,41504,3163,0,0
"12",2000-01-17,39744,3029,0,0
"13",2000-01-18,38088,2903,-4,0
"14",2000-01-19,34983,2666,0,0
"15",2000-01-20,32603,2485,0,0
"16",2000-01-21,32810,2500,0,0
"17",2000-01-24,32085,2445,0,0
"18",2000-01-25,33120,2524,-9398,0
"19",2000-01-26,36018,2745,-11675,0
"20",2000-01-27,36743,2800,-20,0
"21",2000-01-28,36536,2784,-65,0
"22",2000-01-31,36018,2745,0,0
"23",2000-02-01,36691,2796,0,-707
"24",2000-02-02,37674,2871,-4,0
"25",2000-02-03,39330,2997,0,0
"26",2000-02-07,40986,3123,-8,0
"27",2000-02-08,41297,3147,-8,-640
"28",2000-02-09,40365,3076,0,-385
"29",2000-02-10,39175,2985,-4,-155
"30",2000-02-11,37208,2836,0,0
"31",2000-02-14,34052,2595,-7,0
"32",2000-02-15,33120,2524,0,0
"33",2000-02-16,33120,2524,-3,0
"34",2000-02-17,33120,2524,0,0
"35",2000-02-18,38088,2903,0,0
"36",2000-02-21,40676,3100,1245,0
"37",2000-02-22,46730,3561,4736,0
"38",2000-02-23,51750,3944,35699,0
"39",2000-02-24,51233,3904,-11501,-139
"40",2000-02-25,57960,4417,-19051,2628
"41",2000-02-28,64791,4938,66434,-3091
"42",2000-02-29,63860,4867,-1496,0
"43",2000-03-02,63032,4803,67032,0
"44",2000-03-03,60030,4575,-21612,0
"45",2000-03-06,60030,4575,0,0
"46",2000-03-07,55373,4220,0,0
"47",2000-03-08,50715,3865,-2530,100
"48",2000-03-09,55787,4251,0,0
"49",2000-03-10,56304,4291,0,0
"50",2000-03-13,64688,4930,6245,0
"51",2000-03-14,65723,5008,-14186,0
"52",2000-03-15,62618,4772,-503,0
"53",2000-03-16,58995,4496,-6,0
"54",2000-03-17,50301,3833,0,0
"55",2000-03-20,55890,4259,0,2700
"56",2000-03-21,48024,3660,-4719,0
"57",2000-03-22,50715,3865,4950,71
"58",2000-03-23,50198,3825,0,2375
"59",2000-03-24,51750,3944,-59,0
"60",2000-03-27,50560,3853,0,-4763
"61",2000-03-28,48128,3668,-3532,0
"62",2000-03-29,50198,3825,-46,0
