"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,52365,3400,339,0
"4",2000-01-05,46205,3000,-8941,0
"5",2000-01-06,43201,2805,-13740,0
"6",2000-01-07,42662,2770,556,193
"7",2000-01-10,42816,2780,-63540,0
"8",2000-01-11,43124,2800,-127,0
"9",2000-01-12,42508,2760,-561,0
"10",2000-01-13,41815,2715,-1689,0
"11",2000-01-14,44357,2880,-392,0
"12",2000-01-17,43587,2830,78,243
"13",2000-01-18,42354,2750,-149,47
"14",2000-01-19,40044,2600,-562,0
"15",2000-01-20,36733,2385,-10598,125
"16",2000-01-21,37118,2410,-3914,0
"17",2000-01-24,39736,2580,-4972,0
"18",2000-01-25,39274,2550,-1295,0
"19",2000-01-26,40506,2630,-7292,0
"20",2000-01-27,42354,2750,-2904,0
"21",2000-01-28,42200,2740,-141,0
"22",2000-01-31,41584,2700,-1645,0
"23",2000-02-01,41584,2700,-140,0
"24",2000-02-02,42200,2740,239,0
"25",2000-02-03,43741,2840,-35,0
"26",2000-02-07,42508,2760,1,0
"27",2000-02-08,42123,2735,57,0
"28",2000-02-09,40506,2630,-1827,0
"29",2000-02-10,38504,2500,-471,0
"30",2000-02-11,36964,2400,-11079,0
"31",2000-02-14,35270,2290,-6428,0
"32",2000-02-15,36964,2400,-1350,41
"33",2000-02-16,42508,2760,75,-2760
"34",2000-02-17,46205,3000,160,-2984
"35",2000-02-18,46513,3020,-30234,0
"36",2000-02-21,49285,3200,-164,0
"37",2000-02-22,56678,3680,3545,0
"38",2000-02-23,61452,3990,60093,0
"39",2000-02-24,70616,4585,63937,0
"40",2000-02-25,70847,4600,2271,-194
"41",2000-02-28,81474,5290,50306,0
"42",2000-02-29,86249,5600,30945,-573
"43",2000-03-02,73312,4760,11694,1740
"44",2000-03-03,64610,4195,-12697,0
"45",2000-03-06,74236,4820,21814,0
"46",2000-03-07,74698,4850,-957,0
"47",2000-03-08,71925,4670,-256,0
"48",2000-03-09,75468,4900,1896,-6234
"49",2000-03-10,70847,4600,37,4951
"50",2000-03-13,75468,4900,42665,0
"51",2000-03-14,84401,5480,132879,0
"52",2000-03-15,84401,5480,153671,0
"53",2000-03-16,85479,5550,83494,0
"54",2000-03-17,84709,5500,136158,0
"55",2000-03-20,78548,5100,16233,1855
"56",2000-03-21,70077,4550,22427,0
"57",2000-03-22,67613,4390,-77914,0
"58",2000-03-23,61914,4020,-25666,0
"59",2000-03-24,63917,4150,6677,0
"60",2000-03-27,73466,4770,39459,0
"61",2000-03-28,73928,4800,47469,0
"62",2000-03-29,70077,4550,-207,0
"63",2000-03-30,78240,5080,110962,0
"64",2000-03-31,77470,5030,125945,2553
"65",2000-04-03,70847,4600,147,0
"66",2000-04-04,66227,4300,5179,0
"67",2000-04-06,60913,3955,-77151,3042
"68",2000-04-07,61606,4000,-32648,694
"69",2000-04-10,62685,4070,-12330,-1650
"70",2000-04-11,56678,3680,-14919,0
"71",2000-04-12,52982,3440,-59862,1020
"72",2000-04-14,50825,3300,-1455,0
"73",2000-04-17,43201,2805,115,0
"74",2000-04-18,46821,3040,-31857,0
"75",2000-04-19,47745,3100,-25669,-17
"76",2000-04-20,50055,3250,0,0
"77",2000-04-21,53752,3490,-66,0
"78",2000-04-24,53906,3500,-2009,0
"79",2000-04-25,51595,3350,143,0
"80",2000-04-26,50209,3260,2695,0
"81",2000-04-27,50055,3250,6396,0
"82",2000-04-28,50825,3300,5,0
"83",2000-05-02,50825,3300,484,-235
"84",2000-05-03,50979,3310,-91,-295
"85",2000-05-04,58603,3805,-2054,-137
"86",2000-05-08,67382,4375,-43586,-192
"87",2000-05-09,67305,4370,-17067,-2266
"88",2000-05-10,69307,4500,-112190,-2717
"89",2000-05-12,71001,4610,62578,-244
"90",2000-05-15,72234,4690,106500,-5380
"91",2000-05-16,76700,4980,62273,-166
"92",2000-05-17,74698,4850,79158,-448
"93",2000-05-18,68537,4450,55237,1751
"94",2000-05-19,66227,4300,20403,0
"95",2000-05-22,67613,4390,125,-78
"96",2000-05-23,66227,4300,5968,0
"97",2000-05-24,66073,4290,11302,0
"98",2000-05-25,66073,4290,8750,0
"99",2000-05-26,56986,3700,-3188,0
"100",2000-05-29,55292,3590,-8800,0
"101",2000-05-30,60066,3900,-16711,-166
"102",2000-05-31,67613,4390,-19023,0
"103",2000-06-01,67459,4380,672,0
"104",2000-06-02,69307,4500,-13514,0
"105",2000-06-05,69615,4520,-9294,0
"106",2000-06-07,77008,5000,10652,-1779
"107",2000-06-08,73158,4750,-29297,0
"108",2000-06-09,73158,4750,-31092,2380
"109",2000-06-12,74698,4850,-15249,0
"110",2000-06-13,80088,5200,22755,-6148
"111",2000-06-14,78548,5100,50676,-1344
"112",2000-06-15,67767,4400,2,720
"113",2000-06-16,67074,4355,8247,3066
"114",2000-06-19,63917,4150,813,-96
"115",2000-06-20,64071,4160,-287,0
"116",2000-06-21,65611,4260,-561,0
"117",2000-06-22,65457,4250,2478,-3448
"118",2000-06-23,67613,4390,6647,385
"119",2000-06-26,68229,4430,-775,0
"120",2000-06-27,67151,4360,2271,0
"121",2000-06-28,67459,4380,-1066,0
"122",2000-06-29,74698,4850,2430,0
"123",2000-06-30,66227,4300,12163,0
"124",2000-07-03,70539,4580,-1528,0
"125",2000-07-04,67228,4365,-2001,0
"126",2000-07-05,67613,4390,379,0
"127",2000-07-06,64841,4210,-459,0
"128",2000-07-07,69307,4500,-23979,0
"129",2000-07-10,70385,4570,-136,0
"130",2000-07-11,65611,4260,-8324,0
"131",2000-07-12,68075,4420,1395,0
"132",2000-07-13,66843,4340,-2743,0
"133",2000-07-14,67767,4400,-2893,0
"134",2000-07-18,69307,4500,787,0
"135",2000-07-19,68537,4450,11264,143
"136",2000-07-20,65457,4250,1802,132
"137",2000-07-21,64995,4220,13062,34
"138",2000-07-24,63917,4150,8259,0
"139",2000-07-25,63917,4150,16881,182
"140",2000-07-26,65457,4250,-1000,0
"141",2000-07-27,62376,4050,8917,0
"142",2000-07-28,63147,4100,8509,778
"143",2000-07-31,64687,4200,5909,421
"144",2000-08-01,66381,4310,-2057,0
"145",2000-08-02,66227,4300,553,74
"146",2000-08-03,66843,4340,457,-154
"147",2000-08-04,66073,4290,1379,-17
"148",2000-08-07,65149,4230,-935,0
"149",2000-08-08,66997,4350,4315,0
"150",2000-08-09,73928,4800,-52701,482
"151",2000-08-10,75468,4900,-15748,0
"152",2000-08-11,77932,5060,-1547,546
"153",2000-08-14,77778,5050,-2964,205
"154",2000-08-16,77008,5000,-5473,505
"155",2000-08-17,76854,4990,40055,0
"156",2000-08-18,81474,5290,-18833,21
"157",2000-08-21,79934,5190,-2950,-702
"158",2000-08-22,81474,5290,18145,276
