"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,11902,2075,0,0
"4",2000-01-05,10962,1912,0,0
"5",2000-01-06,9939,1733,-10,0
"6",2000-01-07,10440,1821,0,0
"7",2000-01-10,10137,1768,0,0
"8",2000-01-11,10753,1875,0,0
"9",2000-01-12,10753,1875,0,0
"10",2000-01-13,10440,1821,-10,0
"11",2000-01-14,9908,1728,0,0
"12",2000-01-17,9918,1729,0,0
"13",2000-01-18,10221,1782,0,0
"14",2000-01-19,9605,1675,0,0
"15",2000-01-20,9083,1584,0,0
"16",2000-01-21,9396,1638,0,0
"17",2000-01-24,9083,1584,0,0
"18",2000-01-25,9292,1620,0,0
"19",2000-01-26,9083,1584,0,0
"20",2000-01-27,9584,1671,-559,0
"21",2000-01-28,9500,1657,-548,0
"22",2000-01-31,9292,1620,0,0
"23",2000-02-01,9292,1620,0,0
"24",2000-02-02,9500,1657,0,0
"25",2000-02-03,9918,1729,0,0
"26",2000-02-07,10336,1802,0,0
"27",2000-02-08,9949,1735,0,0
"28",2000-02-09,9709,1693,0,0
"29",2000-02-10,9918,1729,0,0
"30",2000-02-11,9918,1729,0,0
"31",2000-02-14,9918,1729,0,0
"32",2000-02-15,10075,1757,0,0
"33",2000-02-16,9709,1693,0,0
"34",2000-02-17,10231,1784,0,0
"35",2000-02-18,11066,1930,0,0
"36",2000-02-21,10597,1848,0,0
"37",2000-02-22,10231,1784,0,0
"38",2000-02-23,10231,1784,0,0
"39",2000-02-24,10127,1766,-10,0
"40",2000-02-25,10231,1784,0,0
"41",2000-02-28,10962,1912,0,0
"42",2000-02-29,10231,1784,0,0
"43",2000-03-02,11171,1948,0,0
"44",2000-03-03,10753,1875,180,0
"45",2000-03-06,11484,2003,0,0
"46",2000-03-07,11693,2039,0,0
"47",2000-03-08,11275,1966,0,0
"48",2000-03-09,12946,2257,0,0
"49",2000-03-10,12528,2185,0,0
"50",2000-03-13,13050,2276,4050,0
"51",2000-03-14,11902,2075,0,0
"52",2000-03-15,11484,2003,4411,0
"53",2000-03-16,11171,1948,0,0
"54",2000-03-17,11693,2039,906,0
"55",2000-03-20,12371,2157,3281,0
"56",2000-03-21,12215,2130,8399,0
"57",2000-03-22,12528,2185,7129,0
"58",2000-03-23,14407,2512,-1799,0
"59",2000-03-24,15034,2622,-30080,0
"60",2000-03-27,13624,2376,0,0
"61",2000-03-28,14616,2549,-1400,0
"62",2000-03-29,14616,2549,-1845,0
"63",2000-03-30,14929,2603,0,0
"64",2000-03-31,15138,2640,0,0
"65",2000-04-03,15086,2631,0,0
"66",2000-04-04,13729,2394,0,0
"67",2000-04-06,14094,2458,0,0
"68",2000-04-07,14616,2549,-14,0
"69",2000-04-10,14512,2531,-109,0
"70",2000-04-11,13468,2348,-26,0
"71",2000-04-12,12893,2248,-232,0
"72",2000-04-14,11327,1975,-23,0
"73",2000-04-17,9657,1684,11,0
"74",2000-04-18,9949,1735,-37,0
"75",2000-04-19,10544,1839,-10,0
"76",2000-04-20,11066,1930,0,0
"77",2000-04-21,11066,1930,-52,0
"78",2000-04-24,11066,1930,0,0
"79",2000-04-25,10544,1839,0,0
"80",2000-04-26,10440,1821,-10,0
