"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,512546,7674,109816,1386
"4",2000-01-05,588882,8817,-333278,220454
"5",2000-01-06,532175,7968,-191337,210681
"6",2000-01-07,549624,8229,-120300,-83123
"7",2000-01-10,534356,8000,132102,13540
"8",2000-01-11,536537,8033,146363,-139451
"9",2000-01-12,519089,7772,-33959,183599
"10",2000-01-13,523451,7837,-65153,-6992
"11",2000-01-14,536537,8033,56256,436
"12",2000-01-17,534356,8000,181919,30779
"13",2000-01-18,510365,7641,-161604,-84954
"14",2000-01-19,471106,7053,-61138,-189339
"15",2000-01-20,417888,6257,-194687,-362226
"16",2000-01-21,458020,6857,182864,25234
"17",2000-01-24,471106,7053,-66467,223611
"18",2000-01-25,434028,6498,-114244,-509367
"19",2000-01-26,436209,6531,127167,-209873
"20",2000-01-27,451477,6760,12526,10574
"21",2000-01-28,453658,6792,-51884,115372
"22",2000-01-31,444933,6662,14763,-78232
"23",2000-02-01,453670,6792,110359,29890
"24",2000-02-02,486386,7282,33590,-14668
"25",2000-02-03,482024,7217,-613,-2193
"26",2000-02-07,488568,7315,-37545,-3603
"27",2000-02-08,477662,7151,23887,496
"28",2000-02-09,453670,6792,-259758,-341434
"29",2000-02-10,436221,6531,-234232,54267
"30",2000-02-11,425316,6368,-90044,-150593
"31",2000-02-14,405686,6074,-148470,-2281
"32",2000-02-15,370788,5551,-106246,-248596
"33",2000-02-16,369915,5538,-81675,2202
"34",2000-02-17,377352,5649,-140791,16016
"35",2000-02-18,388258,5813,-88626,104292
"36",2000-02-21,368627,5519,-113923,64818
"37",2000-02-22,355539,5323,-42898,-214935
"38",2000-02-23,392620,5878,33895,-108226
"39",2000-02-24,376915,5643,-9976,15059
"40",2000-02-25,376915,5643,19702,-616
"41",2000-02-28,368627,5519,173668,-154791
"42",2000-02-29,357721,5355,-53956,-18875
"43",2000-03-02,362519,5427,-308903,-42071
"44",2000-03-03,370808,5551,-344042,-107819
"45",2000-03-06,389567,5832,-103290,-177949
"46",2000-03-07,403526,6041,521934,-81946
"47",2000-03-08,393056,5884,135917,1108
"48",2000-03-09,397419,5950,1820,-151437
"49",2000-03-10,392620,5878,68576,-115671
"50",2000-03-13,411379,6159,-91173,-41951
"51",2000-03-14,410070,6139,10843,15676
"52",2000-03-15,394801,5911,197081,-60000
"53",2000-03-16,392620,5878,206480,-10371
"54",2000-03-17,398291,5963,112793,-27166
"55",2000-03-20,386949,5793,12861,1900
"56",2000-03-21,368627,5519,-22295,-70530
"57",2000-03-22,374734,5610,-44820,-58247
"58",2000-03-23,381278,5708,-14833,-333160
"59",2000-03-24,377352,5649,-66573,163124
"60",2000-03-27,379533,5682,-15886,50410
"61",2000-03-28,380405,5695,122458,15841
"62",2000-03-29,372989,5584,-230602,250065
"63",2000-03-30,375170,5617,-44319,28404
"64",2000-03-31,383895,5747,-177937,-14012
"65",2000-04-03,363392,5440,98107,-70614
"66",2000-04-04,357721,5355,19980,7282
"67",2000-04-06,336345,5035,-18336,40795
"68",2000-04-07,333727,4996,-169882,5461
"69",2000-04-10,346815,5192,-32581,-24718
"70",2000-04-11,324566,4859,-82650,-49843
"71",2000-04-12,349432,5231,-14460,158843
"72",2000-04-14,366446,5486,-300377,568619
"73",2000-04-17,316277,4735,72362,21753
"74",2000-04-18,327184,4898,-32713,-8877
"75",2000-04-19,353358,5290,74322,391256
"76",2000-04-20,364264,5453,92018,80256
"77",2000-04-21,374734,5610,17585,171624
"78",2000-04-24,364264,5453,125467,23878
"79",2000-04-25,357721,5355,79483,0
"80",2000-04-26,342452,5127,5442,4
"81",2000-04-27,327620,4905,151211,-37115
"82",2000-04-28,328492,4918,107769,-147541
"83",2000-05-02,337653,5055,-61427,-211665
"84",2000-05-03,325439,4872,6004,-41655
"85",2000-05-04,317150,4748,-8585,-104447
"86",2000-05-08,311479,4663,-267956,-226731
"87",2000-05-09,302318,4526,-56737,21465
"88",2000-05-10,289666,4337,-7234,-466285
"89",2000-05-12,268290,4017,-109032,-30707
"90",2000-05-15,243425,3644,-15221,-121472
"91",2000-05-16,257384,3853,-8945,28418
"92",2000-05-17,218995,3279,-263025,-40091
"93",2000-05-18,222049,3324,-178223,86617
"94",2000-05-19,205035,3070,-752947,241136
"95",2000-05-22,188458,2821,-187741,77647
"96",2000-05-23,182350,2730,-124248,38407
"97",2000-05-24,200673,3004,-167349,-58520
"98",2000-05-25,218122,3265,-56585,-49722
"99",2000-05-26,191948,2874,-34387,-9215
"100",2000-05-29,205035,3070,2993,4246
"101",2000-05-30,225102,3370,-10754,-75791
"102",2000-05-31,231210,3461,-26939,-58249
"103",2000-06-01,220740,3305,-25193,-92824
"104",2000-06-02,220740,3305,-206789,39695
"105",2000-06-05,234263,3507,-13748,-16026
"106",2000-06-07,243425,3644,-51730,-254475
"107",2000-06-08,279633,4186,143,-17725
"108",2000-06-09,262183,3925,183103,-25798
"109",2000-06-12,277452,4154,-159033,-235814
"110",2000-06-13,255203,3821,-36815,37005
"111",2000-06-14,246478,3690,-160771,-172647
"112",2000-06-15,245606,3677,45070,-272194
"113",2000-06-16,237317,3553,-2938,142387
"114",2000-06-19,218122,3265,12017,5406
"115",2000-06-20,216377,3239,-6905,-17280
"116",2000-06-21,222049,3324,-5495,-259287
"117",2000-06-22,217250,3252,14333,-181043
"118",2000-06-23,220740,3305,-9998,-221576
"119",2000-06-26,222485,3331,9476,122
"120",2000-06-27,225975,3383,4416,-16988
"121",2000-06-28,229465,3435,33263,-3367
"122",2000-06-29,231646,3468,-11077,26632
"123",2000-06-30,229465,3435,8376,0
"124",2000-07-03,256512,3840,3497,17116
"125",2000-07-04,244733,3664,55518,-4381
"126",2000-07-05,253894,3801,134639,56114
"127",2000-07-06,275707,4128,187596,-738
"128",2000-07-07,294465,4408,254693,331179
"129",2000-07-10,301009,4506,323565,-45223
"130",2000-07-11,293593,4395,227369,-3232
"131",2000-07-12,292284,4376,144348,14190
"132",2000-07-13,284868,4265,-40028,-941
"133",2000-07-14,279197,4180,-19365,-1981
"134",2000-07-18,261747,3919,109946,-66362
"135",2000-07-19,244297,3657,-27101,2754
"136",2000-07-20,244297,3657,7258,-7495
"137",2000-07-21,239935,3592,-4435,-140078
"138",2000-07-24,219867,3292,7007,-72524
"139",2000-07-25,219431,3285,-104303,50503
"140",2000-07-26,231210,3461,-103927,67692
"141",2000-07-27,229028,3429,-4434,-4300
"142",2000-07-28,217250,3252,-77211,-72179
"143",2000-07-31,221612,3318,13010,581
"144",2000-08-01,225102,3370,-286046,65680
"145",2000-08-02,231210,3461,103532,1059
"146",2000-08-03,226847,3396,16722,1713
"147",2000-08-04,222485,3331,-6400,-31
"148",2000-08-07,211579,3168,-2789,10
"149",2000-08-08,206344,3089,-329,225
"150",2000-08-09,210706,3154,29842,-73520
"151",2000-08-10,213106,3190,-9964,-136001
"152",2000-08-11,215505,3226,-73438,-87265
"153",2000-08-14,219867,3292,11506,-76982
"154",2000-08-16,222485,3331,-957,785
"155",2000-08-17,216377,3239,-5969,0
"156",2000-08-18,213978,3203,-6331,1816
"157",2000-08-21,209616,3138,-3072,-4859
"158",2000-08-22,210706,3154,10392,-1076
"159",2000-08-23,205471,3076,-11899,-16743
"160",2000-08-24,201981,3024,485,824
"161",2000-08-25,201981,2972,4702,-23
"162",2000-08-28,205035,3017,-9234,-46835
"163",2000-08-29,206562,3040,-4320,912
"164",2000-08-30,204163,3005,-25406,-94
"165",2000-08-31,198055,2915,-16713,2407
"166",2000-09-01,199800,2940,4381,0
"167",2000-09-04,198928,2928,-7480,-2867
"168",2000-09-05,199364,2934,6002,-1296
"169",2000-09-06,198273,2918,2375,3580
"170",2000-09-07,179733,2645,-56091,-14067
"171",2000-09-08,180823,2661,-179370,-1396
"172",2000-09-14,176243,2594,-60787,-17417
"173",2000-09-15,177552,2613,-46585,-5685
"174",2000-09-18,161629,2379,9879,2121
"175",2000-09-19,163156,2401,-7596,-23
"176",2000-09-20,174498,2568,-7050,-681
"177",2000-09-21,170135,2504,-935,-3504
