"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,353010,199745,-125745,2552
"4",2000-01-05,334624,189341,-87954,-482
"5",2000-01-06,328005,185596,-25742,2426
"6",2000-01-07,322269,182267,-1376,1794
"7",2000-01-10,314544,177898,-17030,596
"8",2000-01-11,309761,175193,-29032,-2455
"9",2000-01-12,314176,177690,-29706,43
"10",2000-01-13,303875,171864,-48454,4209
"11",2000-01-14,292471,165414,-125219,1218
"12",2000-01-17,308290,174361,-16858,3224
"13",2000-01-18,294678,166662,-30953,309
"14",2000-01-19,270029,152722,-29188,-1451
"15",2000-01-20,258993,146480,-62827,1002
"16",2000-01-21,264879,149809,139029,-3249
"17",2000-01-24,278123,157299,-12185,924
"18",2000-01-25,270029,152722,-29823,0
"19",2000-01-26,301668,170615,14701,-39
"20",2000-01-27,312704,176857,37102,1522
"21",2000-01-28,301668,170615,73066,-1283
"22",2000-01-31,299093,169159,17967,-801
"23",2000-02-01,293942,166246,-116524,-26049
"24",2000-02-02,295782,167286,-110268,1261
"25",2000-02-03,297989,168535,-9207,-1229
"26",2000-02-07,300200,169783,-3980,-67
"27",2000-02-08,317859,179770,-52623,0
"28",2000-02-09,297993,168535,-16017,32
"29",2000-02-10,282541,159796,-58875,-52
"30",2000-02-11,272976,154386,11946,151
"31",2000-02-14,257525,145647,13169,2611
"32",2000-02-15,252374,142734,12885,6320
"33",2000-02-16,261204,147728,-30439,2177
"34",2000-02-17,256789,145231,-1729,2099
"35",2000-02-18,245016,138573,-9876,661
"36",2000-02-21,230668,130458,-1138,-2768
"37",2000-02-22,227357,128586,-6261,502
"38",2000-02-23,261204,147728,56950,-2548
"39",2000-02-24,240602,136076,-391,826
"40",2000-02-25,250167,141486,4186,-78
"41",2000-02-28,236187,133579,6983,495
"42",2000-02-29,233244,131915,-3881,-619
"43",2000-03-02,237658,134412,-18860,-3289
"44",2000-03-03,231036,130666,-5450,-1444
"45",2000-03-06,252374,142734,-1189,308
"46",2000-03-07,258628,146271,64200,-491
"47",2000-03-08,261939,148144,-8531,-598
"48",2000-03-09,274471,155218,23145,-49133
"49",2000-03-10,274471,155218,29585,404
"50",2000-03-13,272263,153970,15951,-5407
"51",2000-03-14,272999,154386,104382,1792
"52",2000-03-15,274471,155218,71033,-2307
"53",2000-03-16,279622,158131,92633,-2
"54",2000-03-17,286980,162293,193243,2150
"55",2000-03-20,301697,170615,229608,972
"56",2000-03-21,301697,170615,148695,973
"57",2000-03-22,308320,174361,223909,194
"58",2000-03-23,322301,182267,426023,-949
"59",2000-03-24,312735,176857,187982,61
"60",2000-03-27,285508,161460,-978,0
"61",2000-03-28,283301,160212,85931,884
"62",2000-03-29,284037,160628,105712,0
"63",2000-03-30,286980,162293,160127,726
"64",2000-03-31,272263,153970,5498,-654
"65",2000-04-03,282565,159796,-125845,1649
"66",2000-04-04,266008,150433,22002,0
"67",2000-04-06,264905,149809,27988,1414
"68",2000-04-07,267112,151057,60279,705
"69",2000-04-10,306848,173528,-42774,2935
"70",2000-04-11,309055,174777,124445,-1332
"71",2000-04-12,301697,170615,27234,-1014
"72",2000-04-14,292867,165622,-14754,2346
"73",2000-04-17,260490,147312,25027,5875
"74",2000-04-18,267112,151057,-25782,4970
"75",2000-04-19,261225,147728,-12712,-8734
"76",2000-04-20,261225,147728,-2191,0
"77",2000-04-21,261593,147936,-8752,-397
"78",2000-04-24,254603,143983,-2290,0
"79",2000-04-25,243933,137949,22678,0
"80",2000-04-26,224433,126921,-47736,1701
"81",2000-04-27,208980,118182,-72161,686
