"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,47928,2384,-6427,0
"4",2000-01-05,50697,2522,13663,0
"5",2000-01-06,48567,2416,-14038,0
"6",2000-01-07,50058,2490,-4029,0
"7",2000-01-10,53253,2649,-4649,0
"8",2000-01-11,50058,2490,-4580,0
"9",2000-01-12,50058,2490,-2146,0
"10",2000-01-13,50271,2501,5820,0
"11",2000-01-14,51975,2585,-15206,0
"12",2000-01-17,52827,2628,1349,0
"13",2000-01-18,52188,2596,-19070,0
"14",2000-01-19,47928,2384,-2311,0
"15",2000-01-20,44945,2236,-7634,0
"16",2000-01-21,45158,2246,-2120,0
"17",2000-01-24,43667,2172,0,0
"18",2000-01-25,44732,2225,756,0
"19",2000-01-26,44519,2215,-1254,0
"20",2000-01-27,51123,2543,9567,452
"21",2000-01-28,53253,2649,1934,0
"22",2000-01-31,53253,2649,-12018,1608
"23",2000-02-01,53253,2649,3506,0
"24",2000-02-02,56448,2808,31487,2100
"25",2000-02-03,60069,2988,1879,0
"26",2000-02-07,57513,2861,2754,-118
"27",2000-02-08,56448,2808,8323,0
"28",2000-02-09,54318,2702,1836,0
"29",2000-02-10,51123,2543,-7169,2530
"30",2000-02-11,47076,2342,-19011,-1112
"31",2000-02-14,48780,2427,5974,0
"32",2000-02-15,45797,2278,-2950,0
"33",2000-02-16,49419,2458,8181,0
"34",2000-02-17,50058,2490,-9604,0
"35",2000-02-18,57513,2861,-27903,0
"36",2000-02-21,57939,2882,-2048,145
"37",2000-02-22,54424,2707,105,0
"38",2000-02-23,62519,3110,-46692,-1332
"39",2000-02-24,62519,3110,-79877,-123
"40",2000-02-25,66673,3317,-34114,0
"41",2000-02-28,76578,3809,-38499,0
"42",2000-02-29,70081,3486,-15374,9
"43",2000-03-02,70294,3497,5613,0
"44",2000-03-03,63051,3137,-19212,0
"45",2000-03-06,70081,3486,12822,-170
"46",2000-03-07,65608,3264,-28394,3
"47",2000-03-08,61773,3073,14579,0
"48",2000-03-09,63051,3137,-19069,0
"49",2000-03-10,62838,3126,3400,0
"50",2000-03-13,72211,3592,-30087,-6780
"51",2000-03-14,64755,3221,23278,0
"52",2000-03-15,64755,3221,-791,0
"53",2000-03-16,59004,2935,-517,0
"54",2000-03-17,59430,2956,5265,0
"55",2000-03-20,59643,2967,-12949,0
"56",2000-03-21,56022,2787,190,5200
"57",2000-03-22,59217,2946,2160,0
"58",2000-03-23,57087,2840,5689,0
"59",2000-03-24,57513,2861,-19755,-2702
"60",2000-03-27,55915,2782,-38243,0
"61",2000-03-28,53998,2686,-5205,0
"62",2000-03-29,48993,2437,-20736,0
"63",2000-03-30,48993,2437,-28688,0
"64",2000-03-31,48247,2400,-1806,0
"65",2000-04-03,47608,2368,7624,446
"66",2000-04-04,44519,2215,-30484,0
"67",2000-04-06,45478,2262,-3653,0
"68",2000-04-07,44519,2215,-22328,0
