"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,34730,1410,4417,0
"4",2000-01-05,29750,1207,-41861,0
"5",2000-01-06,28309,1149,-20674,0
"6",2000-01-07,30799,1250,617,0
"7",2000-01-10,32765,1330,-798,0
"8",2000-01-11,32109,1303,-8871,0
"9",2000-01-12,32502,1319,-2703,7375
"10",2000-01-13,34665,1407,7165,0
"11",2000-01-14,33551,1362,0,0
"12",2000-01-17,36041,1463,7734,0
"13",2000-01-18,35255,1431,285,0
"14",2000-01-19,33420,1356,1346,0
"15",2000-01-20,35124,1425,4395,0
"16",2000-01-21,35124,1425,931,0
"17",2000-01-24,36958,1500,6617,0
"18",2000-01-25,37417,1519,1429,0
"19",2000-01-26,39317,1596,5623,0
"20",2000-01-27,41939,1702,14090,0
"21",2000-01-28,41808,1697,766,0
"22",2000-01-31,41283,1675,410,0
"23",2000-02-01,40759,1654,1848,0
"24",2000-02-02,38793,1574,1625,0
"25",2000-02-03,39317,1596,0,0
"26",2000-02-07,41873,1699,0,0
"27",2000-02-08,37614,1527,0,0
"28",2000-02-09,40628,1649,-1588,0
"29",2000-02-10,38662,1569,0,0
"30",2000-02-11,33420,1356,-2601,0
"31",2000-02-14,33289,1351,-10953,0
"32",2000-02-15,33420,1356,-205,0
"33",2000-02-16,36041,1463,0,0
"34",2000-02-17,38007,1543,0,0
"35",2000-02-18,34927,1418,-31,0
"36",2000-02-21,33944,1378,-4291,0
"37",2000-02-22,34337,1394,-5212,0
"38",2000-02-23,34861,1415,-524,0
"39",2000-02-24,35189,1428,-595,0
"40",2000-02-25,35320,1433,0,0
"41",2000-02-28,34075,1383,-477,0
"42",2000-02-29,33551,1362,-7185,0
"43",2000-03-02,36434,1479,0,0
"44",2000-03-03,33682,1367,-708,0
"45",2000-03-06,36958,1500,-55,0
"46",2000-03-07,34796,1412,211,0
"47",2000-03-08,34403,1396,0,0
"48",2000-03-09,34861,1415,-15051,0
"49",2000-03-10,34992,1420,-1180,0
"50",2000-03-13,37089,1505,-15601,0
"51",2000-03-14,35124,1425,-28,0
"52",2000-03-15,36696,1489,3406,0
"53",2000-03-16,36696,1489,-8400,0
"54",2000-03-17,37745,1532,31900,0
"55",2000-03-20,36696,1489,-8954,0
"56",2000-03-21,36696,1489,-3648,0
"57",2000-03-22,35648,1447,-3935,-3440
"58",2000-03-23,34861,1415,0,0
"59",2000-03-24,34861,1415,-47722,0
"60",2000-03-27,34861,1415,-18006,0
"61",2000-03-28,35386,1436,-24415,0
"62",2000-03-29,33813,1372,-20115,0
"63",2000-03-30,32240,1308,8497,0
"64",2000-03-31,31454,1277,-504,0
"65",2000-04-03,29357,1191,-376,0
"66",2000-04-04,29750,1207,-196,0
"67",2000-04-06,28309,1149,-2501,0
"68",2000-04-07,29619,1202,-13310,0
"69",2000-04-10,30668,1245,-17095,0
"70",2000-04-11,30143,1223,-5047,0
"71",2000-04-12,29488,1197,-11774,0
"72",2000-04-14,29488,1197,-3415,0
"73",2000-04-17,25098,1019,-17892,0
"74",2000-04-18,25163,1021,-23945,0
"75",2000-04-19,25556,1037,-34863,0
"76",2000-04-20,24901,1011,-32014,0
"77",2000-04-21,27522,1117,-91634,0
"78",2000-04-24,29160,1183,-45205,0
"79",2000-04-25,27522,1117,172,0
"80",2000-04-26,25556,1037,0,0
"81",2000-04-27,26408,1072,8474,0
