"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,23920,719,0,0
"4",2000-01-05,27440,825,-17,0
"5",2000-01-06,26080,784,-18,0
"6",2000-01-07,26240,789,0,0
"7",2000-01-10,25840,777,0,0
"8",2000-01-11,26080,784,0,0
"9",2000-01-12,26240,789,0,0
"10",2000-01-13,25600,770,0,0
"11",2000-01-14,25440,765,0,0
"12",2000-01-17,25600,770,0,0
"13",2000-01-18,26080,784,-16,0
"14",2000-01-19,25600,770,0,0
"15",2000-01-20,25360,762,0,0
"16",2000-01-21,24320,731,0,0
"17",2000-01-24,24400,734,0,0
"18",2000-01-25,24400,734,0,0
"19",2000-01-26,24480,736,0,0
"20",2000-01-27,25280,760,0,0
"21",2000-01-28,25440,765,0,0
"22",2000-01-31,25600,770,0,0
"23",2000-02-01,26240,789,0,0
"24",2000-02-02,26560,799,0,0
"25",2000-02-03,26160,787,0,0
"26",2000-02-07,26400,794,0,0
"27",2000-02-08,25600,770,0,0
"28",2000-02-09,24400,734,0,0
"29",2000-02-10,24640,741,0,0
"30",2000-02-11,24720,743,0,0
"31",2000-02-14,23760,714,-1515,0
"32",2000-02-15,24960,750,0,0
"33",2000-02-16,24800,746,0,0
"34",2000-02-17,24800,746,-4068,0
"35",2000-02-18,24640,741,-4490,0
"36",2000-02-21,22880,688,-4353,0
"37",2000-02-22,23840,717,0,0
"38",2000-02-23,24000,722,-7642,0
"39",2000-02-24,23760,714,0,0
"40",2000-02-25,24000,722,-30,0
"41",2000-02-28,24640,741,0,0
"42",2000-02-29,24480,736,0,0
"43",2000-03-02,25440,765,0,0
"44",2000-03-03,25040,753,-4752,0
"45",2000-03-06,25920,779,-3155,0
"46",2000-03-07,26720,803,-3306,0
"47",2000-03-08,28000,842,-20962,0
"48",2000-03-09,29600,890,9203,0
"49",2000-03-10,29280,880,-9000,0
"50",2000-03-13,31040,933,-37570,0
"51",2000-03-14,28240,849,19136,0
"52",2000-03-15,29760,895,0,0
"53",2000-03-16,28800,866,0,0
"54",2000-03-17,28480,856,-17,0
"55",2000-03-20,26480,796,0,0
"56",2000-03-21,27200,818,-5056,0
"57",2000-03-22,27200,818,0,0
"58",2000-03-23,27120,815,-1636,0
"59",2000-03-24,28080,844,-7528,0
"60",2000-03-27,28960,871,-11881,0
"61",2000-03-28,28080,844,0,0
"62",2000-03-29,28640,861,-17569,0
"63",2000-03-30,25920,779,0,0
"64",2000-03-31,25600,770,0,0
"65",2000-04-03,24240,729,0,0
"66",2000-04-04,23680,712,0,0
"67",2000-04-06,23440,705,0,0
"68",2000-04-07,24640,741,0,0
"69",2000-04-10,24960,750,0,0
"70",2000-04-11,24800,746,0,0
"71",2000-04-12,24000,722,0,0
"72",2000-04-14,23520,707,0,0
"73",2000-04-17,22400,673,0,0
"74",2000-04-18,23040,693,-7000,0
"75",2000-04-19,23360,702,0,0
"76",2000-04-20,23040,693,-5374,0
"77",2000-04-21,22560,678,-6966,0
"78",2000-04-24,22400,673,-14413,0
"79",2000-04-25,22240,669,0,0
"80",2000-04-26,22400,673,0,0
