"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,133186,4701,44283,0
"4",2000-01-05,122995,4341,7079,171
"5",2000-01-06,121238,4279,-32846,0
"6",2000-01-07,124752,4403,-25659,638
"7",2000-01-10,129320,4565,9441,238
"8",2000-01-11,132483,4676,91263,1297
"9",2000-01-12,132307,4670,45902,0
"10",2000-01-13,132307,4670,-6287,1938
"11",2000-01-14,133888,4726,95536,-13174
"12",2000-01-17,127563,4502,8207,2450
"13",2000-01-18,127212,4490,6899,-113817
"14",2000-01-19,124400,4391,43115,-266
"15",2000-01-20,122643,4329,40626,1434
"16",2000-01-21,125806,4440,102316,-1005
"17",2000-01-24,122995,4341,8369,434
"18",2000-01-25,110519,3901,-5030,0
"19",2000-01-26,102964,3634,-11633,0
"20",2000-01-27,109641,3870,29482,86487
"21",2000-01-28,109992,3882,-22089,0
"22",2000-01-31,109289,3858,-2958,6006
"23",2000-02-01,109641,3870,-10239,1191
"24",2000-02-02,111047,3920,58735,3053
"25",2000-02-03,111398,3932,-283,0
"26",2000-02-07,112628,3975,-6716,-33
"27",2000-02-08,109289,3858,841,-49
"28",2000-02-09,113155,3994,-81548,-110
"29",2000-02-10,107884,3808,-46469,0
"30",2000-02-11,107884,3808,-124458,-6128
"31",2000-02-14,106478,3758,54418,-186844
"32",2000-02-15,108938,3845,-66854,564
"33",2000-02-16,113506,4006,18688,237
"34",2000-02-17,115966,4093,31933,483
"35",2000-02-18,133361,4707,-70462,-54
"36",2000-02-21,139862,4937,43355,-3764
"37",2000-02-22,160771,5675,-238554,88821
"38",2000-02-23,137403,4850,-518493,3551
"39",2000-02-24,141268,4986,23098,0
"40",2000-02-25,140565,4961,162448,0
"41",2000-02-28,143377,5061,174979,92
"42",2000-02-29,164813,5817,474933,4853
"43",2000-03-02,189412,6686,-23641,-194
"44",2000-03-03,180275,6363,-611101,3943
"45",2000-03-06,206982,7306,-157535,5805
"46",2000-03-07,193277,6822,-59071,8487
"47",2000-03-08,182735,6450,-31014,-42043
"48",2000-03-09,188709,6661,90696,-23590
"49",2000-03-10,184492,6512,82712,263
"50",2000-03-13,189763,6698,-7735,-2779
"51",2000-03-14,172192,6078,-19358,-70
"52",2000-03-15,172192,6078,-55971,-1557
"53",2000-03-16,151108,5334,8712,0
"54",2000-03-17,141092,4980,-43019,221
"55",2000-03-20,143728,5073,-21770,82
"56",2000-03-21,137403,4850,-28967,2001
"57",2000-03-22,156027,5507,-33006,-225
"58",2000-03-23,158136,5582,-93940,-100
"59",2000-03-24,157433,5557,-22029,0
"60",2000-03-27,160947,5681,49379,0
"61",2000-03-28,154622,5458,-35385,0
"62",2000-03-29,145836,5147,-131973,0
"63",2000-03-30,148823,5253,60635,0
"64",2000-03-31,161650,5706,165110,2703
"65",2000-04-03,147594,5209,-15693,-89
"66",2000-04-04,140565,4961,-46145,0
"67",2000-04-06,130374,4602,-59834,2293
"68",2000-04-07,133537,4713,-30217,1171
"69",2000-04-10,133186,4701,-113890,0
"70",2000-04-11,130023,4589,-340593,0
"71",2000-04-12,130726,4614,-36390,0
"72",2000-04-14,131780,4651,73770,0
"73",2000-04-17,112101,3957,44222,5206
"74",2000-04-18,105424,3721,17920,24
"75",2000-04-19,112452,3969,2226,-3099
"76",2000-04-20,110695,3907,18693,311
"77",2000-04-21,113155,3994,21388,-313
"78",2000-04-24,117723,4155,-44392,0
"79",2000-04-25,112628,3975,-308,0
"80",2000-04-26,109352,3858,-20020,114
"81",2000-04-27,104078,3671,4771,338
"82",2000-04-28,105133,3709,-13670,-61
"83",2000-05-02,120780,4261,34072,-556
"84",2000-05-03,133614,4713,121535,-1745
"85",2000-05-04,124823,4403,-279987,115
"86",2000-05-08,123065,4341,15381,-561
"87",2000-05-09,117791,4155,33292,1605
"88",2000-05-10,120252,4242,6338,-3638
"89",2000-05-12,111638,3938,26745,-1604
"90",2000-05-15,105309,3715,35385,-3199
"91",2000-05-16,105309,3715,-14948,-231
"92",2000-05-17,91596,3231,-39961,-570
"93",2000-05-18,80871,2853,-3562,154
"94",2000-05-19,81751,2884,-31441,0
"95",2000-05-22,72081,2543,-4566,-15
"96",2000-05-23,75246,2654,-581,1365
"97",2000-05-24,77355,2729,-11295,-38
"98",2000-05-25,86497,3051,-3150,-266
"99",2000-05-26,79113,2791,-131,5
"100",2000-05-29,79113,2791,915,2292
"101",2000-05-30,82981,2927,5546,-2633
"102",2000-05-31,87552,3088,4924,-1364
"103",2000-06-01,82805,2921,89,0
"104",2000-06-02,89662,3163,4536,576
"105",2000-06-05,97749,3448,-9703,0
"106",2000-06-07,97749,3448,-32630,-45457
"107",2000-06-08,89662,3163,-40295,1182
"108",2000-06-09,90013,3175,-17012,15
"109",2000-06-12,103375,3647,76830,-1664
"110",2000-06-13,93178,3287,-38821,0
"111",2000-06-14,91420,3225,-6716,0
"112",2000-06-15,88255,3113,-355,0
"113",2000-06-16,91420,3225,6519,45
"114",2000-06-19,94936,3349,49002,0
"115",2000-06-20,96694,3411,52912,0
"116",2000-06-21,93354,3293,116299,-50
"117",2000-06-22,91068,3213,-4717,2
"118",2000-06-23,88255,3113,-42542,0
"119",2000-06-26,88959,3138,-9385,61
"120",2000-06-27,90189,3182,-19167,0
"121",2000-06-28,87904,3101,-61430,45
"122",2000-06-29,87904,3101,-8685,-75
"123",2000-06-30,85442,3014,-58337,3086
"124",2000-07-03,87552,3088,-270,0
"125",2000-07-04,84388,2977,-8508,0
"126",2000-07-05,81926,2890,-21857,-475
"127",2000-07-06,83333,2940,-15185,0
"128",2000-07-07,85442,3014,26999,89
"129",2000-07-10,89838,3169,10683,-162
"130",2000-07-11,103199,3640,-46984,-35
"131",2000-07-12,93178,3287,-96222,35
"132",2000-07-13,95639,3374,-1726,-7
"133",2000-07-14,90717,3200,-5267,774
"134",2000-07-18,87904,3101,2512,0
"135",2000-07-19,84739,2989,43308,450
"136",2000-07-20,84036,2964,26715,1135
"137",2000-07-21,84739,2989,-16013,-1414
"138",2000-07-24,80520,2840,10930,242
"139",2000-07-25,79817,2816,3812,1323
"140",2000-07-26,80168,2828,-4679,0
"141",2000-07-27,80168,2828,-917,0
"142",2000-07-28,79113,2791,10600,1981
"143",2000-07-31,78059,2754,-8286,699
"144",2000-08-01,80344,2834,-6527,0
"145",2000-08-02,82630,2915,-7300,167
"146",2000-08-03,80871,2853,-1634,-208
"147",2000-08-04,80696,2847,-8423,45
"148",2000-08-07,77707,2741,-685,-67
"149",2000-08-08,77004,2716,-7645,185
"150",2000-08-09,78410,2766,-19010,568
"151",2000-08-10,79113,2791,-7860,0
"152",2000-08-11,78762,2778,-2691,46
"153",2000-08-14,82278,2902,7539,-248
"154",2000-08-16,86497,3051,1813,25044
"155",2000-08-17,84388,2977,32903,0
"156",2000-08-18,81926,2890,16507,24
"157",2000-08-21,79817,2816,-1132,-46
"158",2000-08-22,79817,2816,-5811,185
"159",2000-08-23,79113,2791,-6253,38
"160",2000-08-24,78762,2778,-3806,519
"161",2000-08-25,77883,2747,1632,-22
"162",2000-08-28,79113,2791,19305,202
"163",2000-08-29,78410,2766,22522,0
"164",2000-08-30,78059,2754,-17967,-89
"165",2000-08-31,77531,2735,17907,0
"166",2000-09-01,78410,2766,1151,0
"167",2000-09-04,78410,2766,-2349,0
"168",2000-09-05,77355,2729,3475,0
"169",2000-09-06,77531,2735,-4275,200
"170",2000-09-07,77004,2716,-17324,212
"171",2000-09-08,75949,2679,-22081,64
"172",2000-09-14,73136,2580,-6967,-2903
"173",2000-09-15,72081,2543,-64282,-1502
"174",2000-09-18,61357,2164,-46604,1345
"175",2000-09-19,57313,2022,-47761,0
"176",2000-09-20,58544,2065,-33409,-59
"177",2000-09-21,54852,1935,-31772,1646
"178",2000-09-22,47644,1681,-287,-339
"179",2000-09-25,49226,1736,171,0
"180",2000-09-26,56610,1997,40,30
"181",2000-09-27,57137,2016,-2346,-17
"182",2000-09-28,57137,2016,-746,0
"183",2000-09-29,59071,2084,-4758,0
"184",2000-10-02,59071,2084,3309,-17
"185",2000-10-04,67862,2394,1767,0
"186",2000-10-05,66104,2332,-11878,-1725
"187",2000-10-06,66807,2357,1039,19
"188",2000-10-09,65576,2313,754,0
"189",2000-10-10,63994,2257,742,0
"190",2000-10-11,59775,2109,9917,644
"191",2000-10-12,59775,2109,2735,0
"192",2000-10-13,56962,2009,8638,0
"193",2000-10-16,65400,2307,-2337,0
"194",2000-10-17,59775,2109,1277,0
"195",2000-10-18,60302,2127,299,0
"196",2000-10-19,63291,2233,32701,-1288
"197",2000-10-20,65576,2313,24400,419
"198",2000-10-23,65576,2313,43099,4
"199",2000-10-24,66279,2338,4426,-1592
"200",2000-10-25,65752,2319,17716,0
"201",2000-10-26,62587,2208,10034,0
"202",2000-10-27,61708,2177,20218,383
"203",2000-10-30,59599,2102,-1546,1368
"204",2000-10-31,59247,2090,3108,32
"205",2000-11-01,62587,2208,33901,-17287
"206",2000-11-02,62587,2208,12472,0
"207",2000-11-03,62587,2208,-633,0
"208",2000-11-06,62763,2214,16986,7
"209",2000-11-07,61884,2183,-1253,-36
"210",2000-11-08,62236,2195,3170,18
"211",2000-11-09,61533,2171,-640,233
"212",2000-11-10,62236,2195,9091,0
"213",2000-11-13,58896,2078,-1664,-17
"214",2000-11-14,59599,2102,-3510,-1521
"215",2000-11-15,60126,2121,763,693
"216",2000-11-16,59071,2084,-231,0
"217",2000-11-17,58368,2059,-1126,0
"218",2000-11-20,57489,2028,-238,0
"219",2000-11-21,58192,2053,-3606,186
"220",2000-11-22,56962,2009,0,0
"221",2000-11-23,49929,1761,2178,0
"222",2000-11-24,53797,1898,-2877,0
"223",2000-11-27,54676,1929,2551,0
"224",2000-11-28,53094,1873,-151,0
"225",2000-11-29,51336,1811,-1777,0
"226",2000-11-30,51336,1811,1194,-48
"227",2000-12-01,50984,1799,-12213,19
"228",2000-12-04,50984,1799,-14808,0
"229",2000-12-05,51336,1811,1804,0
"230",2000-12-06,50633,1786,-29,4069
"231",2000-12-07,50457,1780,-9910,0
"232",2000-12-08,50633,1786,-10505,0
"233",2000-12-11,51336,1811,-4228,52
"234",2000-12-12,50984,1799,-1590,516
"235",2000-12-13,51512,1817,-16637,716
"236",2000-12-14,52039,1836,-9301,2528
"237",2000-12-15,54325,1916,-5650,-160
"238",2000-12-18,55731,1966,-5367,334
"239",2000-12-19,55555,1960,-3606,-104
"240",2000-12-20,52391,1848,48,0
"241",2000-12-21,50281,1774,566,-30
"242",2000-12-22,51160,1805,-229,0
"243",2000-12-26,51512,1817,830,0
"244",2001-01-02,51336,1811,-893,0
"245",2001-01-03,50633,1786,-1525,-288
"246",2001-01-04,52742,1861,-17308,-31733
"247",2001-01-05,49929,1761,-20511,-124266
"248",2001-01-08,52391,1848,809,0
"249",2001-01-09,57665,2034,-27852,0
"250",2001-01-10,52391,1848,4848,0
"251",2001-01-11,56610,1997,192,179
"252",2001-01-12,58192,2053,18696,590
"253",2001-01-15,66807,2357,-58346,0
"254",2001-01-16,63994,2257,15129,0
"255",2001-01-17,59775,2109,7410,25
"256",2001-01-18,59775,2109,5250,0
"257",2001-01-19,59775,2109,18506,0
"258",2001-01-22,62763,2214,19508,-3548
"259",2001-01-26,59071,2084,3824,21
"260",2001-01-29,59423,2096,-24361,0
"261",2001-01-30,62939,2220,65531,0
"262",2001-01-31,62763,2214,45764,0
"263",2001-02-01,62939,2220,-14515,134
"264",2001-02-02,62587,2208,5952,0
"265",2001-02-05,61181,2158,-1224,4
"266",2001-02-06,61533,2171,2808,-113
"267",2001-02-07,59599,2102,-11716,50
"268",2001-02-08,59775,2109,3141,117
"269",2001-02-09,59950,2115,-2338,-51
"270",2001-02-12,61005,2152,-1248,0
"271",2001-02-13,63818,2251,-53649,1765
"272",2001-02-14,63994,2257,-35525,269
"273",2001-02-15,63818,2251,23727,3
"274",2001-02-16,63994,2257,-2252,-1822
"275",2001-02-19,70147,2475,-5008,-328
"276",2001-02-20,69620,2456,42586,1475
"277",2001-02-21,70323,2481,4540,570
"278",2001-02-22,72081,2543,8154,392
"279",2001-02-23,75421,2661,-82130,21528
"280",2001-02-26,77004,2716,-73942,102551
"281",2001-02-27,77355,2729,77552,84071
"282",2001-02-28,82102,2896,3357,15199
"283",2001-03-02,75597,2667,45517,33022
"284",2001-03-05,79817,2816,4210,13
"285",2001-03-06,76476,2698,780,0
"286",2001-03-07,74542,2630,-652,-1805
"287",2001-03-08,75773,2673,12683,2196
"288",2001-03-09,77355,2729,-8201,-5810
"289",2001-03-12,88959,3138,152716,-2394
"290",2001-03-13,86146,3039,-53463,189
"291",2001-03-14,90365,3188,98688,5
"292",2001-03-15,95639,3374,63710,-1368
"293",2001-03-16,92123,3250,24534,0
"294",2001-03-19,86146,3039,2367,-26
"295",2001-03-20,96694,3411,323233,-3091
"296",2001-03-21,98101,3461,-82294,1505
"297",2001-03-22,101617,3585,-23886,19425
"298",2001-03-23,104781,3696,-93721,0
"299",2001-03-26,106539,3758,69862,-104
"300",2001-03-27,105133,3709,17449,-387
"301",2001-03-28,106539,3758,30526,255
"302",2001-03-29,109880,3876,45678,0
"303",2001-03-30,109001,3845,1620,0
"304",2001-04-02,105485,3721,26389,-72303
"305",2001-04-03,99859,3523,41856,-64
"306",2001-04-04,94936,3349,46330,14744
"307",2001-04-06,101968,3597,46739,-61
"308",2001-04-09,103375,3647,-321,-15
"309",2001-04-10,105485,3721,31993,-13143
"310",2001-04-11,105485,3721,43883,-4897
"311",2001-04-12,105485,3721,86036,-156
"312",2001-04-13,103726,3659,-4708,0
"313",2001-04-16,103726,3659,-512,0
"314",2001-04-17,105485,3721,46314,0
"315",2001-04-18,104781,3696,1789,0
"316",2001-04-19,108649,3833,59945,0
"317",2001-04-20,108649,3833,47913,0
"318",2001-04-23,107243,3783,38350,9143
"319",2001-04-24,106539,3758,50047,-617
"320",2001-04-25,105133,3709,60867,0
"321",2001-04-26,106012,3740,124006,-900
"322",2001-04-27,108649,3833,26606,923
"323",2001-04-30,112517,3969,24460,0
"324",2001-05-02,111286,3926,-2368,722
"325",2001-05-03,109001,3845,-12557,0
"326",2001-05-04,107418,3789,-173,0
"327",2001-05-07,109001,3845,2460,0
"328",2001-05-08,116033,4093,63359,0
"329",2001-05-09,118494,4180,-31540,0
"330",2001-05-10,118846,4192,-5584,-914
"331",2001-05-11,119198,4205,64725,0
"332",2001-05-14,117791,4155,-34748,0
"333",2001-05-15,135372,4775,-15740,182083
"334",2001-05-16,134317,4738,5703,-12233
"335",2001-05-17,137130,4837,22141,0
"336",2001-05-18,135372,4775,-19568,997
"337",2001-05-21,135372,4775,5205,0
"338",2001-05-22,130098,4589,-1974,150
"339",2001-05-23,130098,4589,16294,0
"340",2001-05-24,132911,4689,4812,0
"341",2001-05-25,138536,4887,3502,0
"342",2001-05-28,140294,4949,-13625,0
"343",2001-05-29,137833,4862,-13742,332
"344",2001-05-30,136075,4800,-5051,271
"345",2001-05-31,132207,4664,2389,1122
"346",2001-06-01,133614,4713,-1988,23
"347",2001-06-04,130801,4614,245,243
"348",2001-06-05,126230,4453,5990,1020
"349",2001-06-07,125527,4428,-16414,9854
"350",2001-06-08,125527,4428,12019,0
"351",2001-06-11,124472,4391,-2454,0
"352",2001-06-12,127988,4515,-1667,0
"353",2001-06-13,127812,4509,-3982,0
"354",2001-06-14,127285,4490,-3293,2100
"355",2001-06-15,130449,4602,28428,-891
"356",2001-06-18,132031,4658,33964,0
"357",2001-06-19,131504,4639,22773,-7
"358",2001-06-20,128515,4534,7975,0
"359",2001-06-21,127812,4509,18281,0
"360",2001-06-22,127812,4509,25755,0
"361",2001-06-25,132911,4689,245,-705
"362",2001-06-26,138536,4887,3975,-441
"363",2001-06-27,139591,4924,-871942,304644
"364",2001-06-28,158930,5606,354663,44522
"365",2001-06-29,159985,5644,98415,1092
"366",2001-07-02,157875,5569,58484,-34559
"367",2001-07-03,161040,5681,70056,-40622
"368",2001-07-04,157172,5544,21933,0
"369",2001-07-05,156469,5520,1738,0
"370",2001-07-06,161743,5706,79141,-179
"371",2001-07-09,158227,5582,67120,0
"372",2001-07-10,158227,5582,14660,733
"373",2001-07-11,154711,5458,72248,543
"374",2001-07-12,161040,5681,58597,1660
"375",2001-07-13,159282,5619,14954,0
"376",2001-07-16,156469,5520,24326,1355
"377",2001-07-18,155765,5495,43507,722
"378",2001-07-19,157875,5569,47963,198
"379",2001-07-20,158930,5606,2916,0
"380",2001-07-23,154711,5458,37113,808
"381",2001-07-24,151195,5334,60352,685
"382",2001-07-25,147678,5209,44952,-1448
"383",2001-07-26,143459,5061,90,0
"384",2001-07-27,146975,5185,35266,-3105
"385",2001-07-30,142404,5023,-9037,-2296
"386",2001-07-31,153304,5408,-59203,77683
"387",2001-08-01,151546,5346,1874,0
"388",2001-08-02,153656,5420,27720,0
"389",2001-08-03,158227,5582,-1883,-1378
"390",2001-08-06,159985,5644,38564,0
"391",2001-08-07,156117,5507,5773,0
"392",2001-08-08,151195,5334,15674,0
"393",2001-08-09,152601,5383,-16944,26241
"394",2001-08-10,152601,5383,1165,0
"395",2001-08-13,157875,5569,-2889,26969
"396",2001-08-14,157172,5544,5983,-1323
"397",2001-08-16,170533,6016,-26005,64823
"398",2001-08-17,167720,5917,-621068,486892
"399",2001-08-20,165259,5830,-12161,-40874
"400",2001-08-21,172291,6078,9832,35739
"401",2001-08-22,183543,6475,-37593,153102
"402",2001-08-23,183191,6462,61948,44360
"403",2001-08-24,184246,6499,-268200,315357
"404",2001-08-27,184246,6499,9484,31663
"405",2001-08-28,184246,6499,-8541,17951
"406",2001-08-29,183191,6462,15805,19532
"407",2001-08-30,186708,6586,56441,31215
"408",2001-08-31,181082,6388,20679,-10615
"409",2001-09-03,177566,6264,39842,0
"410",2001-09-04,177214,6251,13273,5
"411",2001-09-05,177214,6251,37008,-51313
"412",2001-09-06,179324,6326,16788,0
"413",2001-09-07,174049,6140,-1187,-1511
"414",2001-09-10,169127,5966,-1523,18058
"415",2001-09-11,175808,6202,101789,0
"416",2001-09-12,149436,5272,58091,1105
"417",2001-09-13,157172,5544,50756,7456
"418",2001-09-14,142404,5023,67609,-37987
"419",2001-09-17,121131,4273,36873,-35725
"420",2001-09-18,139240,4912,-34076,135472
"421",2001-09-19,154007,5433,19936,35049
"422",2001-09-20,150140,5296,22701,-75
"423",2001-09-21,151195,5334,6823,0
"424",2001-09-24,152953,5396,12860,11149
"425",2001-09-25,159282,5619,59720,61356
"426",2001-09-26,159985,5644,60539,0
"427",2001-09-27,156820,5532,7284,0
"428",2001-09-28,159985,5644,49312,-31168
"429",2001-10-04,161040,5681,-99,-75273
"430",2001-10-05,155414,5482,-3657,9053
"431",2001-10-08,151195,5334,-24761,8715
"432",2001-10-09,152777,5389,7469,0
"433",2001-10-10,153304,5408,-247,772
"434",2001-10-11,158051,5575,59466,0
"435",2001-10-12,157172,5544,5432,0
"436",2001-10-15,161391,5693,14151,0
"437",2001-10-16,170533,6016,8508,31339
"438",2001-10-17,170533,6016,21191,-34
"439",2001-10-18,176511,6227,40531,44482
"440",2001-10-19,183191,6462,41369,44496
"441",2001-10-22,196904,6946,5411,55226
"442",2001-10-23,196904,6946,-32952,252035
"443",2001-10-24,205695,7256,12269,212313
"444",2001-10-25,216243,7628,-73758,319768
"445",2001-10-26,215540,7603,-31920,26953
"446",2001-10-29,203937,7194,-54655,-31579
"447",2001-10-30,192333,6785,-8441,-33468
"448",2001-10-31,212024,7479,-5946,36515
"449",2001-11-01,203937,7194,-62656,25612
"450",2001-11-02,207453,7318,-15130,55880
"451",2001-11-05,211321,7455,8554,4867
"452",2001-11-06,223276,7876,16968,128875
"453",2001-11-07,214485,7566,-20945,-72569
"454",2001-11-08,214837,7579,35226,35418
"455",2001-11-09,218001,7690,-14321,84452
"456",2001-11-12,210969,7442,-22924,-70744
"457",2001-11-13,205695,7256,2746,-50523
"458",2001-11-14,221518,7814,-50486,166479
"459",2001-11-15,219759,7752,12397,24555
"460",2001-11-16,225034,7938,23945,42174
