"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,139083,12217,-42094,0
"4",2000-01-05,139083,12217,-54240,187
"5",2000-01-06,137943,12117,-12170,0
"6",2000-01-07,144783,12718,-558,817
"7",2000-01-10,155043,13619,-29951,277
"8",2000-01-11,148203,13018,4358,187
"9",2000-01-12,151623,13319,-6386,2680
"10",2000-01-13,151623,13319,-19227,2062
"11",2000-01-14,145923,12818,-1043,-2068
"12",2000-01-17,142503,12518,927,780
"13",2000-01-18,139083,12217,2483,392
"14",2000-01-19,133383,11717,-8180,-963
"15",2000-01-20,131103,11516,2790,505
"16",2000-01-21,128823,11316,-11163,10246
"17",2000-01-24,131103,11516,2654,-143
"18",2000-01-25,135663,11917,-1858,0
"19",2000-01-26,135663,11917,20037,0
"20",2000-01-27,150483,13219,-48201,106
"21",2000-01-28,146493,12868,35381,-39046
"22",2000-01-31,144783,12718,10743,-4318
"23",2000-02-01,148203,13018,68823,-88
"24",2000-02-02,155043,13619,32801,0
"25",2000-02-03,148203,13018,-612,0
"26",2000-02-07,144783,12718,-25373,2059
"27",2000-02-08,144783,12718,-5968,206
"28",2000-02-09,145923,12818,36759,0
"29",2000-02-10,150483,13219,70851,0
"30",2000-02-11,163024,14320,121428,0
"31",2000-02-14,156753,13769,38767,979
"32",2000-02-15,152763,13419,35054,966
"33",2000-02-16,152193,13369,28999,326
"34",2000-02-17,159603,14020,28423,664
"35",2000-02-18,168724,14821,127996,0
"36",2000-02-21,159603,14020,-25027,-671
"37",2000-02-22,159603,14020,34614,352
"38",2000-02-23,161314,14170,-19137,-685
"39",2000-02-24,171004,15021,143636,-174
"40",2000-02-25,175564,15422,158471,-1570
"41",2000-02-28,175564,15422,37077,391
"42",2000-02-29,172144,15121,10185,41500
"43",2000-03-02,178984,15722,-79677,17691
"44",2000-03-03,176704,15522,-170554,-1251
"45",2000-03-06,184684,16223,19502,0
"46",2000-03-07,174424,15322,12054,-589
"47",2000-03-08,174424,15322,46411,-188
"48",2000-03-09,174424,15322,80312,-39731
"49",2000-03-10,174424,15322,8879,0
"50",2000-03-13,172144,15121,13159,-18231
"51",2000-03-14,172144,15121,12588,-225
"52",2000-03-15,162454,14270,15790,-790
"53",2000-03-16,154473,13569,2489,915
"54",2000-03-17,151623,13319,-15042,1671
"55",2000-03-20,151623,13319,-5680,1014
"56",2000-03-21,152763,13419,2184,803
"57",2000-03-22,152193,13369,-430,1001
"58",2000-03-23,151623,13319,6962,-645
"59",2000-03-24,151623,13319,15194,81
"60",2000-03-27,151623,13319,-15052,0
"61",2000-03-28,157323,13820,36191,669
"62",2000-03-29,156183,13719,-17348,0
"63",2000-03-30,143073,12568,-37867,-3
"64",2000-03-31,140223,12317,-3671,0
"65",2000-04-03,134523,11817,-24682,0
"66",2000-04-04,132243,11616,-20963,729
"67",2000-04-06,135093,11867,25302,29556
"68",2000-04-07,137943,12117,-8933,67827
"69",2000-04-10,147063,12918,-11117,33547
