"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,113508,7800,-18118,0
"4",2000-01-05,110057,7560,-18410,0
"5",2000-01-06,103797,7130,-23807,0
"6",2000-01-07,104089,7150,-3374,556
"7",2000-01-10,106127,7290,-22521,198
"8",2000-01-11,107874,7410,-5246,275
"9",2000-01-12,103361,7100,-1491,0
"10",2000-01-13,104816,7200,-4839,0
"11",2000-01-14,102196,7020,-3569,142
"12",2000-01-17,107000,7350,-44375,36684
"13",2000-01-18,109475,7520,-10822,28646
"14",2000-01-19,102778,7060,-7601,8712
"15",2000-01-20,105544,7250,29906,166
"16",2000-01-21,101614,6980,-3426,0
"17",2000-01-24,101759,6990,7338,-7
"18",2000-01-25,101759,6990,42282,139
"19",2000-01-26,99430,6830,850,-137
"20",2000-01-27,102633,7050,28936,0
"21",2000-01-28,104089,7150,9493,361
"22",2000-01-31,101177,6950,2390,0
"23",2000-02-01,104234,7160,-1881,-67
"24",2000-02-02,110785,7610,95889,-5
"25",2000-02-03,106418,7310,-6889,-376
"26",2000-02-07,108165,7430,69,0
"27",2000-02-08,108602,7460,36428,-2
"28",2000-02-09,103797,7130,6157,290
"29",2000-02-10,100449,6900,-46045,33487
"30",2000-02-11,106127,7290,-88954,49770
"31",2000-02-14,101905,7000,7117,24767
"32",2000-02-15,99721,6850,2980,52055
"33",2000-02-16,100449,6900,409,-140
"34",2000-02-17,98993,6800,3625,0
"35",2000-02-18,98993,6800,-9545,0
"36",2000-02-21,94626,6500,-487,0
"37",2000-02-22,96227,6610,1054,0
"38",2000-02-23,99139,6810,-21445,468
"39",2000-02-24,96082,6600,783,0
"40",2000-02-25,96082,6600,1608,0
"41",2000-02-28,110494,7590,112631,0
"42",2000-02-29,113551,7800,117789,0
"43",2000-03-02,119811,8230,-47737,-546
"44",2000-03-03,121121,8320,-94236,-1615
"45",2000-03-06,125489,8620,-18096,-270
"46",2000-03-07,114279,7850,163,-85
"47",2000-03-08,112095,7700,-48122,0
"48",2000-03-09,121558,8350,-16424,-12628
"49",2000-03-10,119374,8200,-7858,0
"50",2000-03-13,123023,8450,-73301,-6
"51",2000-03-14,114870,7890,-7440,164
"52",2000-03-15,115015,7900,22930,0
"53",2000-03-16,106571,7320,-686,0
"54",2000-03-17,104824,7200,15757,-58
"55",2000-03-20,103951,7140,-32073,0
"56",2000-03-21,106426,7310,2899,1894
"57",2000-03-22,109192,7500,75442,0
"58",2000-03-23,104096,7150,9055,361
"59",2000-03-24,104970,7210,-1632,0
"60",2000-03-27,104541,7180,630,0
"61",2000-03-28,108472,7450,28628,0
"62",2000-03-29,110365,7580,4373,0
"63",2000-03-30,106288,7300,21821,0
"64",2000-03-31,113568,7800,99381,2713
"65",2000-04-03,100610,6910,-20569,-2743
"66",2000-04-04,92456,6350,-54201,0
"67",2000-04-06,88088,6050,-61962,1468
"68",2000-04-07,91000,6250,-25423,871
"69",2000-04-10,95514,6560,-33363,0
"70",2000-04-11,89690,6160,-28312,205
"71",2000-04-12,90709,6230,380,-124
"72",2000-04-14,90126,6190,3333,90
"73",2000-04-17,78478,5390,-7240,2466
"74",2000-04-18,78915,5420,-20788,0
"75",2000-04-19,81536,5600,-42211,-4118
"76",2000-04-20,81390,5590,-9676,0
"77",2000-04-21,84448,5800,-757,0
"78",2000-04-24,82992,5700,1600,0
"79",2000-04-25,82264,5650,14928,0
"80",2000-04-26,79352,5450,876,0
"81",2000-04-27,77022,5290,7319,0
"82",2000-04-28,80954,5560,-352,0
"83",2000-05-02,81099,5570,-4358,-356
"84",2000-05-03,80080,5500,1407,-529
"85",2000-05-04,80808,5550,5575,-180
"86",2000-05-08,87069,5980,-10554,-2898
"87",2000-05-09,88088,6050,6691,1651
"88",2000-05-10,88088,6050,3857,-2468
"89",2000-05-12,87506,6010,-343,-986
"90",2000-05-15,81390,5590,-1526,-1053
"91",2000-05-16,78187,5370,30,-183
"92",2000-05-17,73674,5060,10698,-465
"93",2000-05-18,66394,4560,17185,0
"94",2000-05-19,70616,4850,9935,0
"95",2000-05-22,67704,4650,13220,-77
"96",2000-05-23,64792,4450,4583,0
"97",2000-05-24,61152,4200,1878,-120
"98",2000-05-25,68432,4700,-1281,0
"99",2000-05-26,61152,4200,9600,0
"100",2000-05-29,63336,4350,44,0
"101",2000-05-30,67704,4650,3857,-175
"102",2000-05-31,72800,5000,-1293,0
"103",2000-06-01,70179,4820,2914,0
"104",2000-06-02,72072,4950,1387,50
"105",2000-06-05,75421,5180,-552,0
"106",2000-06-07,77750,5340,5756,0
"107",2000-06-08,71562,4915,-983,0
"108",2000-06-09,74402,5110,193,0
"109",2000-06-12,81390,5590,-3602,174
"110",2000-06-13,81536,5600,2252,0
"111",2000-06-14,80226,5510,12569,0
"112",2000-06-15,74256,5100,-299,0
"113",2000-06-16,73528,5050,6174,0
"114",2000-06-19,71490,4910,-428,0
"115",2000-06-20,74547,5120,4524,1163
"116",2000-06-21,73674,5060,-1664,-1387
"117",2000-06-22,74693,5130,5156,0
"118",2000-06-23,73528,5050,832,0
"119",2000-06-26,77896,5350,26312,0
"120",2000-06-27,79352,5450,6960,22
"121",2000-06-28,78478,5390,4602,-59
"122",2000-06-29,77459,5320,2560,0
"123",2000-06-30,78624,5400,8598,0
"124",2000-07-03,84448,5800,18355,0
"125",2000-07-04,84448,5800,-12600,0
"126",2000-07-05,84448,5800,1107,0
"127",2000-07-06,88816,6100,11806,61
"128",2000-07-07,88670,6090,2066,0
"129",2000-07-10,87651,6020,-4780,0
"130",2000-07-11,83574,5740,420,0
"131",2000-07-12,82992,5700,1368,0
"132",2000-07-13,82555,5670,-1378,0
"133",2000-07-14,82846,5690,-5223,0
"134",2000-07-18,80226,5510,789,0
"135",2000-07-19,74984,5150,3065,0
"136",2000-07-20,74110,5090,1809,46
"137",2000-07-21,73528,5050,-262,0
"138",2000-07-24,66830,4590,-18434,0
"139",2000-07-25,66903,4595,2706,233
"140",2000-07-26,66976,4600,-1820,0
"141",2000-07-27,65229,4480,695,0
"142",2000-07-28,63773,4380,-2446,742
"143",2000-07-31,66685,4580,-10973,369
"144",2000-08-01,71198,4890,-3512,0
"145",2000-08-02,70034,4810,794,94
"146",2000-08-03,72800,5000,12571,0
"147",2000-08-04,70179,4820,-1019,0
"148",2000-08-07,67122,4610,-450,0
"149",2000-08-08,65520,4500,-170,0
"150",2000-08-09,68141,4680,1505,422
"151",2000-08-10,68869,4730,-365,1490
"152",2000-08-11,68578,4710,2839,0
"153",2000-08-14,73091,5020,15860,89
"154",2000-08-16,77314,5310,23282,383
"155",2000-08-17,74402,5110,-3892,0
"156",2000-08-18,72072,4950,-731,0
"157",2000-08-21,74256,5100,1289,0
"158",2000-08-22,75421,5180,3550,258
"159",2000-08-23,72378,4970,8536,582
"160",2000-08-24,71941,4940,9327,279
