"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,310465,30800,10187,-53937
"4",2000-01-05,304417,30200,-30589,5371
"5",2000-01-06,300385,29800,-92312,90472
"6",2000-01-07,296857,29450,-41743,2628
"7",2000-01-10,307441,30500,-77910,-13147
"8",2000-01-11,326593,32400,-14130,73951
"9",2000-01-12,346753,34400,-267617,294060
"10",2000-01-13,312481,31000,25200,-14275
"11",2000-01-14,359353,35650,-8131,0
"12",2000-01-17,362881,36000,81816,-1708
"13",2000-01-18,348769,34600,33733,-54647
"14",2000-01-19,323569,32100,-14090,-4271
"15",2000-01-20,312481,31000,-7041,4993
"16",2000-01-21,326593,32400,-6704,-2712
"17",2000-01-24,334657,33200,70303,4463
"18",2000-01-25,332641,33000,27025,31338
"19",2000-01-26,342721,34000,64369,883
"20",2000-01-27,347761,34500,45002,807
"21",2000-01-28,343729,34100,42770,-5049
"22",2000-01-31,340705,33800,26686,-2907
"23",2000-02-01,337681,33500,26253,-201
"24",2000-02-02,349777,34700,46370,15034
"25",2000-02-03,356833,35400,48105,7624
"26",2000-02-07,359857,35700,51158,-6101
"27",2000-02-08,352801,35000,20099,565
"28",2000-02-09,347761,34500,35623,-22524
"29",2000-02-10,342721,34000,48261,-7276
"30",2000-02-11,342721,34000,168309,-118579
"31",2000-02-14,342721,34000,125294,-39532
"32",2000-02-15,342217,33950,73856,-33227
"33",2000-02-16,340705,33800,71402,-31389
"34",2000-02-17,347761,34500,97023,-80018
"35",2000-02-18,347761,34500,30731,-3440
"36",2000-02-21,345745,34300,49976,-25207
"37",2000-02-22,334657,33200,9171,1220
"38",2000-02-23,342721,34000,47577,-3604
"39",2000-02-24,337681,33500,29648,-398
"40",2000-02-25,337681,33500,6968,-132
"41",2000-02-28,327601,32500,-11841,6611
"42",2000-02-29,322561,32000,-266,3102
"43",2000-03-02,318529,31600,-70965,1056
"44",2000-03-03,318025,31550,-80866,17084
"45",2000-03-06,327601,32500,5109,65
"46",2000-03-07,322561,32000,-16245,-370
"47",2000-03-08,329617,32700,12036,503
"48",2000-03-09,312481,31000,-35307,-66755
"49",2000-03-10,312481,31000,-26248,565
"50",2000-03-13,316009,31350,-339828,-4729
"51",2000-03-14,332641,33000,-64387,5415
"52",2000-03-15,335665,33300,-29494,-4216
"53",2000-03-16,339697,33700,-27120,940
"54",2000-03-17,340705,33800,103470,3123
"55",2000-03-20,318025,31550,-9640,2192
"56",2000-03-21,315505,31300,23608,3106
"57",2000-03-22,316009,31350,-28865,1138
"58",2000-03-23,307945,30550,36518,-51418
"59",2000-03-24,311977,30950,32002,124
"60",2000-03-27,303409,30100,-104340,3060
"61",2000-03-28,307441,30500,-23157,1105
"62",2000-03-29,304417,30200,21598,-1447
"63",2000-03-30,307441,30500,26344,793
"64",2000-03-31,304921,30250,23007,-1207
"65",2000-04-03,302401,30000,35798,-1313
"66",2000-04-04,294841,29250,38873,1694
"67",2000-04-06,285265,28300,-20367,1528
"68",2000-04-07,285265,28300,-26981,1476
"69",2000-04-10,287281,28500,-27785,-1311
"70",2000-04-11,284257,28200,11966,-57
"71",2000-04-12,280225,27800,-5898,-1112
"72",2000-04-14,273673,27150,1633,0
"73",2000-04-17,248977,24700,71254,-14657
"74",2000-04-18,252001,25000,-132669,100
"75",2000-04-19,252001,25000,-62051,-3546
"76",2000-04-20,270145,26800,73860,-311
"77",2000-04-21,272161,27000,-17477,-479
"78",2000-04-24,262585,26050,9252,0
"79",2000-04-25,256537,25450,8204,0
"80",2000-04-26,248977,24700,13141,360
"81",2000-04-27,246961,24500,3740,847
"82",2000-04-28,241921,24000,-23998,5151
"83",2000-05-02,238897,23700,-34366,-15224
"84",2000-05-03,241921,24000,13575,-2462
"85",2000-05-04,250993,24900,-47951,14400
"86",2000-05-08,247969,24600,-61600,10135
"87",2000-05-09,247465,24550,-57939,9726
"88",2000-05-10,271657,26950,19262,11004
"89",2000-05-12,263089,26100,69141,-2830
"90",2000-05-15,275185,27300,-131125,193756
"91",2000-05-16,275689,27350,8330,12106
"92",2000-05-17,262081,26000,-49120,93063
"93",2000-05-18,250993,24900,21977,19706
"94",2000-05-19,233857,23200,151083,-212765
"95",2000-05-22,227809,22600,62424,-39128
"96",2000-05-23,226801,22500,37017,-11165
"97",2000-05-24,226801,22500,65086,-70226
"98",2000-05-25,235873,23400,-30690,-5523
"99",2000-05-26,241921,24000,44518,0
"100",2000-05-29,247969,24600,4849,-620
"101",2000-05-30,257041,25500,69328,-13808
"102",2000-05-31,254017,25200,49181,-74769
"103",2000-06-01,252001,25000,1113,-5291
"104",2000-06-02,268129,26600,12905,-1139
"105",2000-06-05,271657,26950,14286,5320
"106",2000-06-07,267121,26500,73635,-141957
"107",2000-06-08,256033,25400,-20722,-6523
"108",2000-06-09,259057,25700,-5778,10853
"109",2000-06-12,259057,25700,-26302,27947
"110",2000-06-13,250993,24900,25739,0
"111",2000-06-14,250993,24900,30013,-2745
"112",2000-06-15,239905,23800,880,241
"113",2000-06-16,233353,23150,-8457,306
"114",2000-06-19,233857,23200,5232,2388
"115",2000-06-20,243433,24150,16531,-473
"116",2000-06-21,243433,24150,-14867,-72
"117",2000-06-22,241921,24000,5429,2
"118",2000-06-23,247969,24600,19768,0
"119",2000-06-26,249481,24750,-9842,99
"120",2000-06-27,255025,25300,-1664,1296
"121",2000-06-28,257041,25500,17504,76
"122",2000-06-29,252001,25000,-20081,12934
"123",2000-06-30,249985,24800,4737,246
"124",2000-07-03,266113,26400,-10485,7587
"125",2000-07-04,269137,26700,-108184,125007
"126",2000-07-05,282241,28000,-29955,44045
"127",2000-07-06,301393,29900,-65335,186345
"128",2000-07-07,300385,29800,17773,38929
"129",2000-07-10,284257,28200,-33597,-3
"130",2000-07-11,275689,27350,6502,-56
"131",2000-07-12,280225,27800,19879,13903
"132",2000-07-13,277705,27550,28783,-24655
"133",2000-07-14,272161,27000,6,0
"134",2000-07-18,262081,26000,-11540,-5368
"135",2000-07-19,271153,26900,28879,2727
"136",2000-07-20,272161,27000,31025,2323
"137",2000-07-21,279217,27700,14868,55
"138",2000-07-24,279217,27700,69298,1580
"139",2000-07-25,280225,27800,22055,6173
"140",2000-07-26,282241,28000,10033,0
"141",2000-07-27,281233,27900,8444,0
"142",2000-07-28,284257,28200,-33663,81139
"143",2000-07-31,278713,27650,-22194,33838
"144",2000-08-01,282241,28000,12536,0
"145",2000-08-02,283249,28100,-9002,562
"146",2000-08-03,280225,27800,-8158,-250
"147",2000-08-04,272161,27000,12092,-54815
"148",2000-08-07,261073,25900,3814,0
"149",2000-08-08,258553,25650,4304,262
"150",2000-08-09,267121,26500,38399,-33469
"151",2000-08-10,276193,27400,-991,13562
"152",2000-08-11,269137,26700,-12942,2600
"153",2000-08-14,271657,26950,32166,-53796
"154",2000-08-16,284257,28200,364354,-453022
"155",2000-08-17,294337,29200,24094,61043
"156",2000-08-18,286273,28400,97964,-107199
"157",2000-08-21,280729,27850,6756,-56
"158",2000-08-22,280225,27800,13951,922
"159",2000-08-23,280225,27800,47742,-57717
"160",2000-08-24,279217,27700,310,1082
"161",2000-08-25,277201,27500,1227,-16362
"162",2000-08-28,282241,28000,-1124,5638
"163",2000-08-29,277201,27500,86,-49
"164",2000-08-30,279217,27700,-4437,-164
"165",2000-08-31,276193,27400,271923,-234151
"166",2000-09-01,282241,28000,57456,-44800
"167",2000-09-04,277201,27500,44546,-77627
"168",2000-09-05,279217,27700,15866,2240
"169",2000-09-06,277201,27500,9923,3723
"170",2000-09-07,277201,27500,16788,-2348
"171",2000-09-08,277201,27500,88765,-104953
"172",2000-09-14,274177,27200,128549,-98940
"173",2000-09-15,274177,27200,39415,-33038
"174",2000-09-18,265105,26300,97024,-50573
"175",2000-09-19,267121,26500,24898,-728
"176",2000-09-20,267625,26550,4699,-982
"177",2000-09-21,267121,26500,25555,-3150
"178",2000-09-22,261073,25900,6987,-1763
"179",2000-09-25,272161,27000,28893,-8917
"180",2000-09-26,265609,26350,4096,-9519
"181",2000-09-27,263089,26100,5590,-5286
"182",2000-09-28,262081,26000,-2916,-6387
"183",2000-09-29,269137,26700,4373,-2121
"184",2000-10-02,260065,25800,10775,-18222
"185",2000-10-04,262081,26000,6487,-7510
"186",2000-10-05,262081,26000,-3681,26
"187",2000-10-06,266113,26400,4478,0
"188",2000-10-09,261073,25900,-17477,13005
"189",2000-10-10,261073,25900,-10621,0
"190",2000-10-11,256033,25400,-15924,1367
"191",2000-10-12,241921,24000,-1740,-3533
"192",2000-10-13,244441,24250,8688,0
"193",2000-10-16,252001,25000,-13802,0
"194",2000-10-17,245953,24400,10174,0
"195",2000-10-18,240409,23850,1402,650
"196",2000-10-19,234361,23250,-6025,-621
"197",2000-10-20,239905,23800,-6045,13995
"198",2000-10-23,240913,23900,-11767,-121
"199",2000-10-24,240913,23900,-7872,96
"200",2000-10-25,239905,23800,-4541,-94
"201",2000-10-26,250993,24900,9301,0
"202",2000-10-27,241417,23950,3815,1477
"203",2000-10-30,236881,23500,-3132,-795
"204",2000-10-31,241921,24000,9251,-570
"205",2000-11-01,244945,24300,-23343,12295
"206",2000-11-02,244945,24300,-12244,17240
"207",2000-11-03,246961,24500,-3640,1049
"208",2000-11-06,245953,24400,-8605,-49
"209",2000-11-07,243433,24150,-19545,0
"210",2000-11-08,240913,23900,-6514,-645
"211",2000-11-09,236881,23500,-30615,-2021
"212",2000-11-10,246961,24500,1,0
"213",2000-11-13,251497,24950,-4933,-657
"214",2000-11-14,279217,27700,16373,14303
"215",2000-11-15,278209,27600,38901,27739
"216",2000-11-16,282241,28000,11655,0
