"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,54546,4238,20084,0
"4",2000-01-05,50595,3931,-5,0
"5",2000-01-06,46258,3594,-2759,0
"6",2000-01-07,44812,3482,-14470,0
"7",2000-01-10,44138,3429,-8890,0
"8",2000-01-11,43367,3370,-112,0
"9",2000-01-12,40572,3152,215,0
"10",2000-01-13,40957,3182,1597,0
"11",2000-01-14,39030,3033,1622,0
"12",2000-01-17,38934,3025,-224,0
"13",2000-01-18,36910,2868,-4,0
"14",2000-01-19,36910,2868,9555,0
"15",2000-01-20,35561,2763,-4492,0
"16",2000-01-21,35175,2733,-9611,0
"17",2000-01-24,35223,2737,0,0
"18",2000-01-25,34693,2696,2495,0
"19",2000-01-26,36139,2808,-54,0
"20",2000-01-27,39994,3107,-3728,0
"21",2000-01-28,37585,2920,-10061,0
"22",2000-01-31,37777,2935,-7583,0
"23",2000-02-01,37681,2928,0,0
"24",2000-02-02,37488,2913,0,0
"25",2000-02-03,37585,2920,0,0
"26",2000-02-07,37729,2931,-23,0
"27",2000-02-08,37536,2916,-15,0
"28",2000-02-09,36621,2845,0,0
"29",2000-02-10,33248,2583,0,0
"30",2000-02-11,31802,2471,990,0
"31",2000-02-14,29875,2321,-6,0
"32",2000-02-15,29104,2261,-9,0
"33",2000-02-16,29779,2314,0,0
"34",2000-02-17,28285,2198,0,0
"35",2000-02-18,27514,2138,-3,0
"36",2000-02-21,25731,1999,-40,0
"37",2000-02-22,25056,1947,2654,260
"38",2000-02-23,28815,2239,4482,0
"39",2000-02-24,26502,2059,-9,0
"40",2000-02-25,27176,2112,-8,0
"41",2000-02-28,26984,2097,-3,0
"42",2000-02-29,27947,2171,0,0
"43",2000-03-02,28718,2231,-37,0
"44",2000-03-03,27562,2142,-3,0
"45",2000-03-06,29345,2280,1637,0
"46",2000-03-07,29875,2321,-6,0
"47",2000-03-08,33633,2613,524,0
"48",2000-03-09,34790,2703,-7337,0
"49",2000-03-10,32766,2546,-4,0
"50",2000-03-13,32284,2508,-7,0
"51",2000-03-14,33682,2617,-3500,0
"52",2000-03-15,32381,2516,0,0
"53",2000-03-16,32670,2538,5069,0
"54",2000-03-17,31465,2445,-232,0
"55",2000-03-20,32140,2497,-10,0
"56",2000-03-21,30164,2344,-3,0
"57",2000-03-22,30309,2355,-6,0
"58",2000-03-23,29393,2284,-1232,0
"59",2000-03-24,28718,2231,-1970,-1225
"60",2000-03-27,27514,2138,-2887,0
"61",2000-03-28,27947,2171,-2966,0
"62",2000-03-29,26984,2097,-1118,0
"63",2000-03-30,26984,2097,2854,0
"64",2000-03-31,29875,2321,8884,0
"65",2000-04-03,27514,2138,-25413,0
"66",2000-04-04,27321,2123,-5782,14
"67",2000-04-06,26887,2089,0,14
"68",2000-04-07,26887,2089,0,0
"69",2000-04-10,30887,2400,0,0
"70",2000-04-11,29152,2265,0,0
"71",2000-04-12,28815,2239,0,0
"72",2000-04-14,28911,2246,-12,150
"73",2000-04-17,26502,2059,0,0
"74",2000-04-18,27273,2119,-67,0
"75",2000-04-19,26984,2097,0,0
"76",2000-04-20,27080,2104,-3099,0
"77",2000-04-21,26743,2078,-25,0
"78",2000-04-24,26791,2082,-1401,0
"79",2000-04-25,26068,2025,0,0
"80",2000-04-26,25394,1973,0,0
"81",2000-04-27,23996,1864,-3,0
"82",2000-04-28,24574,1909,-5,0
"83",2000-05-02,24574,1909,0,0
"84",2000-05-03,24767,1924,0,0
"85",2000-05-04,25153,1954,-3,0
"86",2000-05-08,25249,1962,0,0
"87",2000-05-09,26502,2059,8724,0
"88",2000-05-10,30453,2366,4413,0
"89",2000-05-12,34983,2718,10166,0
"90",2000-05-15,35464,2756,26604,0
"91",2000-05-16,40765,3167,72615,0
"92",2000-05-17,41488,3223,-171,0
"93",2000-05-18,39994,3107,25577,0
"94",2000-05-19,40090,3115,14096,-466
"95",2000-05-22,39994,3107,10737,0
"96",2000-05-23,42403,3295,8264,0
"97",2000-05-24,40476,3145,-34920,0
"98",2000-05-25,39512,3070,-28420,0
"99",2000-05-26,41439,3220,51257,0
"100",2000-05-29,41728,3242,20229,0
"101",2000-05-30,46258,3594,5065,0
"102",2000-05-31,42403,3295,4585,0
"103",2000-06-01,41439,3220,21786,0
"104",2000-06-02,42403,3295,48750,0
"105",2000-06-05,48764,3789,-14695,0
"106",2000-06-07,55991,4350,-52006,0
"107",2000-06-08,54931,4268,76071,0
"108",2000-06-09,52715,4096,47999,0
"109",2000-06-12,53004,4118,-4792,0
"110",2000-06-13,46740,3632,14771,274
"111",2000-06-14,49920,3879,27067,0
"112",2000-06-15,49149,3819,29805,0
"113",2000-06-16,47029,3654,14876,0
"114",2000-06-19,46258,3594,23896,0
"115",2000-06-20,49053,3811,50411,0
"116",2000-06-21,47607,3699,13283,0
"117",2000-06-22,46836,3639,16409,0
"118",2000-06-23,46306,3598,16811,0
"119",2000-06-26,45487,3534,23681,0
"120",2000-06-27,44812,3482,9937,0
"121",2000-06-28,44812,3482,-4389,0
"122",2000-06-29,45246,3516,16094,0
"123",2000-06-30,45294,3519,21853,0
"124",2000-07-03,45005,3497,11149,0
"125",2000-07-04,42403,3295,3766,0
"126",2000-07-05,42403,3295,-3138,0
"127",2000-07-06,41728,3242,-2145,0
"128",2000-07-07,43800,3403,-16060,0
"129",2000-07-10,42837,3328,-4430,0
"130",2000-07-11,43367,3370,-16512,0
"131",2000-07-12,40476,3145,-3608,0
"132",2000-07-13,40476,3145,1414,0
"133",2000-07-14,40379,3137,7410,0
"134",2000-07-18,37585,2920,5761,0
"135",2000-07-19,40476,3145,6023,0
"136",2000-07-20,38355,2980,611,0
