"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,112868,22427,-31,0
"4",2000-01-05,105051,20874,-14,0
"5",2000-01-06,98210,19515,-30,0
"6",2000-01-07,98454,19563,-8,0
"7",2000-01-10,99187,19709,-41,0
"8",2000-01-11,96378,19150,-36,0
"9",2000-01-12,95034,18883,-45,0
"10",2000-01-13,93568,18592,-53,0
"11",2000-01-14,89782,17840,-11,0
"12",2000-01-17,88194,17524,-248,0
"13",2000-01-18,85262,16942,-4,0
"14",2000-01-19,76956,15291,-14255,0
"15",2000-01-20,74757,14854,-19267,0
"16",2000-01-21,75734,15049,-30450,0
"17",2000-01-24,76223,15146,0,0
"18",2000-01-25,76223,15146,-9200,0
"19",2000-01-26,80132,15922,-6,0
"20",2000-01-27,90148,17913,-118,0
"21",2000-01-28,84285,16748,-18,0
"22",2000-01-31,86728,17233,-4,0
"23",2000-02-01,85506,16990,0,0
"24",2000-02-02,85506,16990,-197802,0
"25",2000-02-03,85506,16990,35395,0
"26",2000-02-07,85018,16893,-33189,0
"27",2000-02-08,80987,16092,-10,0
"28",2000-02-09,77689,15437,-3,0
"29",2000-02-10,74513,14806,-12,0
"30",2000-02-11,72680,14442,-9295,0
"31",2000-02-14,68649,13641,-8,0
"32",2000-02-15,67672,13447,-6245,0
"33",2000-02-16,69626,13835,-3,0
"34",2000-02-17,67916,13495,-14,0
"35",2000-02-18,63519,12621,-10441,0
"36",2000-02-21,57167,11359,-2,0
"37",2000-02-22,57533,11432,-32776,0
"38",2000-02-23,66084,13131,11700,0
"39",2000-02-24,64740,12864,-693,0
"40",2000-02-25,68405,13592,56949,0
"41",2000-02-28,68405,13592,2789,0
"42",2000-02-29,65962,13107,2697,0
"43",2000-03-02,65473,13010,-46890,0
"44",2000-03-03,73291,14563,8207,0
"45",2000-03-06,84285,16748,33414,0
"46",2000-03-07,84285,16748,-748,0
"47",2000-03-08,95034,18883,1762,0
"48",2000-03-09,109204,21699,9123,0
"49",2000-03-10,105051,20874,-33398,0
"50",2000-03-13,102607,20388,13798,85
"51",2000-03-14,102363,20340,11107,0
"52",2000-03-15,102852,20437,10443,0
"53",2000-03-16,109937,21845,115379,0
"54",2000-03-17,93446,18568,8839,0
"55",2000-03-20,87216,17330,-2369,0
"56",2000-03-21,89171,17718,5105,0
"57",2000-03-22,86239,17136,3543,0
"58",2000-03-23,85262,16942,1334,0
"59",2000-03-24,86728,17233,16516,0
"60",2000-03-27,91125,18107,-410,0
"61",2000-03-28,96744,19223,9542,0
"62",2000-03-29,86728,17233,-13716,-76
"63",2000-03-30,86728,17233,7128,0
"64",2000-03-31,84040,16699,-14,0
"65",2000-04-03,87705,17427,-71544,0
"66",2000-04-04,86728,17233,14048,0
"67",2000-04-06,80376,15971,2624,0
"68",2000-04-07,84040,16699,16428,0
"69",2000-04-10,96622,19199,-111362,0
"70",2000-04-11,86117,17112,-30,0
"71",2000-04-12,85995,17087,3492,0
"72",2000-04-14,91614,18204,108526,0
"73",2000-04-17,83063,16505,-8,0
"74",2000-04-18,89171,17718,41796,0
"75",2000-04-19,91614,18204,46576,0
"76",2000-04-20,93446,18568,11505,0
"77",2000-04-21,94057,18689,3370,0
"78",2000-04-24,93324,18544,29886,0
"79",2000-04-25,88682,17621,16498,0
"80",2000-04-26,85506,16990,16104,0
"81",2000-04-27,80620,16019,-4285,0
"82",2000-04-28,80620,16019,-8362,0
"83",2000-05-02,83552,16602,5748,0
"84",2000-05-03,81842,16262,-9288,0
"85",2000-05-04,80620,16019,22014,0
"86",2000-05-08,79399,15777,11477,0
"87",2000-05-09,75734,15049,1605,0
"88",2000-05-10,73535,14612,5123,0
"89",2000-05-12,68405,13592,3638,0
"90",2000-05-15,70848,14078,-61577,29
"91",2000-05-16,76345,15170,39956,0
"92",2000-05-17,70848,14078,-12,0
"93",2000-05-18,69626,13835,-1787,0
"94",2000-05-19,71337,14175,-3372,0
"95",2000-05-22,68161,13544,5598,-28
"96",2000-05-23,67428,13398,11608,0
"97",2000-05-24,77444,15388,-72310,0
"98",2000-05-25,81842,16262,11509,-13
"99",2000-05-26,80620,16019,67374,0
"100",2000-05-29,85506,16990,37563,0
"101",2000-05-30,90392,17961,9016,0
"102",2000-05-31,89659,17816,41983,0
"103",2000-06-01,96500,19175,226799,0
"104",2000-06-02,90392,17961,70223,0
"105",2000-06-05,103951,20655,-288570,404
"106",2000-06-07,119464,23738,-384237,0
"107",2000-06-08,117266,23301,-173390,-460
"108",2000-06-09,102607,20388,28674,0
"109",2000-06-12,98454,19563,-2185,0
"110",2000-06-13,85995,17087,61997,0
"111",2000-06-14,95278,18932,35413,1
"112",2000-06-15,83063,16505,-17998,0
"113",2000-06-16,85995,17087,140089,0
"114",2000-06-19,80620,16019,22065,0
"115",2000-06-20,85506,16990,19174,0
"116",2000-06-21,83796,16650,-10581,0
"117",2000-06-22,84529,16796,20109,0
"118",2000-06-23,87461,17379,-5381,0
"119",2000-06-26,85995,17087,20324,0
"120",2000-06-27,88682,17621,83986,0
"121",2000-06-28,88682,17621,-56059,0
"122",2000-06-29,87949,17476,54932,0
"123",2000-06-30,92225,18325,107035,0
"124",2000-07-03,90392,17961,0,401
"125",2000-07-04,88194,17524,-33956,0
"126",2000-07-05,85995,17087,-3539,35
"127",2000-07-06,91370,18155,34262,0
"128",2000-07-07,96500,19175,-108314,0
"129",2000-07-10,94790,18835,-40767,27
"130",2000-07-11,96744,19223,9434,-4
"131",2000-07-12,94057,18689,-51,-439
"132",2000-07-13,93935,18665,-19,1427
"133",2000-07-14,92347,18350,-37514,-664
"134",2000-07-18,87338,17354,-7300,0
"135",2000-07-19,85262,16942,-21120,0
"136",2000-07-20,83796,16650,-10,-450
"137",2000-07-21,84407,16772,15285,0
"138",2000-07-24,74268,14757,-16793,0
"139",2000-07-25,75368,14976,3180,449
"140",2000-07-26,75368,14976,1355,0
"141",2000-07-27,72558,14417,614,0
"142",2000-07-28,69871,13883,-12,-87
"143",2000-07-31,67916,13495,-3,0
"144",2000-08-01,72802,14466,11434,-216
"145",2000-08-02,73658,14636,17914,0
"146",2000-08-03,72192,14345,2926,-236
"147",2000-08-04,73047,14515,21991,0
"148",2000-08-07,70848,14078,8577,0
"149",2000-08-08,70848,14078,-3,0
"150",2000-08-09,72558,14417,14931,0
"151",2000-08-10,71825,14272,-3,29
"152",2000-08-11,74146,14733,4224,0
"153",2000-08-14,77444,15388,-12916,0
"154",2000-08-16,74757,14854,-20339,0
"155",2000-08-17,71825,14272,-19641,21
"156",2000-08-18,71092,14126,-3,0
"157",2000-08-21,72070,14320,14671,0
"158",2000-08-22,73291,14563,1746,0
"159",2000-08-23,71947,14296,-36518,0
"160",2000-08-24,70359,13981,-3,0
"161",2000-08-25,70604,14029,0,0
"162",2000-08-28,71214,14150,0,0
