"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,444247,399000,0,880
"4",2000-01-05,421422,378500,378,0
"5",2000-01-06,411958,370000,0,0
"6",2000-01-07,424205,381000,0,7400
"7",2000-01-10,414742,372500,0,0
"8",2000-01-11,423092,380000,0,0
"9",2000-01-12,423092,380000,6456,1136
"10",2000-01-13,428659,385000,8601,-1531
"11",2000-01-14,434226,390000,0,0
"12",2000-01-17,415855,373500,0,0
"13",2000-01-18,413628,371500,0,-1490
"14",2000-01-19,403051,362000,0,-4747
"15",2000-01-20,390247,350500,0,3923
"16",2000-01-21,390247,350500,0,701
"17",2000-01-24,406391,365000,0,1800
"18",2000-01-25,405278,364000,0,3640
"19",2000-01-26,405278,364000,0,1080
"20",2000-01-27,400824,360000,0,360
"21",2000-01-28,409731,368000,0,0
"22",2000-01-31,400824,360000,0,1800
"23",2000-02-01,420865,378000,0,3017
"24",2000-02-02,424205,381000,0,3448
"25",2000-02-03,436453,392000,381,3477
"26",2000-02-07,478762,430000,-8600,22923
"27",2000-02-08,437566,393000,0,0
"28",2000-02-09,442020,397000,0,-403
"29",2000-02-10,429216,385500,-5020,6945
"30",2000-02-11,411958,370000,0,-335
"31",2000-02-14,388577,349000,0,-360
"32",2000-02-15,389690,350000,0,-2114
"33",2000-02-16,384123,345000,0,1710
"34",2000-02-17,386350,347000,0,0
"35",2000-02-18,384123,345000,0,-3117
"36",2000-02-21,370762,333000,0,-1339
"37",2000-02-22,385236,346000,0,-10364
"38",2000-02-23,424205,381000,0,-28528
"39",2000-02-24,389690,350000,0,471
"40",2000-02-25,409175,367500,0,10110
"41",2000-02-28,404164,363000,0,5385
"42",2000-02-29,426432,383000,0,13734
"43",2000-03-02,460948,414000,0,12160
"44",2000-03-03,445360,4e+05,0,9369
"45",2000-03-06,456494,410000,0,0
"46",2000-03-07,452040,406000,-3245,0
"47",2000-03-08,462061,415000,1995,0
"48",2000-03-09,446473,401000,-2022,401
"49",2000-03-10,445360,4e+05,0,0
"50",2000-03-13,431999,388000,0,0
"51",2000-03-14,436453,392000,0,0
"52",2000-03-15,448700,403000,0,10322
"53",2000-03-16,443133,398000,0,0
"54",2000-03-17,423092,380000,30392,-57019
"55",2000-03-20,433113,389000,-13181,12113
"56",2000-03-21,434226,390000,0,0
"57",2000-03-22,434226,390000,-8605,3125
"58",2000-03-23,450927,405000,0,4026
"59",2000-03-24,461504,414500,-31212,20515
"60",2000-03-27,501030,450000,0,0
"61",2000-03-28,495463,445000,0,0
"62",2000-03-29,478762,430000,0,-1720
"63",2000-03-30,501030,450000,13438,0
"64",2000-03-31,534432,480000,-31950,50
"65",2000-04-03,511607,459500,-30065,3305
"66",2000-04-04,456494,410000,0,840
"67",2000-04-06,478762,430000,-16491,13223
"68",2000-04-07,489896,440000,-13991,7957
"69",2000-04-10,474308,426000,-860,8109
"70",2000-04-11,456494,410000,-2864,-425
"71",2000-04-12,456494,410000,-13946,4906
"72",2000-04-14,417525,375000,-7715,0
"73",2000-04-17,356288,320000,-13408,12551
"74",2000-04-18,367422,330000,-24805,0
