"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,1432616,12725,-134126,-2829
"4",2000-01-05,1272186,11300,-70033,-324002
"5",2000-01-06,1182119,10500,-262368,5427
"6",2000-01-07,1277815,11350,-190706,220759
"7",2000-01-10,1336921,11875,-146901,332899
"8",2000-01-11,1289073,11450,154959,-129687
"9",2000-01-12,1266556,11250,-31894,-95599
"10",2000-01-13,1142715,10150,-233510,24798
"11",2000-01-14,1210265,10750,-67881,44892
"12",2000-01-17,1218709,10825,-22584,11675
"13",2000-01-18,1182119,10500,-160538,572
"14",2000-01-19,1114570,9900,51414,-139040
"15",2000-01-20,1041391,9250,64861,-85244
"16",2000-01-21,1016060,9025,-60455,-41096
"17",2000-01-24,1016060,9025,6322,-36046
"18",2000-01-25,968212,8600,-87249,1268
"19",2000-01-26,928808,8250,33565,-228740
"20",2000-01-27,968212,8600,-20631,-18750
"21",2000-01-28,973841,8650,-96595,72577
"22",2000-01-31,1024503,9100,-44532,86462
"23",2000-02-01,1097682,9750,-154361,227615
"24",2000-02-02,1210265,10750,39361,93966
"25",2000-02-03,1210265,10750,61531,-41519
"26",2000-02-07,1139901,10125,-214738,-9605
"27",2000-02-08,1103311,9800,33082,-25708
"28",2000-02-09,1092053,9700,-3157,-41666
"29",2000-02-10,1013245,9000,-84376,-6642
"30",2000-02-11,1131457,10050,99066,-10255
"31",2000-02-14,1266556,11250,-473558,7172
"32",2000-02-15,1176490,10450,-38389,39040
"33",2000-02-16,1120199,9950,-17882,-85379
"34",2000-02-17,1114570,9900,-69393,-1312
"35",2000-02-18,1072351,9525,-217801,-1033
"36",2000-02-21,1001987,8900,-29260,-73501
"37",2000-02-22,979470,8700,-46919,-49922
"38",2000-02-23,999172,8875,-278353,20500
"39",2000-02-24,954139,8475,-65256,1026
"40",2000-02-25,985099,8750,-10125,-64771
"41",2000-02-28,1047020,9300,-81858,27191
"42",2000-02-29,1063907,9450,-425742,37750
"43",2000-03-02,1038576,9225,-58086,-361413
"44",2000-03-03,1007616,8950,-434648,-54633
"45",2000-03-06,985099,8750,-189951,105
"46",2000-03-07,990729,8800,-144854,-1741
"47",2000-03-08,973841,8650,-30429,487
"48",2000-03-09,872517,7750,-204359,-179568
"49",2000-03-10,945695,8400,-117404,-246324
"50",2000-03-13,968212,8600,-234875,15940
"51",2000-03-14,996358,8850,-494387,4
"52",2000-03-15,990729,8800,-92087,-14448
"53",2000-03-16,1030133,9150,-600549,-35258
"54",2000-03-17,1137086,10100,-517509,-3367
"55",2000-03-20,1190563,10575,-143527,-42880
"56",2000-03-21,1199007,10650,-169666,3551
"57",2000-03-22,1153974,10250,-4281,-176633
"58",2000-03-23,1151159,10225,-172457,-406288
"59",2000-03-24,1125828,10000,-10481,242
"60",2000-03-27,1125828,10000,-16145,-418
"61",2000-03-28,1103311,9800,6903,-11067
"62",2000-03-29,1159603,10300,-144278,55824
"63",2000-03-30,1151159,10225,-92793,-2052
"64",2000-03-31,1153974,10250,-240261,250089
"65",2000-04-03,1148344,10200,3283,1036
"66",2000-04-04,1173676,10425,178733,4694
"67",2000-04-06,1173676,10425,-13963,16790
"68",2000-04-07,1134272,10075,-14410,-49876
"69",2000-04-10,1114570,9900,-88706,49630
"70",2000-04-11,1114570,9900,6455,32588
"71",2000-04-12,1097682,9750,-62882,31339
