"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,37226,92573,-4953,0
"4",2000-01-05,37785,93962,-14,0
"5",2000-01-06,36296,90259,0,0
"6",2000-01-07,35737,88871,0,0
"7",2000-01-10,37226,92573,-14,0
"8",2000-01-11,37226,92573,-4,0
"9",2000-01-12,35830,89102,-2,0
"10",2000-01-13,35365,87945,-15,0
"11",2000-01-14,34713,86325,-11,0
"12",2000-01-17,36296,90259,-2,-50
"13",2000-01-18,35365,87945,-6,0
"14",2000-01-19,31270,77762,0,0
"15",2000-01-20,30060,74753,-3,0
"16",2000-01-21,30991,77067,-7,0
"17",2000-01-24,29967,74522,-2,0
"18",2000-01-25,28664,71282,-19,0
"19",2000-01-26,28757,71513,-17,0
"20",2000-01-27,33038,82159,-2,136
"21",2000-01-28,32759,81465,-4,-147
"22",2000-01-31,32666,81233,0,0
"23",2000-02-01,32480,80770,-4,0
"24",2000-02-02,32573,81002,-2,-12
"25",2000-02-03,37412,93036,-6,0
"26",2000-02-07,39832,99054,-7,232
"27",2000-02-08,34806,86556,-2,0
"28",2000-02-09,34620,86093,-8,0
"29",2000-02-10,32573,81002,-4,0
"30",2000-02-11,32201,80076,-46,-92
"31",2000-02-14,29223,72670,-7721,0
"32",2000-02-15,29223,72670,-5,0
"33",2000-02-16,29595,73596,-5,77
"34",2000-02-17,29036,72207,0,0
"35",2000-02-18,27361,68042,0,0
"36",2000-02-21,25872,64339,-3,0
"37",2000-02-22,26244,65264,0,0
"38",2000-02-23,30153,74985,-4,0
"39",2000-02-24,27361,68042,-14,0
"40",2000-02-25,27734,68967,-4,0
"41",2000-02-28,28106,69893,-1,0
"42",2000-02-29,28478,70819,0,0
"43",2000-03-02,29223,72670,-6,0
"44",2000-03-03,30805,76605,-154,0
"45",2000-03-06,35365,87945,-12,0
"46",2000-03-07,35551,88408,-2,0
"47",2000-03-08,40856,101599,-2,0
"48",2000-03-09,46905,116643,-12,0
"49",2000-03-10,53885,134000,0,0
"50",2000-03-13,61889,153903,-113,0
"51",2000-03-14,71102,176815,-19,0
"52",2000-03-15,66263,164781,0,11217
"53",2000-03-16,56398,140249,-73,0
"54",2000-03-17,48022,119420,-95,628
"55",2000-03-20,55188,137240,-3,0
"56",2000-03-21,55839,138860,-6,2972
"57",2000-03-22,53047,131917,-29,143
"58",2000-03-23,51837,128909,-90,239
"59",2000-03-24,52489,130529,-6,-565
"60",2000-03-27,52489,130529,-42,-280
"61",2000-03-28,55746,138629,-14,-284
"62",2000-03-29,55932,139092,-309,-298
"63",2000-03-30,53047,131917,-22,0
"64",2000-03-31,46626,115948,0,0
"65",2000-04-03,40949,101831,-3,-3044
"66",2000-04-04,38157,94888,0,82
"67",2000-04-06,43834,109005,0,0
"68",2000-04-07,50255,124974,-2,-206
"69",2000-04-10,49511,123123,-6,0
"70",2000-04-11,42159,104839,0,23
"71",2000-04-12,42438,105534,-2,209
"72",2000-04-14,41321,102757,0,0
"73",2000-04-17,35179,87482,0,99
"74",2000-04-18,38529,95814,0,-30
"75",2000-04-19,40763,101368,-14,-108
"76",2000-04-20,39087,97202,0,-112
"77",2000-04-21,39460,98128,-19,0
"78",2000-04-24,37971,94425,0,0
"79",2000-04-25,37319,92805,0,0
"80",2000-04-26,35923,89333,0,0
"81",2000-04-27,33690,83779,-6,409
"82",2000-04-28,34248,85168,0,0
"83",2000-05-02,33597,83548,-4,0
"84",2000-05-03,37226,92573,0,0
"85",2000-05-04,34993,87019,0,0
"86",2000-05-08,35365,87945,-8,0
"87",2000-05-09,36109,89796,0,0
"88",2000-05-10,35830,89102,-2,0
"89",2000-05-12,35179,87482,0,0
"90",2000-05-15,33504,83316,-2,0
"91",2000-05-16,33504,83316,0,0
"92",2000-05-17,28478,70819,-2,77
"93",2000-05-18,24290,60404,0,0
"94",2000-05-19,27920,69430,-12,0
"95",2000-05-22,25500,63413,0,0
"96",2000-05-23,25872,64339,-1,0
"97",2000-05-24,27920,69430,-4,0
"98",2000-05-25,29967,74522,0,0
"99",2000-05-26,25500,63413,0,0
"100",2000-05-29,26058,64801,0,0
"101",2000-05-30,26989,67116,-56,0
"102",2000-05-31,27361,68042,-3,0
"103",2000-06-01,25500,63413,0,0
"104",2000-06-02,26244,65264,-3,0
"105",2000-06-05,30153,74985,-2,0
"106",2000-06-07,34620,86093,-2,0
"107",2000-06-08,31828,79150,-2,0
"108",2000-06-09,30712,76373,-24,-54
"109",2000-06-12,31642,78687,0,2722
"110",2000-06-13,29036,72207,0,0
"111",2000-06-14,30060,74753,-2,382
"112",2000-06-15,27640,68736,-624,0
"113",2000-06-16,25779,64107,-1361,-135
"114",2000-06-19,25128,62487,2716,0
"115",2000-06-20,24942,62024,-5,-2804
"116",2000-06-21,24569,61098,1,120
"117",2000-06-22,24848,61793,-16,0
"118",2000-06-23,24569,61098,-11,-110
"119",2000-06-26,25686,63876,-3343,0
"120",2000-06-27,25500,63413,-7,0
"121",2000-06-28,26617,66190,36,2791
"122",2000-06-29,25872,64339,-5,-2768
"123",2000-06-30,25686,63876,-28,0
"124",2000-07-03,25872,64339,-1,0
"125",2000-07-04,25872,64339,32,0
"126",2000-07-05,25407,63181,0,-1335
"127",2000-07-06,26058,64801,-1,0
"128",2000-07-07,26803,66653,50,0
"129",2000-07-10,28292,70356,0,0
"130",2000-07-11,28013,69662,63,713
"131",2000-07-12,29595,73596,-2,2578
"132",2000-07-13,30339,75447,-2,-1698
"133",2000-07-14,30153,74985,-709,-68
"134",2000-07-18,26803,66653,0,0
"135",2000-07-19,26058,64801,-1,-767
"136",2000-07-20,25500,63413,-171,0
"137",2000-07-21,25500,63413,0,-151
"138",2000-07-24,24197,60173,0,0
"139",2000-07-25,23918,59478,-3,0
"140",2000-07-26,24290,60404,-17,-776
"141",2000-07-27,24197,60173,-3,0
"142",2000-07-28,23546,58553,-3,0
"143",2000-07-31,23452,58321,0,-3150
"144",2000-08-01,23546,58553,-168,0
"145",2000-08-02,23452,58321,-6,0
"146",2000-08-03,23546,58553,-1,0
"147",2000-08-04,23639,58784,87,0
"148",2000-08-07,22615,56238,-85,0
"149",2000-08-08,22150,55081,-1,343
"150",2000-08-09,22801,56701,-2,1136
"151",2000-08-10,22708,56470,-1,-1468
"152",2000-08-11,23080,57396,-29,1930
"153",2000-08-14,24197,60173,61,-905
"154",2000-08-16,24290,60404,-1,-59
"155",2000-08-17,24569,61098,0,2301
"156",2000-08-18,24476,60867,0,0
"157",2000-08-21,23452,58321,0,0
"158",2000-08-22,23639,58784,-1,-630
"159",2000-08-23,23080,57396,0,0
"160",2000-08-24,22429,55776,-58,0
"161",2000-08-25,23825,59247,2470,597
"162",2000-08-28,23546,58553,-3,-381
"163",2000-08-29,25314,62950,-1,347
"164",2000-08-30,24942,62024,-1,1074
"165",2000-08-31,23732,59016,0,0
"166",2000-09-01,23266,57858,0,0
"167",2000-09-04,23173,57627,-149,-3779
"168",2000-09-05,23266,57858,-2,0
"169",2000-09-06,23359,58090,-1,0
"170",2000-09-07,22708,56470,-1,0
"171",2000-09-08,22708,56470,0,0
"172",2000-09-14,22987,57164,-1,79
"173",2000-09-15,23266,57858,-3,-81
"174",2000-09-18,20661,51378,-2,0
"175",2000-09-19,21219,52767,3,0
"176",2000-09-20,21498,53461,-8,0
"177",2000-09-21,21684,53924,0,0
"178",2000-09-22,20474,50915,-1724,0
"179",2000-09-25,21033,52304,-336,0
"180",2000-09-26,20102,49990,0,111
"181",2000-09-27,20102,49990,-387,-109
"182",2000-09-28,20288,50453,-1,0
"183",2000-09-29,20195,50221,-1,0
"184",2000-10-02,19451,48370,0,0
"185",2000-10-04,19171,47675,-15,0
"186",2000-10-05,18241,45361,-1,2
"187",2000-10-06,17496,43510,-36,0
"188",2000-10-09,16752,41658,-34,0
"189",2000-10-10,16193,40269,51,-177
"190",2000-10-11,14890,37029,-2,0
"191",2000-10-12,16100,40038,4361,0
"192",2000-10-13,15728,39112,4268,0
"193",2000-10-16,16845,41889,3601,0
"194",2000-10-17,16193,40269,4347,0
"195",2000-10-18,15077,37492,1207,0
"196",2000-10-19,14890,37029,-2,0
"197",2000-10-20,14984,37261,-13,16
"198",2000-10-23,14984,37261,0,-1491
"199",2000-10-24,15356,38187,-5,0
"200",2000-10-25,14984,37261,0,0
"201",2000-10-26,14797,36798,-1,0
"202",2000-10-27,14332,35641,0,0
"203",2000-10-30,13122,32632,0,0
"204",2000-10-31,12936,32169,-6,0
"205",2000-11-01,11633,28929,3196,0
"206",2000-11-02,13308,33095,-31,0
"207",2000-11-03,14890,37029,-13,81
"208",2000-11-06,13681,34021,0,-75
"209",2000-11-07,12750,31706,-2,0
"210",2000-11-08,11912,29624,-2,0
"211",2000-11-09,12005,29855,-12,0
"212",2000-11-10,11540,28698,-1,0
"213",2000-11-13,11540,28698,-17,219
"214",2000-11-14,13215,32864,1050,915
"215",2000-11-15,15170,37724,-1214,133
"216",2000-11-16,14518,36104,0,1455
"217",2000-11-17,13681,34021,23,-1579
"218",2000-11-20,13867,34484,0,570
"219",2000-11-21,13029,32401,0,0
"220",2000-11-22,13029,32401,-50,-574
"221",2000-11-23,13215,32864,-1,-485
"222",2000-11-24,13215,32864,-8,0
"223",2000-11-27,13494,33558,-1,0
"224",2000-11-28,13122,32632,0,0
"225",2000-11-29,12378,30781,0,0
"226",2000-11-30,12285,30549,0,-241
"227",2000-12-01,12471,31012,706,0
"228",2000-12-04,12378,30781,-414,-276
"229",2000-12-05,12657,31475,1,-4
"230",2000-12-06,12657,31475,-320,0
"231",2000-12-07,12378,30781,-1,0
"232",2000-12-08,12285,30549,0,0
"233",2000-12-11,12471,31012,0,0
"234",2000-12-12,12471,31012,-4,0
"235",2000-12-13,12285,30549,-1,0
"236",2000-12-14,12471,31012,0,0
"237",2000-12-15,13029,32401,0,0
"238",2000-12-18,12471,31012,-3,0
"239",2000-12-19,12005,29855,-1,0
"240",2000-12-20,11168,27772,-1,0
"241",2000-12-21,10516,26152,1653,0
"242",2000-12-22,9865,24532,3699,0
"243",2000-12-26,11168,27772,5802,-59
"244",2001-01-02,12843,31938,-1,0
"245",2001-01-03,14704,36567,-1,0
"246",2001-01-04,16845,41889,-2,0
"247",2001-01-05,16845,41889,2149,1101
"248",2001-01-08,14890,37029,0,-827
"249",2001-01-09,17124,42584,0,1374
"250",2001-01-10,14704,36567,-5,-970
"251",2001-01-11,15356,38187,-2185,0
"252",2001-01-12,15542,38649,-2,-668
"253",2001-01-15,17869,44435,-14415,0
"254",2001-01-16,17310,43047,0,295
"255",2001-01-17,15635,38881,0,18
"256",2001-01-18,15263,37955,0,0
"257",2001-01-19,14984,37261,-2,-227
"258",2001-01-22,16100,40038,-1,0
"259",2001-01-26,15263,37955,-1,0
"260",2001-01-29,15542,38649,0,0
"261",2001-01-30,15635,38881,-3,0
"262",2001-01-31,15821,39344,-1,0
"263",2001-02-01,15263,37955,-2,0
"264",2001-02-02,15170,37724,-1,0
"265",2001-02-05,14332,35641,0,0
"266",2001-02-06,14518,36104,0,0
"267",2001-02-07,14146,35178,0,0
"268",2001-02-08,14146,35178,0,0
"269",2001-02-09,13960,34715,0,0
"270",2001-02-12,14053,34946,-777,0
"271",2001-02-13,14332,35641,-1373,0
"272",2001-02-14,14518,36104,-397,0
"273",2001-02-15,14239,35409,-509,-4
"274",2001-02-16,13960,34715,-242,-1034
"275",2001-02-19,13774,34252,1,0
"276",2001-02-20,14332,35641,-287,8
"277",2001-02-21,14984,37261,-2,0
"278",2001-02-22,14518,36104,-134,0
"279",2001-02-23,14611,36335,-2,0
"280",2001-02-26,15449,38418,0,0
"281",2001-02-27,14611,36335,0,0
"282",2001-02-28,14239,35409,-123,0
"283",2001-03-02,13588,33789,-1,0
"284",2001-03-05,13122,32632,0,0
"285",2001-03-06,13401,33326,-1,0
"286",2001-03-07,13308,33095,-1,0
"287",2001-03-08,13401,33326,0,0
"288",2001-03-09,13308,33095,0,0
"289",2001-03-12,12936,32169,0,0
"290",2001-03-13,12099,30086,0,0
"291",2001-03-14,12657,31475,-1,0
"292",2001-03-15,12564,31244,-312,0
"293",2001-03-16,12378,30781,0,0
"294",2001-03-19,12192,30318,0,0
"295",2001-03-20,12750,31706,-117,0
"296",2001-03-21,12750,31706,-1,0
