"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,34562,10803,-4568,0
"4",2000-01-05,33815,10569,0,0
"5",2000-01-06,33068,10335,0,0
"6",2000-01-07,33105,10347,0,0
"7",2000-01-10,33815,10569,-27,0
"8",2000-01-11,32545,10172,-9,0
"9",2000-01-12,33628,10511,-9,0
"10",2000-01-13,35907,11223,-18,0
"11",2000-01-14,39420,12321,0,0
"12",2000-01-17,36057,11270,0,0
"13",2000-01-18,38485,12029,0,0
"14",2000-01-19,36206,11316,15108,0
"15",2000-01-20,34002,10627,-9,0
"16",2000-01-21,34338,10733,-9,0
"17",2000-01-24,33815,10569,0,0
"18",2000-01-25,33254,10394,-27,0
"19",2000-01-26,36991,11562,-3825,0
"20",2000-01-27,37178,11620,0,0
"21",2000-01-28,37178,11620,-71,0
"22",2000-01-31,36617,11445,-10,0
"23",2000-02-01,36244,11328,0,0
"24",2000-02-02,37365,11678,990,0
"25",2000-02-03,37551,11737,490,0
"26",2000-02-07,37365,11678,872,0
"27",2000-02-08,37290,11655,499,0
"28",2000-02-09,36244,11328,0,0
"29",2000-02-10,34749,10861,-1330,0
"30",2000-02-11,33068,10335,0,0
"31",2000-02-14,32134,10043,430,0
"32",2000-02-15,31760,9927,0,0
"33",2000-02-16,31050,9705,0,0
"34",2000-02-17,30489,9530,0,0
"35",2000-02-18,28023,8759,-8,0
"36",2000-02-21,26193,8187,-2170,360
"37",2000-02-22,29144,9109,0,0
"38",2000-02-23,29892,9343,0,0
"39",2000-02-24,28397,8876,-16,0
"40",2000-02-25,31386,9810,-8,0
"41",2000-02-28,33628,10511,0,-452
"42",2000-02-29,32507,10160,0,2778
"43",2000-03-02,31947,9985,-9,0
"44",2000-03-03,31386,9810,-9,0
"45",2000-03-06,35309,11036,0,0
"46",2000-03-07,37365,11678,0,2052
"47",2000-03-08,38112,11912,0,0
"48",2000-03-09,38112,11912,-10,0
"49",2000-03-10,38112,11912,-1010,2970
"50",2000-03-13,42222,13197,-133,0
"51",2000-03-14,38859,12146,0,1040
"52",2000-03-15,36617,11445,-30,1800
"53",2000-03-16,35123,10978,-7716,950
"54",2000-03-17,33628,10511,451,910
"55",2000-03-20,34002,10627,0,0
"56",2000-03-21,39046,12204,-10,0
"57",2000-03-22,37925,11854,-11,0
"58",2000-03-23,43530,13605,-10,0
"59",2000-03-24,49882,15591,-37,-3810
"60",2000-03-27,45211,14131,-106,187
"61",2000-03-28,41848,13080,-84,-168
"62",2000-03-29,39233,12262,3105,0
"63",2000-03-30,36617,11445,-9960,0
"64",2000-03-31,38112,11912,-19453,0
"65",2000-04-03,36244,11328,-3140,0
"66",2000-04-04,35496,11095,0,911
"67",2000-04-06,33703,10534,0,0
"68",2000-04-07,35496,11095,0,0
"69",2000-04-10,36244,11328,0,0
"70",2000-04-11,34487,10779,0,1850
"71",2000-04-12,34002,10627,0,0
"72",2000-04-14,34375,10744,0,1423
"73",2000-04-17,30938,9670,0,1590
"74",2000-04-18,32021,10008,0,0
"75",2000-04-19,33068,10335,0,0
"76",2000-04-20,33105,10347,-9,0
"77",2000-04-21,33254,10394,-9,0
"78",2000-04-24,32694,10219,0,0
"79",2000-04-25,33628,10511,0,0
"80",2000-04-26,31760,9927,0,175
"81",2000-04-27,30714,9600,-17,164
"82",2000-04-28,31013,9693,0,0
"83",2000-05-02,31013,9693,-8,0
"84",2000-05-03,30826,9635,0,1321
"85",2000-05-04,30863,9646,0,1118
"86",2000-05-08,31424,9822,0,0
"87",2000-05-09,30714,9600,0,0
"88",2000-05-10,30639,9576,0,80
"89",2000-05-12,29892,9343,0,0
"90",2000-05-15,29144,9109,0,75
"91",2000-05-16,29032,9074,0,74
"92",2000-05-17,26902,8409,0,75
"93",2000-05-18,23726,7416,0,69
"94",2000-05-19,25034,7825,-7,1403
"95",2000-05-22,23540,7357,0,0
"96",2000-05-23,23726,7416,-127,0
"97",2000-05-24,24100,7533,0,0
"98",2000-05-25,26902,8409,0,0
"99",2000-05-26,24287,7591,0,0
"100",2000-05-29,24287,7591,-19,60
"101",2000-05-30,25034,7825,0,0
"102",2000-05-31,28547,8922,-1967,0
"103",2000-06-01,26865,8397,0,0
"104",2000-06-02,26753,8362,-7,0
"105",2000-06-05,28584,8934,-7,0
"106",2000-06-07,29892,9343,-8,0
"107",2000-06-08,27837,8700,0,0
"108",2000-06-09,27837,8700,-15,0
"109",2000-06-12,27650,8642,0,128
"110",2000-06-13,26641,8327,0,-73
"111",2000-06-14,26641,8327,0,0
"112",2000-06-15,25408,7941,0,0
"113",2000-06-16,25109,7848,0,0
"114",2000-06-19,25109,7848,0,0
"115",2000-06-20,25595,8000,0,0
"116",2000-06-21,26379,8245,0,0
"117",2000-06-22,26790,8373,0,0
"118",2000-06-23,26193,8187,0,0
"119",2000-06-26,26902,8409,-7,0
"120",2000-06-27,27949,8736,0,0
"121",2000-06-28,27612,8630,0,0
"122",2000-06-29,27201,8502,0,0
"123",2000-06-30,26902,8409,-7,0
"124",2000-07-03,28397,8876,0,0
"125",2000-07-04,28659,8957,0,0
"126",2000-07-05,28023,8759,0,0
"127",2000-07-06,28808,9004,0,0
"128",2000-07-07,30340,9483,0,0
"129",2000-07-10,30303,9471,0,-810
"130",2000-07-11,29705,9284,0,0
"131",2000-07-12,28771,8992,0,0
"132",2000-07-13,28771,8992,0,0
"133",2000-07-14,28584,8934,-265,0
"134",2000-07-18,27650,8642,0,0
"135",2000-07-19,26828,8385,-14,0
"136",2000-07-20,26529,8292,0,0
"137",2000-07-21,26902,8409,0,0
"138",2000-07-24,25445,7953,0,0
"139",2000-07-25,25595,8000,0,0
"140",2000-07-26,26529,8292,0,0
"141",2000-07-27,26529,8292,0,0
"142",2000-07-28,26155,8175,0,0
"143",2000-07-31,26716,8350,0,0
"144",2000-08-01,26678,8338,-78,0
"145",2000-08-02,26604,8315,0,0
"146",2000-08-03,26155,8175,0,0
"147",2000-08-04,25968,8117,0,343
"148",2000-08-07,25445,7953,0,0
"149",2000-08-08,25782,8058,-7,0
"150",2000-08-09,26716,8350,0,0
"151",2000-08-10,26529,8292,-36,0
"152",2000-08-11,27762,8677,0,-160
"153",2000-08-14,29593,9249,0,-224
"154",2000-08-16,28061,8771,-214,0
"155",2000-08-17,28621,8946,-8,0
"156",2000-08-18,28397,8876,0,-52
"157",2000-08-21,27687,8654,0,0
"158",2000-08-22,27687,8654,0,0
"159",2000-08-23,27276,8525,0,0
"160",2000-08-24,27276,8525,-7,0
"161",2000-08-25,27687,8654,0,0
"162",2000-08-28,31835,9950,0,0
"163",2000-08-29,29966,9366,0,0
