"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,74965,6365,2616,0
"4",2000-01-05,71423,6065,1343,0
"5",2000-01-06,69652,5914,-299,0
"6",2000-01-07,71423,6065,5822,297
"7",2000-01-10,77326,6566,3017,0
"8",2000-01-11,74965,6365,-113,0
"9",2000-01-12,73489,6240,-2059,0
"10",2000-01-13,74375,6315,-1517,0
"11",2000-01-14,73194,6215,-9752,0
"12",2000-01-17,73194,6215,224,968
"13",2000-01-18,69062,5864,-2044,73
"14",2000-01-19,64930,5513,-2134,448
"15",2000-01-20,64635,5488,2562,299
"16",2000-01-21,61388,5213,-2967,0
"17",2000-01-24,59027,5012,-20047,-7570
"18",2000-01-25,56194,4772,-5324,385
"19",2000-01-26,57847,4912,25456,-29984
"20",2000-01-27,61979,5263,20160,-16620
"21",2000-01-28,69062,5864,17674,-1637
"22",2000-01-31,64340,5463,-1158,0
"23",2000-02-01,64340,5463,3593,-3157
"24",2000-02-02,73784,6265,63527,-18680
"25",2000-02-03,84704,7192,66069,19517
"26",2000-02-07,88541,7518,54273,0
"27",2000-02-08,85295,7243,64992,-44657
"28",2000-02-09,86475,7343,16751,0
"29",2000-02-10,80868,6867,-1759,0
"30",2000-02-11,81163,6892,8887,0
"31",2000-02-14,76145,6466,5814,-2942
"32",2000-02-15,70833,6015,1586,-3974
"33",2000-02-16,73194,6215,605,-105
"34",2000-02-17,72309,6140,-62,2593
"35",2000-02-18,71128,6040,-1122,0
"36",2000-02-21,68767,5839,4248,1479
"37",2000-02-22,70243,5964,229,0
"38",2000-02-23,75850,6441,8172,0
"39",2000-02-24,76145,6466,2486,0
"40",2000-02-25,76145,6466,5381,-3135
"41",2000-02-28,77326,6566,1170,0
"42",2000-02-29,77916,6616,-587,0
"43",2000-03-02,79687,6766,1036,6587
"44",2000-03-03,79392,6741,2796,0
"45",2000-03-06,82638,7017,964,0
"46",2000-03-07,82638,7017,931,0
"47",2000-03-08,82048,6967,4560,0
"48",2000-03-09,74375,6315,7996,-6557
"49",2000-03-10,80868,6867,1321,0
"50",2000-03-13,82048,6967,-484,0
"51",2000-03-14,78506,6666,11183,-5231
"52",2000-03-15,78802,6691,5099,-405
"53",2000-03-16,76145,6466,4472,-95
"54",2000-03-17,78506,6666,2150,5693
"55",2000-03-20,85590,7268,778,5455
"56",2000-03-21,84999,7218,5814,0
"57",2000-03-22,85590,7268,4880,0
"58",2000-03-23,85885,7293,5882,-2905
"59",2000-03-24,84999,7218,7365,-6415
"60",2000-03-27,82048,6967,5601,-4260
"61",2000-03-28,79687,6766,2408,-1354
"62",2000-03-29,78506,6666,2701,-1947
"63",2000-03-30,73784,6265,419,-1008
"64",2000-03-31,74965,6365,3082,-2011
"65",2000-04-03,67291,5714,138,-3368
"66",2000-04-04,72604,6165,8359,0
"67",2000-04-06,73194,6215,757,-603
"68",2000-04-07,72604,6165,1693,-307
"69",2000-04-10,74375,6315,1243,-2710
"70",2000-04-11,70833,6015,20587,-15607
"71",2000-04-12,70833,6015,250,-1691
"72",2000-04-14,66701,5664,-377,-1112
"73",2000-04-17,57906,4917,980,-4824
"74",2000-04-18,59027,5012,19388,-18727
"75",2000-04-19,59027,5012,-7385,-20189
"76",2000-04-20,60208,5112,-3316,0
"77",2000-04-21,59913,5087,-454,0
"78",2000-04-24,60208,5112,-456,0
"79",2000-04-25,60798,5163,198,4842
"80",2000-04-26,64045,5438,6637,5910
"81",2000-04-27,61979,5263,-1723,0
"82",2000-04-28,64635,5488,2881,-548
"83",2000-05-02,61979,5263,-1037,-255
"84",2000-05-03,69947,5939,-534,-335
"85",2000-05-04,66111,5614,160,-135
"86",2000-05-08,64340,5463,0,-196
"87",2000-05-09,62274,5288,-88,-193
"88",2000-05-10,65225,5538,1809,-327
"89",2000-05-12,62569,5313,-167,-189
"90",2000-05-15,56076,4762,-7544,4848
"91",2000-05-16,57316,4867,-7421,5404
"92",2000-05-17,55014,4671,-30,23
"93",2000-05-18,56666,4812,4071,3423
"94",2000-05-19,53715,4561,41,556
"95",2000-05-22,56961,4837,-168,6527
"96",2000-05-23,56961,4837,1317,6611
"97",2000-05-24,55486,4711,-121,0
"98",2000-05-25,57847,4912,-690,0
"99",2000-05-26,54895,4661,19,0
"100",2000-05-29,56076,4762,11090,-9500
"101",2000-05-30,59027,5012,-979,2660
"102",2000-05-31,59913,5087,-2500,2169
"103",2000-06-01,59027,5012,3637,0
"104",2000-06-02,57906,4917,-10,0
"105",2000-06-05,63159,5363,7283,3119
"106",2000-06-07,59618,5062,-8306,0
"107",2000-06-08,60798,5163,12232,0
"108",2000-06-09,61684,5238,1299,0
"109",2000-06-12,63159,5363,997,0
"110",2000-06-13,60798,5163,3988,0
"111",2000-06-14,60798,5163,4758,0
"112",2000-06-15,59618,5062,6963,0
"113",2000-06-16,59027,5012,740,1161
"114",2000-06-19,60208,5112,884,1566
"115",2000-06-20,59618,5062,1,329
"116",2000-06-21,60208,5112,2143,238
"117",2000-06-22,60503,5137,4006,-1611
"118",2000-06-23,60208,5112,2036,-1157
