"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,26566,1147,0,0
"4",2000-01-05,25980,1122,-13,0
"5",2000-01-06,25003,1080,0,0
"6",2000-01-07,25882,1118,3972,128
"7",2000-01-10,26371,1139,0,-135
"8",2000-01-11,26761,1156,-14,0
"9",2000-01-12,30766,1329,-4869,0
"10",2000-01-13,30473,1316,0,-7475
"11",2000-01-14,31059,1342,0,-6600
"12",2000-01-17,30180,1304,0,0
"13",2000-01-18,30277,1308,0,-19467
"14",2000-01-19,30668,1325,0,-8000
"15",2000-01-20,29887,1291,0,0
"16",2000-01-21,32231,1392,0,-7868
"17",2000-01-24,37016,1599,0,-2753
"18",2000-01-25,35161,1519,0,0
"19",2000-01-26,34575,1493,-18,0
"20",2000-01-27,37114,1603,0,0
"21",2000-01-28,36723,1586,-933,0
"22",2000-01-31,34184,1477,0,0
"23",2000-02-01,32231,1392,-140,0
"24",2000-02-02,32426,1401,0,0
"25",2000-02-03,31840,1375,0,0
"26",2000-02-07,34226,1363,-49,0
"27",2000-02-08,38146,1519,0,0
"28",2000-02-09,43868,1747,36014,0
"29",2000-02-10,39206,1561,-471,0
"30",2000-02-11,36557,1455,0,0
"31",2000-02-14,32319,1287,-6684,0
"32",2000-02-15,31789,1266,-2628,0
"33",2000-02-16,30729,1223,2818,-5840
"34",2000-02-17,30305,1207,0,-13005
"35",2000-02-18,31365,1249,-1657,-44885
"36",2000-02-21,28610,1139,-30,0
"37",2000-02-22,28928,1152,0,-28215
"38",2000-02-23,29881,1190,-1414,-34710
"39",2000-02-24,29246,1164,0,-100738
"40",2000-02-25,30941,1232,0,0
"41",2000-02-28,30835,1228,0,0
"42",2000-02-29,31789,1266,0,2463
"43",2000-03-02,31789,1266,0,0
"44",2000-03-03,30835,1228,0,0
"45",2000-03-06,34544,1375,7878,323
"46",2000-03-07,32424,1291,13087,0
"47",2000-03-08,33060,1316,-2413,-298
"48",2000-03-09,31365,1249,-3100,0
"49",2000-03-10,36027,1434,0,0
"50",2000-03-13,41431,1650,0,0
"51",2000-03-14,47577,1894,0,0
"52",2000-03-15,54677,2177,-51626,0
"53",2000-03-16,47428,1852,-30,0
"54",2000-03-17,42350,1654,2074,0
"55",2000-03-20,42134,1645,-1930,0
"56",2000-03-21,42566,1662,0,0
"57",2000-03-22,42134,1645,0,0
"58",2000-03-23,41270,1612,0,0
"59",2000-03-24,44943,1755,0,0
"60",2000-03-27,42350,1654,0,0
"61",2000-03-28,48616,1898,0,0
"62",2000-03-29,45375,1772,0,0
"63",2000-03-30,44079,1721,0,0
"64",2000-03-31,43863,1713,0,-35346
"65",2000-04-03,44295,1730,0,-44123
"66",2000-04-04,40405,1578,0,-428
"67",2000-04-06,37380,1460,0,0
"68",2000-04-07,40458,1510,0,0
