"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,676200,21000,-220644,96405
"4",2000-01-05,676200,21000,-156138,10864
"5",2000-01-06,644000,20000,-15918,14999
"6",2000-01-07,640780,19900,108778,5396
"7",2000-01-10,640780,19900,153404,-29171
"8",2000-01-11,611800,19000,18479,-17076
"9",2000-01-12,581210,18050,20433,1711
"10",2000-01-13,581210,18050,-80131,-11117
"11",2000-01-14,624680,19400,-78226,104870
"12",2000-01-17,672980,20900,367658,-101131
"13",2000-01-18,695520,21600,119409,299
"14",2000-01-19,676200,21000,157270,-10958
"15",2000-01-20,708400,22000,94524,3166
"16",2000-01-21,710010,22050,155063,-9460
"17",2000-01-24,724500,22500,210474,-59341
"18",2000-01-25,708400,22000,-82646,-2175
"19",2000-01-26,705180,21900,183120,-1477
"20",2000-01-27,721280,22400,45647,18381
"21",2000-01-28,718060,22300,84867,-15108
"22",2000-01-31,718060,22300,13927,-8789
"23",2000-02-01,705180,21900,-19545,-12147
"24",2000-02-02,711620,22100,-26288,-16590
"25",2000-02-03,708400,22000,63400,-7677
"26",2000-02-07,692300,21500,-86957,-15722
"27",2000-02-08,669760,20800,-52329,41248
"28",2000-02-09,656880,20400,-33640,0
"29",2000-02-10,608580,18900,-136427,-27144
"30",2000-02-11,602140,18700,-99221,-17902
"31",2000-02-14,579600,18000,23496,-31784
"32",2000-02-15,563500,17500,-56016,-30712
"33",2000-02-16,589260,18300,132761,-30211
"34",2000-02-17,592480,18400,90139,-2730
"35",2000-02-18,586040,18200,-51718,-6914
"36",2000-02-21,515200,16000,-249832,-3142
"37",2000-02-22,537740,16700,-21900,-32419
"38",2000-02-23,571550,17750,11440,-13686
"39",2000-02-24,586040,18200,282748,-5637
"40",2000-02-25,621460,19300,242872,-3777
"41",2000-02-28,708400,22000,448676,-1416
"42",2000-02-29,602140,18700,-219644,5953
"43",2000-03-02,579600,18000,-11791,-77545
"44",2000-03-03,531300,16500,-246652,-2162
"45",2000-03-06,540960,16800,-396608,-44131
"46",2000-03-07,537740,16700,-400365,-30044
"47",2000-03-08,537740,16700,-263368,333
"48",2000-03-09,518420,16100,-141655,-111194
"49",2000-03-10,518420,16100,-427509,2206
"50",2000-03-13,495880,15400,-646256,-5563
"51",2000-03-14,489440,15200,-140146,-660
"52",2000-03-15,468510,14550,111964,-6959
"53",2000-03-16,447580,13900,-55206,4259
"54",2000-03-17,478170,14850,-129944,6950
"55",2000-03-20,466900,14500,37640,37737
"56",2000-03-21,483000,15000,202533,-153415
"57",2000-03-22,518420,16100,207228,16068
"58",2000-03-23,508760,15800,368796,-1684
"59",2000-03-24,508760,15800,119999,19217
"60",2000-03-27,486220,15100,-128968,0
"61",2000-03-28,479780,14900,-67395,-145280
"62",2000-03-29,507150,15750,41213,0
"63",2000-03-30,508760,15800,174068,839
"64",2000-03-31,544180,16900,179689,18346
"65",2000-04-03,524860,16300,-91820,156678
"66",2000-04-04,521640,16200,153901,-53642
"67",2000-04-06,500710,15550,33334,9454
"68",2000-04-07,499100,15500,77766,-14676
"69",2000-04-10,515200,16000,-4950,-1452
"70",2000-04-11,511980,15900,109367,-31589
"71",2000-04-12,499100,15500,131217,-1240
"72",2000-04-14,518420,16100,62719,0
