"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,121069,34800,0,0
"4",2000-01-05,139160,40000,0,0
"5",2000-01-06,160033,46000,0,-1350
"6",2000-01-07,153075,44000,-45,0
"7",2000-01-10,130114,37400,3680,0
"8",2000-01-11,149596,43000,0,-860
"9",2000-01-12,140899,40500,-89,0
"10",2000-01-13,135681,39000,0,3480
"11",2000-01-14,142291,40900,0,0
"12",2000-01-17,137768,39600,0,0
"13",2000-01-18,127331,36600,0,0
"14",2000-01-19,121765,35000,63,0
"15",2000-01-20,125591,36100,0,357
"16",2000-01-21,128027,36800,3718,-2008
"17",2000-01-24,121765,35000,0,0
"18",2000-01-25,121765,35000,-6320,0
"19",2000-01-26,123852,35600,0,0
"20",2000-01-27,119155,34250,0,0
"21",2000-01-28,113415,32600,0,0
"22",2000-01-31,103326,29700,0,0
"23",2000-02-01,102630,29500,297,-298
"24",2000-02-02,117938,33900,-678,0
"25",2000-02-03,135507,38950,0,0
"26",2000-02-07,146117,42000,-43,0
"27",2000-02-08,125244,36000,0,0
"28",2000-02-09,144030,41400,0,0
"29",2000-02-10,134811,38750,27937,0
"30",2000-02-11,138812,39900,-41,0
"31",2000-02-14,133245,38300,0,0
"32",2000-02-15,126287,36300,-39,0
"33",2000-02-16,126983,36500,0,0
"34",2000-02-17,139160,40000,0,0
"35",2000-02-18,152032,43700,-220,0
"36",2000-02-21,174645,50200,2760,0
"37",2000-02-22,149596,43000,-6827,6226
"38",2000-02-23,146813,42200,-21216,2585
"39",2000-02-24,157946,45400,2305,0
"40",2000-02-25,155511,44700,9304,0
"41",2000-02-28,144378,41500,0,0
"42",2000-02-29,149249,42900,-148,2024
"43",2000-03-02,144030,41400,-2175,0
"44",2000-03-03,137420,39500,-8169,0
"45",2000-03-06,151336,43500,0,0
"46",2000-03-07,152380,43800,0,0
"47",2000-03-08,148901,42800,0,1308
"48",2000-03-09,151336,43500,0,-6146
"49",2000-03-10,173949,50000,0,3398
"50",2000-03-13,168731,48500,-209,2267
"51",2000-03-14,161773,46500,-47,4650
"52",2000-03-15,156728,45050,-47,0
"53",2000-03-16,144030,41400,0,452
"54",2000-03-17,155511,44700,-129,-440
"55",2000-03-20,146117,42000,-88,-849
"56",2000-03-21,148031,42550,-41,-1260
"57",2000-03-22,150640,43300,0,-6041
"58",2000-03-23,155163,44600,44927,4520
"59",2000-03-24,156554,45000,-193,-4650
"60",2000-03-27,157250,45200,0,-1371
"61",2000-03-28,152554,43850,-46,0
"62",2000-03-29,146117,42000,0,0
"63",2000-03-30,149249,42900,21138,0
"64",2000-03-31,158120,45450,-15486,0
"65",2000-04-03,149596,43000,-42760,0
"66",2000-04-04,138116,39700,0,0
"67",2000-04-06,120721,34700,0,0
"68",2000-04-07,124548,35800,-10108,0
"69",2000-04-10,124548,35800,-18313,0
"70",2000-04-11,118286,34000,0,0
"71",2000-04-12,114285,32850,0,0
"72",2000-04-14,115502,33200,0,0
"73",2000-04-17,98281,28250,0,0
"74",2000-04-18,112893,32450,3137,0
"75",2000-04-19,126983,36500,8013,-13
"76",2000-04-20,132202,38000,188844,-5
"77",2000-04-21,132549,38100,172553,0
"78",2000-04-24,135681,39000,0,0
"79",2000-04-25,139855,40200,12,-405
"80",2000-04-26,142639,41000,14350,0
"81",2000-04-27,135681,39000,42025,0
"82",2000-04-28,128723,37000,11061,370
"83",2000-05-02,126983,36500,0,0
"84",2000-05-03,128897,37050,0,369
"85",2000-05-04,139160,40000,0,-382
"86",2000-05-08,137420,39500,2020,0
"87",2000-05-09,133941,38500,0,0
"88",2000-05-10,135854,39050,82852,0
"89",2000-05-12,129070,37100,-3850,0
"90",2000-05-15,124200,35700,0,0
"91",2000-05-16,130810,37600,0,0
"92",2000-05-17,118981,34200,9860,35
"93",2000-05-18,107501,30900,0,0
"94",2000-05-19,101934,29300,-1465,0
"95",2000-05-22,86801,24950,-23132,0
"96",2000-05-23,73928,21250,-81321,0
"97",2000-05-24,62970,18100,-23815,0
"98",2000-05-25,70623,20300,-71026,-200
"99",2000-05-26,63318,18200,-901,364
"100",2000-05-29,56360,16200,34905,-340
"101",2000-05-30,59143,17000,4125,0
"102",2000-05-31,68014,19550,-20,1559
"103",2000-06-01,71319,20500,-36041,-120
"104",2000-06-02,73407,21100,0,-483
"105",2000-06-05,84365,24250,-48,3109
"106",2000-06-07,89062,25600,-46255,1295
"107",2000-06-08,81756,23500,0,-3568
"108",2000-06-09,82104,23600,0,-1530
"109",2000-06-12,82452,23700,0,-118
"110",2000-06-13,73755,21200,-21622,0
"111",2000-06-14,71319,20500,-7711,0
"112",2000-06-15,63665,18300,-1115,0
"113",2000-06-16,65753,18900,-7343,0
"114",2000-06-19,63665,18300,-12,0
"115",2000-06-20,64883,18650,-2791,0
"116",2000-06-21,74450,21400,6420,0
"117",2000-06-22,77234,22200,0,0
"118",2000-06-23,73755,21200,15204,0
"119",2000-06-26,73059,21000,4167,0
"120",2000-06-27,70797,20350,4,0
"121",2000-06-28,77307,21000,922,-26864
"122",2000-06-29,79884,21700,-2,0
"123",2000-06-30,84669,23000,2340,391
"124",2000-07-03,87614,23800,23073,716
"125",2000-07-04,82829,22500,5906,0
"126",2000-07-05,78779,21400,0,0
"127",2000-07-06,79147,21500,-3,0
"128",2000-07-07,76570,20800,6,0
"129",2000-07-10,76386,20750,14777,0
"130",2000-07-11,73625,20000,0,0
"131",2000-07-12,73993,20100,-162,0
"132",2000-07-13,73625,20000,-20,-495
"133",2000-07-14,71233,19350,-1801,0
"134",2000-07-18,67919,18450,1810,0
"135",2000-07-19,66999,18200,-18,360
"136",2000-07-20,67919,18450,0,-219
"137",2000-07-21,65158,17700,-18,-35
"138",2000-07-24,60822,16000,0,0
"139",2000-07-25,57401,15100,-614,0
"140",2000-07-26,57021,15000,-245,-154
"141",2000-07-27,58921,15500,0,0
"142",2000-07-28,54930,14450,0,0
"143",2000-07-31,51509,13550,-30715,0
"144",2000-08-01,59111,15550,-992,720
"145",2000-08-02,55880,14700,407,-795
"146",2000-08-03,56616,14650,0,0
"147",2000-08-04,54491,14100,3,0
"148",2000-08-07,52172,13500,-4754,0
"149",2000-08-08,51785,13400,-17036,0
"150",2000-08-09,51979,13450,0,0
"151",2000-08-10,53718,13900,-25,0
"152",2000-08-11,52945,13700,-2149,0
"153",2000-08-14,57776,14950,167,0
"154",2000-08-16,62220,16100,0,0
"155",2000-08-17,59708,15450,0,0
"156",2000-08-18,55264,14300,0,0
"157",2000-08-21,52945,13700,0,0
"158",2000-08-22,53911,13950,0,0
"159",2000-08-23,52365,13550,0,0
"160",2000-08-24,50240,13000,0,0
"161",2000-08-25,51013,13200,0,0
"162",2000-08-28,50240,13000,-535,0
"163",2000-08-29,48887,12650,0,0
"164",2000-08-30,49080,12700,0,0
"165",2000-08-31,46375,12000,0,0
"166",2000-09-01,45409,11750,-12,0
"167",2000-09-04,45989,11900,-11,-90
"168",2000-09-05,44443,11500,0,0
"169",2000-09-06,42897,11100,0,0
"170",2000-09-07,37680,9750,311,0
"171",2000-09-08,35400,9160,0,0
"172",2000-09-14,34588,8950,-184,151
"173",2000-09-15,36327,9400,-97,-162
"174",2000-09-18,30878,7990,-17,0
"175",2000-09-19,30530,7900,8,0
"176",2000-09-20,31342,8110,-28,0
"177",2000-09-21,29641,7670,0,245
"178",2000-09-22,25313,6550,0,0
"179",2000-09-25,25893,6700,0,0
"180",2000-09-26,26782,6930,0,0
"181",2000-09-27,29564,7650,248,0
"182",2000-09-28,28018,7250,0,0
"183",2000-09-29,27864,7210,0,0
"184",2000-10-02,27632,7150,-37,0
"185",2000-10-04,31767,8220,-36,0
"186",2000-10-05,33506,8670,2655,0
"187",2000-10-06,34047,8810,-2610,0
"188",2000-10-09,39032,10100,0,0
"189",2000-10-10,41351,10700,41126,-330
"190",2000-10-11,42704,11050,-29195,0
"191",2000-10-12,40192,10400,1080,0
"192",2000-10-13,35941,9300,-5533,0
"193",2000-10-16,41158,10650,0,0
"194",2000-10-17,40578,10500,5240,491
"195",2000-10-18,41544,10750,-42,0
"196",2000-10-19,47728,12350,21104,2324
"197",2000-10-20,47921,12400,-26480,-3172
"198",2000-10-23,48307,12500,0,0
"199",2000-10-24,45989,11900,0,0
"200",2000-10-25,41738,10800,0,0
"201",2000-10-26,39805,10300,0,522
"202",2000-10-27,34008,8800,467,-528
"203",2000-10-30,28907,7480,73,0
"204",2000-10-31,31303,8100,-17,0
"205",2000-11-01,31342,8110,-35,0
"206",2000-11-02,31303,8100,0,0
"207",2000-11-03,34202,8850,162,0
"208",2000-11-06,34395,8900,0,0
"209",2000-11-07,33274,8610,-9,0
"210",2000-11-08,31844,8240,0,0
"211",2000-11-09,31612,8180,0,0
"212",2000-11-10,32463,8400,0,0
"213",2000-11-13,31496,8150,0,0
"214",2000-11-14,33622,8700,-2870,0
"215",2000-11-15,33699,8720,0,0
"216",2000-11-16,33506,8670,0,0
"217",2000-11-17,38530,9970,0,-9
"218",2000-11-20,41738,10800,0,51538
"219",2000-11-21,40578,10500,-209,0
"220",2000-11-22,46568,12050,-1826,114
"221",2000-11-23,39612,10250,0,-126
"222",2000-11-24,43090,11150,1265,-56063
"223",2000-11-27,42704,11050,3340,0
"224",2000-11-28,39419,10200,0,0
"225",2000-11-29,38569,9980,0,0
"226",2000-11-30,36714,9500,-3842,0
"227",2000-12-01,36714,9500,0,0
"228",2000-12-04,36907,9550,0,0
"229",2000-12-05,38607,9990,0,0
"230",2000-12-06,38491,9960,-11,20497
"231",2000-12-07,38066,9850,0,13746
"232",2000-12-08,39032,10100,0,14200
"233",2000-12-11,39419,10200,0,5208
"234",2000-12-12,37564,9720,0,0
"235",2000-12-13,36829,9530,0,285
"236",2000-12-14,37486,9700,0,0
"237",2000-12-15,35902,9290,-855,281
"238",2000-12-18,34588,8950,0,0
"239",2000-12-19,31767,8220,0,0
"240",2000-12-20,31110,8050,-1,-243
"241",2000-12-21,31110,8050,0,0
"242",2000-12-22,26511,6860,0,0
"243",2000-12-26,24733,6400,0,-195
"244",2001-01-02,28443,7360,0,0
"245",2001-01-03,30144,7800,0,0
"246",2001-01-04,31110,8050,0,0
"247",2001-01-05,30182,7810,0,0
"248",2001-01-08,30762,7960,0,0
"249",2001-01-09,33197,8590,0,1705
"250",2001-01-10,30530,7900,0,419
"251",2001-01-11,33598,8100,0,0
"252",2001-01-12,33598,8100,0,-1467
"253",2001-01-15,34842,8400,0,1311
"254",2001-01-16,33598,8100,17,99
"255",2001-01-17,33598,8100,41,0
"256",2001-01-18,32561,7850,0,-818
"257",2001-01-19,32602,7860,0,0
"258",2001-01-22,33764,8140,0,0
"259",2001-01-26,33390,8050,0,0
"260",2001-01-29,38368,9250,0,0
"261",2001-01-30,35921,8660,555,-13
"262",2001-01-31,36999,8920,-17,0
"263",2001-02-01,34842,8400,0,0
"264",2001-02-02,35257,8500,52,-2567
"265",2001-02-05,34842,8400,-33,0
"266",2001-02-06,35796,8630,17,0
"267",2001-02-07,37912,9140,-147,789
"268",2001-02-08,36833,8880,177,-536
"269",2001-02-09,36501,8800,72,0
"270",2001-02-12,36335,8760,-920,0
"271",2001-02-13,37372,9010,-1974,-9605
"272",2001-02-14,36709,8850,-1154,-17561
"273",2001-02-15,36252,8740,-264,0
"274",2001-02-16,36252,8740,-334,0
"275",2001-02-19,36792,8870,-35,0
"276",2001-02-20,42308,10200,-668,-8537
"277",2001-02-21,42516,10250,153,0
"278",2001-02-22,40649,9800,-185,60
"279",2001-02-23,46664,11250,112,107
"280",2001-02-26,53508,12900,-14570,-5182
"281",2001-02-27,51848,12500,-85,-8360
"282",2001-02-28,49774,12000,-263,-171
"283",2001-03-02,52471,12650,75,-330
"284",2001-03-05,51848,12500,-358,18662
"285",2001-03-06,44797,10800,-79,-19269
"286",2001-03-07,44175,10650,3043,0
"287",2001-03-08,45627,11000,-3190,-198
"288",2001-03-09,45212,10900,-116,-158
"289",2001-03-12,39861,9610,-11,-41
"290",2001-03-13,33888,8170,-90,0
"291",2001-03-14,38948,9390,-9,160
"292",2001-03-15,39488,9520,-434,-33
"293",2001-03-16,38326,9240,0,1963
"294",2001-03-19,37331,9000,-63,0
"295",2001-03-20,38948,9390,-39,-1883
"296",2001-03-21,44590,10750,129,-89
"297",2001-03-22,51226,12350,-150,-12
"298",2001-03-23,43553,10500,519,-39
"299",2001-03-26,40027,9650,490,465
"300",2001-03-27,40442,9750,606,384
"301",2001-03-28,39578,9300,361,-882
"302",2001-03-29,39791,9350,83,46
"303",2001-03-30,40004,9400,257,0
"304",2001-04-02,45962,10800,503,10
"305",2001-04-03,40089,9420,1661,0
"306",2001-04-04,37663,8850,-719,0
"307",2001-04-06,38557,9060,-329,-28
"308",2001-04-09,38387,9020,-109,0
"309",2001-04-10,38642,9080,310,0
"310",2001-04-11,39153,9200,-601,0
"311",2001-04-12,38812,9120,-741,-55
"312",2001-04-13,39493,9280,-566,0
"313",2001-04-16,39323,9240,-38,0
"314",2001-04-17,39961,9390,-250,0
"315",2001-04-18,40642,9550,513,0
"316",2001-04-19,41493,9750,-537,0
"317",2001-04-20,40004,9400,734,0
"318",2001-04-23,39663,9320,535,224
"319",2001-04-24,42047,9880,440,1836
"320",2001-04-25,40131,9430,796,0
"321",2001-04-26,39663,9320,-379,0
"322",2001-04-27,39834,9360,-37,0
