"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,135189,3650,103,-2323
"4",2000-01-05,129633,3500,-34,9063
"5",2000-01-06,128707,3475,-1653,5218
"6",2000-01-07,126855,3425,7544,655
"7",2000-01-10,125929,3400,-877,25810
"8",2000-01-11,125929,3400,-32309,49691
"9",2000-01-12,137041,3700,-2183,-4245
"10",2000-01-13,122225,3300,-26797,-12318
"11",2000-01-14,128151,3460,-2637,535
"12",2000-01-17,127781,3450,275,8108
"13",2000-01-18,128151,3460,-1479,21585
"14",2000-01-19,116855,3155,-19250,23966
"15",2000-01-20,111114,3000,989,695
"16",2000-01-21,111114,3000,809,-109
"17",2000-01-24,113892,3075,1200,351
"18",2000-01-25,112040,3025,-1676,0
"19",2000-01-26,105558,2850,643,0
"20",2000-01-27,111114,3000,-41060,363
"21",2000-01-28,112040,3025,8302,-95
"22",2000-01-31,111114,3000,3722,0
"23",2000-02-01,111114,3000,2195,-65
"24",2000-02-02,114633,3095,-8041,0
"25",2000-02-03,113521,3065,-1067,0
"26",2000-02-07,111114,3000,-7474,301
"27",2000-02-08,109262,2950,1395,295
"28",2000-02-09,109262,2950,6646,290
"29",2000-02-10,105558,2850,2274,-2770
"30",2000-02-11,101855,2750,-10266,165
"31",2000-02-14,96299,2600,-2533,697
"32",2000-02-15,87039,2350,-6229,697
"33",2000-02-16,85187,2300,-4613,185
"34",2000-02-17,82224,2220,-2633,339
"35",2000-02-18,82410,2225,-5451,0
"36",2000-02-21,75187,2030,-7928,-101
"37",2000-02-22,70002,1890,-4639,195
"38",2000-02-23,77687,2097,-13299,0
"39",2000-02-24,77965,2105,-7750,4952
"40",2000-02-25,75558,2040,-6317,-1152
"41",2000-02-28,78706,2125,-14164,164
"42",2000-02-29,77224,2085,-20363,-161
"43",2000-03-02,78150,2110,-2418,-81
"44",2000-03-03,83521,2255,-439,-506
"45",2000-03-06,95928,2590,147,0
"46",2000-03-07,88891,2400,-13733,-103
"47",2000-03-08,88706,2395,-3117,0
"48",2000-03-09,83336,2250,-5754,-20637
"49",2000-03-10,87317,2357,728,0
"50",2000-03-13,100373,2710,-2111,-690
"51",2000-03-14,94447,2550,928,0
"52",2000-03-15,88521,2390,-10,-213
"53",2000-03-16,88521,2390,1501,0
"54",2000-03-17,87039,2350,935,0
"55",2000-03-20,94447,2550,1354,0
"56",2000-03-21,88891,2400,710,0
"57",2000-03-22,88891,2400,214,0
"58",2000-03-23,87224,2355,-2194,0
"59",2000-03-24,90188,2435,915,0
