"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,82663,6138,50,0
"4",2000-01-05,90240,6700,5015,0
"5",2000-01-06,84729,6291,35032,0
"6",2000-01-07,92995,6905,-8645,470
"7",2000-01-10,99195,7365,28308,168
"8",2000-01-11,101262,7519,102044,-55044
"9",2000-01-12,99195,7365,69573,9116
"10",2000-01-13,104017,7723,46976,0
"11",2000-01-14,101950,7570,-11342,1490
"12",2000-01-17,100573,7468,2515,511
"13",2000-01-18,102295,7596,36800,102
"14",2000-01-19,97128,7212,-12795,0
"15",2000-01-20,91618,6803,12474,278
"16",2000-01-21,95062,7059,-8265,0
"17",2000-01-24,95406,7084,1181,0
"18",2000-01-25,95062,7059,7392,0
"19",2000-01-26,99195,7365,18367,-20893
"20",2000-01-27,108495,8056,333,0
"21",2000-01-28,109528,8133,26905,0
"22",2000-01-31,111250,8261,126670,-40203
"23",2000-02-01,112972,8388,71384,-66
"24",2000-02-02,112972,8388,-18415,0
"25",2000-02-03,115728,8593,91684,0
"26",2000-02-07,111939,8312,15255,0
"27",2000-02-08,112283,8337,34698,0
"28",2000-02-09,112283,8337,10313,0
"29",2000-02-10,107461,7979,7892,0
"30",2000-02-11,104706,7775,15850,0
"31",2000-02-14,92306,6854,6408,0
"32",2000-02-15,80596,5984,-36305,-40681
"33",2000-02-16,80596,5984,-67197,-23589
"34",2000-02-17,84385,6266,-16257,0
"35",2000-02-18,86107,6394,-17298,250
"36",2000-02-21,84729,6291,26293,61
"37",2000-02-22,86107,6394,-26519,-315
"38",2000-02-23,91618,6803,-28191,0
"39",2000-02-24,88173,6547,-553,0
"40",2000-02-25,92995,6905,1053,0
"41",2000-02-28,102639,7621,-29648,0
"42",2000-02-29,95406,7084,-1263,0
"43",2000-03-02,94373,7007,-63235,671
"44",2000-03-03,94373,7007,36671,0
"45",2000-03-06,105395,7826,12487,-751
"46",2000-03-07,103328,7672,38555,0
"47",2000-03-08,102639,7621,-33758,0
"48",2000-03-09,104017,7723,7305,-11134
"49",2000-03-10,102295,7596,-1358,0
"50",2000-03-13,106772,7928,55288,78037
"51",2000-03-14,108150,8030,-35680,0
"52",2000-03-15,103328,7672,-46245,-47
"53",2000-03-16,100573,7468,1979,0
"54",2000-03-17,96440,7161,-58571,0
"55",2000-03-20,97128,7212,30290,0
"56",2000-03-21,97128,7212,-8111,0
"57",2000-03-22,107461,7979,69038,0
"58",2000-03-23,103328,7672,-4119,0
"59",2000-03-24,108150,8030,-30012,0
"60",2000-03-27,107461,7979,-1127,0
"61",2000-03-28,104017,7723,2152,0
"62",2000-03-29,102639,7621,-2816,0
"63",2000-03-30,104017,7723,-47651,866
"64",2000-03-31,106772,7928,3405,2605
"65",2000-04-03,106772,7928,3845,0
"66",2000-04-04,104017,7723,2362,0
"67",2000-04-06,101262,7519,-71607,1741
"68",2000-04-07,102295,7596,8042,849
"69",2000-04-10,103328,7672,7723,0
"70",2000-04-11,99884,7417,15891,0
"71",2000-04-12,100228,7442,8698,0
"72",2000-04-14,98506,7314,25597,0
"73",2000-04-17,88518,6573,13464,2704
"74",2000-04-18,90240,6700,-34845,0
"75",2000-04-19,91618,6803,-90831,-3819
"76",2000-04-20,92995,6905,-628,0
"77",2000-04-21,93340,6931,-18423,0
"78",2000-04-24,91618,6803,9922,0
"79",2000-04-25,91618,6803,-9078,0
"80",2000-04-26,87485,6496,-12326,0
"81",2000-04-27,86107,6394,12478,0
"82",2000-04-28,95062,7059,-18940,0
"83",2000-05-02,91273,6777,-15095,-373
"84",2000-05-03,90240,6700,2844,-553
"85",2000-05-04,89551,6649,6746,-181
"86",2000-05-08,89551,6649,-10600,-3236
"87",2000-05-09,92306,6854,331,1909
"88",2000-05-10,92306,6854,-22982,-2715
"89",2000-05-12,89551,6649,-394,-1108
"90",2000-05-15,86107,6394,-2965,-176
"91",2000-05-16,86796,6445,56,-178
"92",2000-05-17,81285,6036,788,-437
"93",2000-05-18,75774,5626,5210,0
"94",2000-05-19,73019,5422,-4327,0
"95",2000-05-22,65441,4859,-23987,-51
"96",2000-05-23,64063,4757,-480,0
"97",2000-05-24,64752,4808,-5427,0
"98",2000-05-25,71641,5319,-49584,0
"99",2000-05-26,66130,4910,855,0
"100",2000-05-29,65441,4859,-3286,0
"101",2000-05-30,71296,5294,-15411,-132
"102",2000-05-31,73707,5473,-11579,0
"103",2000-06-01,70952,5268,-9214,0
"104",2000-06-02,70263,5217,-7265,0
"105",2000-06-05,73019,5422,-3639,0
"106",2000-06-07,75085,5575,7725,0
"107",2000-06-08,71296,5294,-6429,0
"108",2000-06-09,71296,5294,-1020,0
"109",2000-06-12,74741,5550,20348,0
"110",2000-06-13,70952,5268,10873,0
"111",2000-06-14,71641,5319,-1952,0
"112",2000-06-15,68885,5115,-599,0
"113",2000-06-16,66130,4910,-18387,0
"114",2000-06-19,64752,4808,5282,0
"115",2000-06-20,66130,4910,-4995,0
"116",2000-06-21,65441,4859,-7302,0
"117",2000-06-22,65441,4859,887,0
"118",2000-06-23,66474,4936,89,0
"119",2000-06-26,71985,5345,20407,0
"120",2000-06-27,71641,5319,13135,0
"121",2000-06-28,72330,5371,1443,0
"122",2000-06-29,70952,5268,-186,0
"123",2000-06-30,71296,5294,4169,0
"124",2000-07-03,76807,5703,11227,0
"125",2000-07-04,75774,5626,3396,0
"126",2000-07-05,76463,5678,10388,0
"127",2000-07-06,74396,5524,6185,0
"128",2000-07-07,78874,5857,-264,0
"129",2000-07-10,78529,5831,-17231,0
"130",2000-07-11,76463,5678,3680,0
"131",2000-07-12,76463,5678,2562,0
"132",2000-07-13,75430,5601,-5378,0
"133",2000-07-14,78529,5831,-10594,0
"134",2000-07-18,77152,5729,-3695,0
"135",2000-07-19,74396,5524,-7063,168
"136",2000-07-20,71641,5319,2469,149
