"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,196200,20474,-2943,0
"4",2000-01-05,195900,20443,-17605,0
"5",2000-01-06,197400,20600,-50634,0
"6",2000-01-07,210000,21914,15715,0
"7",2000-01-10,233400,24356,12909,0
"8",2000-01-11,246000,25671,104366,0
"9",2000-01-12,245400,25609,373863,0
"10",2000-01-13,240000,25045,-78,0
"11",2000-01-14,249000,25984,358414,-40
"12",2000-01-17,232800,24294,-2459,0
"13",2000-01-18,198000,20662,-108088,0
"14",2000-01-19,200400,20913,0,0
"15",2000-01-20,180000,18784,13389,0
"16",2000-01-21,197700,20631,-6493,0
"17",2000-01-24,188100,19629,-4461,0
"18",2000-01-25,176400,18408,-3281,0
"19",2000-01-26,169800,17719,-123007,0
"20",2000-01-27,174000,18158,-7257,0
"21",2000-01-28,172200,17970,-3219,0
"22",2000-01-31,174600,18220,0,0
"23",2000-02-01,179700,18752,-14910,0
"24",2000-02-02,175800,18346,-31047,0
"25",2000-02-03,184200,19222,-14316,0
"26",2000-02-07,183600,19159,-15089,0
"27",2000-02-08,174000,18158,-24083,0
"28",2000-02-09,170400,17782,-928,0
"29",2000-02-10,168000,17532,-5669,0
"30",2000-02-11,163200,17031,-3125,0
"31",2000-02-14,180000,18784,-36043,0
"32",2000-02-15,169200,17657,-19938,0
"33",2000-02-16,177000,18471,-51239,0
"34",2000-02-17,187800,19598,8765,0
"35",2000-02-18,159900,16686,-6432,0
"36",2000-02-21,168000,17532,22400,0
"37",2000-02-22,160800,16780,-34518,0
"38",2000-02-23,162000,16905,683,0
"39",2000-02-24,166800,17406,-1798,-10
"40",2000-02-25,159000,16592,-27608,0
"41",2000-02-28,152400,15904,-3236,0
"42",2000-02-29,153000,15966,-2130,0
"43",2000-03-02,159000,16592,19055,0
"44",2000-03-03,153900,16060,-4096,0
"45",2000-03-06,158400,16530,-7046,0
"46",2000-03-07,160800,16780,14922,0
"47",2000-03-08,156000,16279,-3119,0
"48",2000-03-09,159000,16592,3614,0
"49",2000-03-10,160500,16749,14362,0
"50",2000-03-13,169500,17688,-28130,0
"51",2000-03-14,169800,17719,3029,0
"52",2000-03-15,168000,17532,5631,0
"53",2000-03-16,168300,17563,8413,0
"54",2000-03-17,171000,17845,19911,0
