"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,776885,9657,-615865,-97678
"4",2000-01-05,862474,10721,-348650,-5638
"5",2000-01-06,763717,9493,-239693,-464167
"6",2000-01-07,790052,9821,-161442,-111426
"7",2000-01-10,773593,9616,-260216,11914
"8",2000-01-11,776885,9657,-397801,43809
"9",2000-01-12,730798,9084,-67536,-225516
"10",2000-01-13,753842,9371,-14248,-36381
"11",2000-01-14,734090,9125,-93010,-112299
"12",2000-01-17,707755,8798,-260261,7602
"13",2000-01-18,671544,8348,-319581,22799
"14",2000-01-19,605707,7529,-250100,-12415
"15",2000-01-20,565546,7030,-120396,-30785
"16",2000-01-21,572788,7120,-332021,-12839
"17",2000-01-24,566204,7038,-357040,-53772
"18",2000-01-25,546453,6793,-164465,18375
"19",2000-01-26,562912,6997,-105512,94
"20",2000-01-27,622166,7734,80216,-3789
"21",2000-01-28,614924,7644,65627,-9033
"22",2000-01-31,625458,7775,172812,345
"23",2000-02-01,697880,8675,77153,9270
"24",2000-02-02,707755,8798,-75972,39979
"25",2000-02-03,691296,8593,46927,-28505
"26",2000-02-07,691296,8593,-168709,-74882
"27",2000-02-08,697880,8675,194179,967
"28",2000-02-09,668253,8307,18081,3509
"29",2000-02-10,612949,7619,-261662,-112120
"30",2000-02-11,590564,7341,-373725,1559
"31",2000-02-14,566863,7046,-14505,-10756
"32",2000-02-15,566863,7046,-69772,13470
"33",2000-02-16,581347,7226,24252,43736
"34",2000-02-17,601098,7472,-70583,84838
"35",2000-02-18,570813,7095,-220901,-2652
"36",2000-02-21,536577,6670,-54907,-3733
"37",2000-02-22,520118,6465,210,-10884
"38",2000-02-23,572788,7120,62292,5417
"39",2000-02-24,529993,6588,-156452,6254
"40",2000-02-25,528018,6563,-134325,6267
"41",2000-02-28,506950,6302,-74105,-83930
"42",2000-02-29,510242,6342,-67516,-87829
"43",2000-03-02,539869,6711,-108805,-84668
