"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,73721,9700,36,0
"4",2000-01-05,71441,9400,1,0
"5",2000-01-06,70985,9340,-1192,0
"6",2000-01-07,79647,9500,-24657,40538
"7",2000-01-10,87611,10450,-3730,-15013
"8",2000-01-11,86773,10350,-144,-4987
"9",2000-01-12,89707,10700,-1686,-19188
"10",2000-01-13,97253,11600,6899,-5939
"11",2000-01-14,97253,11600,-10992,-5835
"12",2000-01-17,95995,11450,-44822,-5941
"13",2000-01-18,93899,11200,-2074,-6530
"14",2000-01-19,85515,10200,-5214,0
"15",2000-01-20,90546,10800,498,206
"16",2000-01-21,90546,10800,7704,0
"17",2000-01-24,91384,10900,622,-6682
"18",2000-01-25,90126,10750,-669,0
"19",2000-01-26,93061,11100,1291,0
"20",2000-01-27,98091,11700,88,0
"21",2000-01-28,97253,11600,-1649,0
"22",2000-01-31,101445,12100,6496,6070
"23",2000-02-01,103960,12400,-170,-60
"24",2000-02-02,108571,12950,11600,-3660
"25",2000-02-03,108990,13000,-2191,650
"26",2000-02-07,107313,12800,-735,-3284
"27",2000-02-08,105636,12600,339,0
"28",2000-02-09,104798,12500,-19726,0
"29",2000-02-10,101864,12150,-17392,0
"30",2000-02-11,98929,11800,-3696,-119
"31",2000-02-14,93899,11200,-6674,-35473
"32",2000-02-15,88869,10600,-13470,-30504
"33",2000-02-16,93480,11150,-6079,0
"34",2000-02-17,96414,11500,-1,0
"35",2000-02-18,96414,11500,-1649,0
"36",2000-02-21,93061,11100,-339,0
"37",2000-02-22,90965,10850,8,0
"38",2000-02-23,98929,11800,-7254,0
"39",2000-02-24,93480,11150,-54,0
"40",2000-02-25,98929,11800,479,0
"41",2000-02-28,100606,12000,1236,0
"42",2000-02-29,105636,12600,-13599,0
"43",2000-03-02,104798,12500,-1676,0
"44",2000-03-03,107313,12800,-118389,0
"45",2000-03-06,114020,13600,-67307,0
"46",2000-03-07,113182,13500,-24689,0
"47",2000-03-08,108990,13000,-65791,0
"48",2000-03-09,109828,13100,-44875,-10378
"49",2000-03-10,116535,13900,-40794,0
"50",2000-03-13,120727,14400,-74433,0
"51",2000-03-14,115697,13800,-42840,0
"52",2000-03-15,113601,13550,-11613,0
"53",2000-03-16,111505,13300,2305,0
"54",2000-03-17,108990,13000,-24441,0
"55",2000-03-20,111086,13250,-37761,1305
"56",2000-03-21,109828,13100,-24990,0
"57",2000-03-22,113182,13500,-66780,0
"58",2000-03-23,109828,13100,-29858,0
"59",2000-03-24,111086,13250,-12430,0
"60",2000-03-27,117793,14050,-68737,0
"61",2000-03-28,119051,14200,-3672,-1460
"62",2000-03-29,115697,13800,-4452,0
"63",2000-03-30,114020,13600,846,0
"64",2000-03-31,115278,13750,1763,0
"65",2000-04-03,118631,14150,-8432,0
"66",2000-04-04,117374,14000,1100,0
"67",2000-04-06,112343,13400,298,0
"68",2000-04-07,112343,13400,688,0
"69",2000-04-10,114020,13600,-3538,0
"70",2000-04-11,109828,13100,780,0
"71",2000-04-12,110667,13200,-2862,131
"72",2000-04-14,106475,12700,-2670,0
"73",2000-04-17,90546,10800,4795,-114
"74",2000-04-18,100606,12000,-4372,0
"75",2000-04-19,99349,11850,-2855,0
"76",2000-04-20,101445,12100,-383,0
"77",2000-04-21,122400,12300,-769,0
"78",2000-04-24,119912,12050,-1250,0
"79",2000-04-25,119415,12000,831,0
"80",2000-04-26,115434,11600,527,0
"81",2000-04-27,110459,11100,2103,0
"82",2000-04-28,112449,11300,-778,0
"83",2000-05-02,113942,11450,-14834,-364
"84",2000-05-03,113444,11400,-12419,-573
"85",2000-05-04,126381,12700,59624,-202
"86",2000-05-08,135834,13650,115484,-323
"87",2000-05-09,136332,13700,37980,-405
"88",2000-05-10,132352,13300,20068,-399
"89",2000-05-12,126878,12750,2272,-398
"90",2000-05-15,119912,12050,-149,-217
"91",2000-05-16,124391,12500,-1943,-223
"92",2000-05-17,117922,11850,12171,-567
"93",2000-05-18,102995,10350,190,33
"94",2000-05-19,100508,10100,448,0
"95",2000-05-22,95532,9600,-290,-112
"96",2000-05-23,89561,9000,5194,273
"97",2000-05-24,89959,9040,-1530,-25
"98",2000-05-25,102995,10350,-3446,-271
"99",2000-05-26,102498,10300,-180,2
"100",2000-05-29,106478,10700,1328,-8212
"101",2000-05-30,109464,11000,-3357,-209
"102",2000-05-31,115434,11600,9210,0
"103",2000-06-01,111454,11200,335,0
"104",2000-06-02,112449,11300,-1953,-205
"105",2000-06-05,128869,12950,-1833,0
"106",2000-06-07,128869,12950,-114419,0
"107",2000-06-08,119415,12000,-32347,0
"108",2000-06-09,123395,12400,-38957,12
"109",2000-06-12,121405,12200,-18497,-13
"110",2000-06-13,120410,12100,-15715,0
"111",2000-06-14,117922,11850,-565,0
"112",2000-06-15,105483,10600,-494,0
"113",2000-06-16,104488,10500,322,31
"114",2000-06-19,105483,10600,638,0
"115",2000-06-20,106478,10700,-751,0
"116",2000-06-21,107473,10800,-1235,-32
"117",2000-06-22,108469,10900,293,1
"118",2000-06-23,105483,10600,-34,0
"119",2000-06-26,105483,10600,2697,43
"120",2000-06-27,107971,10850,1281,11
"121",2000-06-28,105981,10650,-30699,21
"122",2000-06-29,102995,10350,-34201,-52
"123",2000-06-30,105981,10650,1791,0
"124",2000-07-03,114439,11500,1629,0
"125",2000-07-04,116430,11700,-1128,20667
"126",2000-07-05,112449,11300,1533,0
"127",2000-07-06,124391,12500,-108,197065
"128",2000-07-07,125883,12650,3813,68583
"129",2000-07-10,121405,12200,-261,202
"130",2000-07-11,117425,11800,-3070,-24
"131",2000-07-12,120410,12100,2760,24
"132",2000-07-13,116430,11700,-50997,-164
"133",2000-07-14,111454,11200,-56398,0
"134",2000-07-18,110459,11100,1204,0
"135",2000-07-19,107473,10800,3945,765
"136",2000-07-20,104986,10550,3319,640
"137",2000-07-21,108966,10950,806,43
"138",2000-07-24,102498,10300,3584,20021
"139",2000-07-25,104488,10500,4185,18082
"140",2000-07-26,107473,10800,-2539,70100
"141",2000-07-27,103493,10400,2536,0
"142",2000-07-28,99214,9970,3764,2453
"143",2000-07-31,97522,9800,3444,7489
"144",2000-08-01,102995,10350,-4559,38378
"145",2000-08-02,100508,10100,1810,205
"146",2000-08-03,98617,9910,-3740,49
"147",2000-08-04,95432,9590,-1630,-19
"148",2000-08-07,90556,9100,-630,38777
"149",2000-08-08,87571,8800,-549,92
"150",2000-08-09,90059,9050,1904,647
"151",2000-08-10,89561,9000,-1188,1620
"152",2000-08-11,92945,9340,-2005,38
"153",2000-08-14,93542,9400,1003,210
"154",2000-08-16,92447,9290,2785,632
"155",2000-08-17,91054,9150,-1412,21014
"156",2000-08-18,92547,9300,-1933,28970
"157",2000-08-21,88765,8920,-802,-36
"158",2000-08-22,89064,8950,-2030,1450
"159",2000-08-23,87073,8750,-6882,1161
"160",2000-08-24,83093,8350,-1275,323
"161",2000-08-25,82496,8290,1321,-2133
"162",2000-08-28,82098,8250,1014,209
"163",2000-08-29,86675,8710,-230,0
"164",2000-08-30,83789,8420,-2034,-68
"165",2000-08-31,80008,8040,-3900,0
"166",2000-09-01,80904,8130,923,0
"167",2000-09-04,82695,8310,-1968,0
"168",2000-09-05,82098,8250,3126,0
"169",2000-09-06,81103,8150,670,222
"170",2000-09-07,76923,7730,-2561,0
"171",2000-09-08,76625,7700,-1992,16817
"172",2000-09-14,80605,8100,-5935,18119
"173",2000-09-15,76724,7710,-1337,-2053
"174",2000-09-18,71649,7200,3074,247
"175",2000-09-19,72246,7260,-1101,-14
"176",2000-09-20,74634,7500,-2577,-75
"177",2000-09-21,71649,7200,-719,-823
"178",2000-09-22,67668,6800,-480,-479
"179",2000-09-25,69659,7000,-22738,0
"180",2000-09-26,69659,7000,-20740,0
"181",2000-09-27,72545,7290,1029,0
"182",2000-09-28,69858,7020,-924,0
"183",2000-09-29,67668,6800,-989,0
"184",2000-10-02,65678,6600,-311,0
"185",2000-10-04,66076,6640,1293,0
"186",2000-10-05,68664,6900,-775,16290
"187",2000-10-06,68066,6840,842,0
"188",2000-10-09,66176,6650,-1375,0
"189",2000-10-10,65678,6600,363,0
"190",2000-10-11,61698,6200,1038,0
"191",2000-10-12,60703,6100,-948,-488
"192",2000-10-13,55727,5600,1304,0
"193",2000-10-16,62494,6280,-1340,0
"194",2000-10-17,55030,5530,1610,0
"195",2000-10-18,56722,5700,350,0
"196",2000-10-19,55727,5600,-347,0
"197",2000-10-20,56424,5670,756,361
"198",2000-10-23,53737,5400,-1016,0
"199",2000-10-24,52543,5280,658,54
"200",2000-10-25,52941,5320,-1039,0
"201",2000-10-26,51050,5130,277,0
"202",2000-10-27,50552,5080,1124,310
"203",2000-10-30,47368,4760,-525,0
"204",2000-10-31,45626,4585,941,0
"205",2000-11-01,49756,5000,-379,49
"206",2000-11-02,49458,4970,221,0
"207",2000-11-03,51746,5200,3094,0
"208",2000-11-06,51348,5160,-1663,0
"209",2000-11-07,49955,5020,-1015,0
"210",2000-11-08,48264,4850,-1024,0
"211",2000-11-09,49657,4990,-220,-314
"212",2000-11-10,57021,5730,-403,-57
"213",2000-11-13,54931,5520,4362,0
"214",2000-11-14,56722,5700,-4248,0
"215",2000-11-15,56025,5630,3705,0
"216",2000-11-16,56523,5680,1102,0
"217",2000-11-17,55329,5560,-1086,0
"218",2000-11-20,53339,5360,-3914,0
"219",2000-11-21,54732,5500,-249,-275
"220",2000-11-22,53737,5400,-56,0
"221",2000-11-23,51348,5160,776,0
"222",2000-11-24,51050,5130,963,0
"223",2000-11-27,51547,5180,234,0
"224",2000-11-28,52642,5290,-181,0
"225",2000-11-29,51846,5210,-1216,0
"226",2000-11-30,51547,5180,-101,-46
"227",2000-12-01,50254,5050,1435,16
"228",2000-12-04,48960,4920,-104,10
"229",2000-12-05,48363,4860,1213,0
"230",2000-12-06,48761,4900,1188,-3727
"231",2000-12-07,48064,4830,-933,-20041
"232",2000-12-08,49060,4930,575,0
"233",2000-12-11,49955,5020,1704,50
"234",2000-12-12,49657,4990,-1398,519
"235",2000-12-13,49756,5000,2592,730
"236",2000-12-14,52742,5300,-4882,2560
"237",2000-12-15,52344,5260,-1667,-157
"238",2000-12-18,55826,5610,1075,365
"239",2000-12-19,54732,5500,-318,-115
"240",2000-12-20,55329,5560,149,0
"241",2000-12-21,54135,5440,929,-43
"242",2000-12-22,50652,5090,1045,0
"243",2000-12-26,50055,5030,1654,0
"244",2001-01-02,51746,5200,-1182,0
"245",2001-01-03,55727,5600,-1820,-309
"246",2001-01-04,56523,5680,1375,59
"247",2001-01-05,59707,6000,2528,-37
"248",2001-01-08,64683,6500,-867,-28
"249",2001-01-09,64186,6450,1905,0
"250",2001-01-10,57717,5800,808,0
"251",2001-01-11,61300,6160,-5677,214
"252",2001-01-12,61300,6160,1521,622
"253",2001-01-15,61101,6140,-942,0
"254",2001-01-16,62096,6240,-853,0
"255",2001-01-17,64683,6500,155,0
"256",2001-01-18,64186,6450,1022,0
"257",2001-01-19,64484,6480,1908,0
"258",2001-01-22,68664,6900,-279,0
