"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,3306000,39516,-23734,-3664
"4",2000-01-05,3290800,39334,661891,31930
"5",2000-01-06,3116000,37245,742566,64961
"6",2000-01-07,3032400,36246,-58980,17386
"7",2000-01-10,3040000,36337,934152,21495
"8",2000-01-11,2979200,35610,9692,-5491
"9",2000-01-12,2815800,33657,-257614,-4785
"10",2000-01-13,2774000,33157,-254252,-62000
"11",2000-01-14,2736000,32703,-516607,11711
"12",2000-01-17,2713200,32430,-365496,28596
"13",2000-01-18,2857600,34156,248735,-32053
"14",2000-01-19,2728400,32612,80621,-45029
"15",2000-01-20,2652400,31704,217613,-26328
"16",2000-01-21,2656200,31749,186429,-17483
"17",2000-01-24,2656200,31749,112875,26792
"18",2000-01-25,2584000,30886,185957,-1982
"19",2000-01-26,2584000,30886,327469,-25740
"20",2000-01-27,2705600,32340,949118,9188
"21",2000-01-28,2751200,32885,321040,2866
"22",2000-01-31,2766400,33066,266838,-1785
"23",2000-02-01,2774000,33157,317258,-3489
"24",2000-02-02,2929800,35019,722300,10920
"25",2000-02-03,3002000,35882,870379,1157
"26",2000-02-07,3002000,35882,635559,-557
"27",2000-02-08,2926000,34974,302029,-70
"28",2000-02-09,2732200,32658,-359809,3595
"29",2000-02-10,2584000,30886,-850205,-25133
"30",2000-02-11,2553600,30523,-745409,813
"31",2000-02-14,2538400,30341,74421,-3637
"32",2000-02-15,2432000,29069,122483,-94092
"33",2000-02-16,2432000,29069,118203,10722
"34",2000-02-17,2386400,28524,-63180,-20519
"35",2000-02-18,2401600,28706,326945,-32278
"36",2000-02-21,2386400,28524,656629,-16191
"37",2000-02-22,2390200,28570,227161,3739
"38",2000-02-23,2504200,29932,39370,-102699
"39",2000-02-24,2352200,28115,-167550,-23437
"40",2000-02-25,2302800,27525,124588,-366
"41",2000-02-28,2333200,27888,1609192,-18953
"42",2000-02-29,2394000,28615,500578,-4631
"43",2000-03-02,2489000,29751,477982,-20013
"44",2000-03-03,2432000,29069,210577,-15015
"45",2000-03-06,2500400,29887,321011,188
"46",2000-03-07,2523200,30159,469283,-4658
"47",2000-03-08,2622000,31340,838335,55312
"48",2000-03-09,2580200,30841,505345,-366242
"49",2000-03-10,2698000,32249,897335,1843
"50",2000-03-13,2648600,31658,453668,-41070
"51",2000-03-14,2751200,32885,1156302,-2323
"52",2000-03-15,2758800,32975,354838,-43508
"53",2000-03-16,2762600,33021,437688,18745
"54",2000-03-17,2869000,34293,953383,13904
"55",2000-03-20,2842400,33975,124862,8202
