"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,2043017,151969,158034,-30392
"4",2000-01-05,1800015,133894,-10770,9000
"5",2000-01-06,1584013,117826,-136448,-275581
"6",2000-01-07,1395012,103768,33015,-10230
"7",2000-01-10,1410012,104883,-183745,465029
"8",2000-01-11,1578013,117380,-683338,734325
"9",2000-01-12,1482012,110239,-297901,1884351
"10",2000-01-13,1305011,97073,-207965,-486171
"11",2000-01-14,1401012,104214,-450807,-11078
"12",2000-01-17,1569013,116711,-250630,237480
"13",2000-01-18,1755015,130546,-201512,114506
"14",2000-01-19,1554013,115595,-36597,-569380
"15",2000-01-20,1686014,125414,-174554,-26201
"16",2000-01-21,1650014,122736,284831,55615
"17",2000-01-24,1638014,121843,93834,718584
"18",2000-01-25,1443012,107338,35296,-54819
"19",2000-01-26,1320011,98189,-62359,-36713
"20",2000-01-27,1164010,86585,84080,-93336
"21",2000-01-28,1302011,96850,-172144,-153771
"22",2000-01-31,1458012,108454,-15411,1146758
"23",2000-02-01,1632014,121397,0,4624
"24",2000-02-02,1674014,124521,-435711,-291447
"25",2000-02-03,1872016,139249,0,193840
"26",2000-02-07,2094017,155763,40135,-35
"27",2000-02-08,2340020,174062,-90581,1872149
"28",2000-02-09,2616022,194592,441233,-379603
"29",2000-02-10,2928024,217800,-77521,125008
"30",2000-02-11,3276027,243686,-30030,58286
"31",2000-02-14,2964025,220478,-1086402,627966
"32",2000-02-15,2610022,194146,460662,588576
"33",2000-02-16,2922024,217354,887535,-299370
"34",2000-02-17,2922024,217354,326273,-239862
"35",2000-02-18,2736023,203518,-757309,370123
"36",2000-02-21,2478021,184327,83395,-33073
"37",2000-02-22,2352020,174954,-111349,-95530
"38",2000-02-23,2160018,160672,-77879,560631
"39",2000-02-24,2418020,179864,70420,-22426
"40",2000-02-25,2400020,178525,706141,278010
"41",2000-02-28,2208018,164243,131136,215366
"42",2000-02-29,2208018,164243,-4083,-134056
"43",2000-03-02,2154018,160226,3560,73515
"44",2000-03-03,1896016,141035,331624,-4850
"45",2000-03-06,1764015,131216,-234501,15015
"46",2000-03-07,1872016,139249,-21949,-127305
"47",2000-03-08,1920016,142820,217067,548555
"48",2000-03-09,2148018,159780,1300802,365098
"49",2000-03-10,2124018,157994,545044,698273
"50",2000-03-13,1884016,140142,-226486,-575
"51",2000-03-14,1746015,129877,-367039,46379
"52",2000-03-15,1710014,127199,-69234,-173555
"53",2000-03-16,1764015,131216,-395153,19341
"54",2000-03-17,1554013,115595,-186637,149998
"55",2000-03-20,1368011,101759,249355,109673
"56",2000-03-21,1320011,98189,43259,57505
