"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,321283,50110,49598,-57713
"4",2000-01-05,321283,50110,37520,-38506
"5",2000-01-06,320653,50012,42052,-19628
"6",2000-01-07,314984,49127,23311,1696
"7",2000-01-10,321283,50110,56291,617
"8",2000-01-11,321283,50110,38676,-5151
"9",2000-01-12,314984,49127,31390,-23661
"10",2000-01-13,315613,49226,19125,-15331
"11",2000-01-14,314984,49127,-828,1406
"12",2000-01-17,321283,50110,44519,-1684
"13",2000-01-18,313094,48833,17636,-39340
"14",2000-01-19,296084,46180,9930,-29036
"15",2000-01-20,286635,44706,24814,-17143
"16",2000-01-21,280335,43723,57589,-66286
"17",2000-01-24,280335,43723,-7207,987
"18",2000-01-25,277185,43232,-21964,22128
"19",2000-01-26,305534,47654,21246,16072
"20",2000-01-27,302384,47162,9331,191
"21",2000-01-28,308684,48145,4254,-1197
"22",2000-01-31,306794,47850,5876,-3214
"23",2000-02-01,301439,47015,14954,-32789
"24",2000-02-02,314984,49127,48025,-15386
"25",2000-02-03,327583,51093,30045,91806
"26",2000-02-07,333883,52075,73972,4772
"27",2000-02-08,340182,53058,63267,159
"28",2000-02-09,333883,52075,16598,0
"29",2000-02-10,306164,47752,-49140,0
"30",2000-02-11,305534,47654,-25970,194
"31",2000-02-14,292935,45689,-14417,2435
"32",2000-02-15,290415,45296,-6801,-11282
"33",2000-02-16,296084,46180,710,-26141
"34",2000-02-17,292305,45590,26237,-14700
"35",2000-02-18,288525,45001,-25072,-3963
"36",2000-02-21,280335,43723,1192,-2593
"37",2000-02-22,282855,44116,12646,-10852
"38",2000-02-23,293880,45836,-13213,-1980
"39",2000-02-24,286635,44706,3025,10585
"40",2000-02-25,281910,43969,39056,-35175
"41",2000-02-28,274036,42741,11393,-13959
"42",2000-02-29,270886,42250,38560,-50257
"43",2000-03-02,264586,41267,-100847,-25105
"44",2000-03-03,251987,39302,-15812,-249952
"45",2000-03-06,262696,40972,-57464,-66050
"46",2000-03-07,279705,43625,23202,-2037
"47",2000-03-08,280965,43822,42318,-5399
"48",2000-03-09,251987,39302,430403,-486384
"49",2000-03-10,289785,45197,94191,0
"50",2000-03-13,314984,49127,108084,-6482
"51",2000-03-14,305534,47654,43436,139
"52",2000-03-15,289785,45197,62410,-13219
