"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,243000,6961,0,0
"4",2000-01-05,247320,7085,-3425,0
"5",2000-01-06,231120,6621,0,0
"6",2000-01-07,234720,6724,0,0
"7",2000-01-10,246600,7064,-2676,0
"8",2000-01-11,238320,6827,1327,0
"9",2000-01-12,226800,6497,-3780,0
"10",2000-01-13,223200,6394,-1831,0
"11",2000-01-14,213840,6126,-28,0
"12",2000-01-17,217440,6229,-8400,0
"13",2000-01-18,212040,6074,0,0
"14",2000-01-19,198000,5672,0,0
"15",2000-01-20,193320,5538,0,0
"16",2000-01-21,190080,5445,0,0
"17",2000-01-24,192600,5517,0,0
"18",2000-01-25,196200,5620,0,0
"19",2000-01-26,204840,5868,11508,0
"20",2000-01-27,226800,6497,-12400,0
"21",2000-01-28,220680,6322,-12749,0
"22",2000-01-31,227160,6507,-9001,0
"23",2000-02-01,226800,6497,-6500,0
"24",2000-02-02,228240,6538,-61853,0
"25",2000-02-03,225000,6445,15831,0
"26",2000-02-07,231840,6641,-22195,0
"27",2000-02-08,224640,6435,0,0
"28",2000-02-09,222840,6383,-9074,0
"29",2000-02-10,213480,6115,-14969,0
"30",2000-02-11,222120,6363,-2318,0
"31",2000-02-14,217080,6218,0,0
"32",2000-02-15,219600,6291,-14656,0
"33",2000-02-16,216000,6188,-4913,0
"34",2000-02-17,216360,6198,0,0
"35",2000-02-18,212400,6084,-148,0
"36",2000-02-21,201600,5775,0,0
"37",2000-02-22,197280,5651,0,0
"38",2000-02-23,220680,6322,12257,0
"39",2000-02-24,203040,5816,-11459,0
"40",2000-02-25,205920,5899,0,0
"41",2000-02-28,204480,5858,0,0
"42",2000-02-29,203400,5827,0,0
"43",2000-03-02,206280,5909,3598,0
"44",2000-03-03,198360,5682,-1960,0
"45",2000-03-06,216000,6188,10329,0
"46",2000-03-07,210600,6033,-22312,0
"47",2000-03-08,212400,6084,-5139,0
"48",2000-03-09,205560,5888,-12376,0
"49",2000-03-10,204480,5858,0,0
"50",2000-03-13,195120,5589,0,0
"51",2000-03-14,194040,5558,0,0
"52",2000-03-15,191520,5486,0,0
"53",2000-03-16,188280,5393,-13,0
"54",2000-03-17,195840,5610,-28467,0
"55",2000-03-20,191160,5476,0,0
"56",2000-03-21,186120,5332,0,0
"57",2000-03-22,194040,5558,2158,0
"58",2000-03-23,190440,5455,900,0
"59",2000-03-24,191520,5486,1284,0
"60",2000-03-27,214200,6136,-2684,0
"61",2000-03-28,209520,6002,0,0
"62",2000-03-29,202320,5796,-25377,0
"63",2000-03-30,178200,5105,-1881,0
"64",2000-03-31,158400,4538,-10219,0
"65",2000-04-03,139680,4001,0,0
"66",2000-04-04,138600,3970,0,0
"67",2000-04-06,130320,3733,0,0
"68",2000-04-07,132840,3805,0,0
