"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,21333,964,-1082,0
"4",2000-01-05,18817,850,2805,0
"5",2000-01-06,16563,748,-19680,0
"6",2000-01-07,14591,659,-13173,0
"7",2000-01-10,13685,618,-15076,0
"8",2000-01-11,13886,627,-6178,0
"9",2000-01-12,12900,583,-3302,0
"10",2000-01-13,12075,546,3453,0
"11",2000-01-14,11874,536,449,0
"12",2000-01-17,12015,543,-590,0
"13",2000-01-18,11330,512,-2092,0
"14",2000-01-19,9982,451,-6823,0
"15",2000-01-20,9258,418,-946,0
"16",2000-01-21,9660,436,-1285,0
"17",2000-01-24,10264,464,-1020,0
"18",2000-01-25,10264,464,0,0
"19",2000-01-26,10063,455,0,0
"20",2000-01-27,10163,459,0,0
"21",2000-01-28,10324,466,0,0
"22",2000-01-31,10063,455,-1175,0
"23",2000-02-01,10344,467,2600,0
"24",2000-02-02,10787,487,2092,0
"25",2000-02-03,11169,505,1527,0
"26",2000-02-07,11471,518,-1849,0
"27",2000-02-08,10666,482,0,0
"28",2000-02-09,10586,478,-7547,0
"29",2000-02-10,9881,446,0,0
"30",2000-02-11,9700,438,0,0
"31",2000-02-14,9761,441,0,0
"32",2000-02-15,9237,417,0,0
"33",2000-02-16,9499,429,0,0
"34",2000-02-17,9258,418,0,0
"35",2000-02-18,9459,427,0,0
"36",2000-02-21,8956,405,-3423,0
"37",2000-02-22,8754,396,-2089,0
"38",2000-02-23,8835,399,-1381,0
"39",2000-02-24,9881,446,0,0
"40",2000-02-25,9660,436,0,0
"41",2000-02-28,10807,488,-1767,0
"42",2000-02-29,12095,546,0,0
"43",2000-03-02,13544,612,0,0
"44",2000-03-03,13906,628,-5240,0
"45",2000-03-06,14691,664,-1919,0
"46",2000-03-07,13685,618,0,0
"47",2000-03-08,12900,583,0,0
"48",2000-03-09,14430,652,0,0
"49",2000-03-10,16160,730,0,0
"50",2000-03-13,18092,817,90,0
"51",2000-03-14,20226,914,759,0
"52",2000-03-15,22641,1023,-1506,0
"53",2000-03-16,19924,900,0,0
"54",2000-03-17,17549,793,-440,0
"55",2000-03-20,15456,698,0,0
"56",2000-03-21,13605,615,0,0
"57",2000-03-22,15235,688,0,0
"58",2000-03-23,13967,631,0,0
"59",2000-03-24,14067,636,0,0
"60",2000-03-27,15738,711,0,0
"61",2000-03-28,17609,796,0,0
"62",2000-03-29,16080,727,0,0
"63",2000-03-30,15899,718,0,0
"64",2000-03-31,17791,804,0,0
"65",2000-04-03,19924,900,0,0
"66",2000-04-04,17549,793,0,0
"67",2000-04-06,15456,698,0,0
"68",2000-04-07,16201,732,0,0
"69",2000-04-10,15798,714,0,0
"70",2000-04-11,14088,637,0,0
"71",2000-04-12,14490,655,0,0
"72",2000-04-14,14792,668,0,0
"73",2000-04-17,13021,588,0,0
"74",2000-04-18,14571,658,0,0
"75",2000-04-19,16301,737,0,0
"76",2000-04-20,18253,825,-907,0
"77",2000-04-21,17106,773,0,0
"78",2000-04-24,19159,866,0,0
"79",2000-04-25,21433,968,0,0
"80",2000-04-26,19300,872,-1412,0
"81",2000-04-27,17911,809,0,0
"82",2000-04-28,17086,772,0,0
"83",2000-05-02,17308,782,0,0
"84",2000-05-03,17086,772,0,0
"85",2000-05-04,17207,777,0,0
"86",2000-05-08,17509,791,0,0
"87",2000-05-09,16885,763,0,0
"88",2000-05-10,16885,763,0,0
"89",2000-05-12,18897,854,0,0
"90",2000-05-15,20125,909,0,0
"91",2000-05-16,17710,800,0,0
"92",2000-05-17,17710,800,0,0
"93",2000-05-18,16100,727,0,0
"94",2000-05-19,14691,664,0,0
"95",2000-05-22,14973,677,0,0
"96",2000-05-23,13182,596,0,0
"97",2000-05-24,11612,525,0,0
"98",2000-05-25,13001,587,0,0
"99",2000-05-26,11451,517,0,0
"100",2000-05-29,11471,518,0,0
"101",2000-05-30,12659,572,0,0
"102",2000-05-31,13484,609,0,0
"103",2000-06-01,12578,568,0,0
"104",2000-06-02,12759,576,0,0
"105",2000-06-05,13363,604,0,0
"106",2000-06-07,13383,605,0,0
"107",2000-06-08,12457,563,0,0
"108",2000-06-09,12659,572,0,0
"109",2000-06-12,12880,582,0,0
"110",2000-06-13,12478,564,0,0
"111",2000-06-14,12276,555,-3038,0
"112",2000-06-15,11854,536,0,0
"113",2000-06-16,11673,527,0,0
"114",2000-06-19,10868,491,0,0
"115",2000-06-20,12156,549,0,0
"116",2000-06-21,11854,536,0,0
"117",2000-06-22,11733,530,0,0
"118",2000-06-23,11351,513,0,0
"119",2000-06-26,11270,509,0,0
"120",2000-06-27,11552,522,0,0
"121",2000-06-28,12920,584,0,0
"122",2000-06-29,12135,548,0,0
"123",2000-06-30,11652,526,0,0
