"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,92117,5389,30302,0
"4",2000-01-05,81073,4743,0,0
"5",2000-01-06,71535,4185,0,0
"6",2000-01-07,63001,3686,-38,0
"7",2000-01-10,55471,3245,-1105,0
"8",2000-01-11,50200,2937,-29024,0
"9",2000-01-12,44176,2584,-2081,0
"10",2000-01-13,38905,2276,0,0
"11",2000-01-14,35140,2056,-4119,0
"12",2000-01-17,35140,2056,-8653,0
"13",2000-01-18,37098,2170,0,0
"14",2000-01-19,34387,2012,3051,0
"15",2000-01-20,36847,2156,0,0
"16",2000-01-21,39658,2320,0,0
"17",2000-01-24,44377,2596,-42432,0
"18",2000-01-25,39056,2285,0,0
"19",2000-01-26,38604,2258,0,0
"20",2000-01-27,33985,1988,0,0
"21",2000-01-28,33132,1938,0,0
"22",2000-01-31,33634,1968,-336,0
"23",2000-02-01,34136,1997,0,0
"24",2000-02-02,38202,2235,0,0
"25",2000-02-03,42770,2502,0,0
"26",2000-02-07,47891,2802,0,0
"27",2000-02-08,43674,2555,0,0
"28",2000-02-09,47690,2790,0,0
"29",2000-02-10,46686,2731,0,0
"30",2000-02-11,52208,3054,0,0
"31",2000-02-14,58232,3407,-510,0
"32",2000-02-15,51455,3010,0,0
"33",2000-02-16,54969,3216,-2000,0
"34",2000-02-17,61495,3598,0,0
"35",2000-02-18,68774,4023,0,0
"36",2000-02-21,76806,4493,0,0
"37",2000-02-22,85842,5022,346,0
"38",2000-02-23,89356,5228,4650,0
"39",2000-02-24,99898,5844,1910,0
"40",2000-02-25,111695,6534,28850,0
"41",2000-02-28,124998,7313,-25651,0
"42",2000-02-29,135540,7929,0,0
"43",2000-03-02,151604,8869,866940,0
"44",2000-03-03,147839,8649,0,0
"45",2000-03-06,135540,7929,0,0
"46",2000-03-07,122990,7195,42745,0
"47",2000-03-08,135540,7929,0,0
"48",2000-03-09,149596,8752,-2530,0
"49",2000-03-10,145580,8517,18069,0
"50",2000-03-13,136042,7959,0,0
"51",2000-03-14,142066,8311,-285,0
"52",2000-03-15,140058,8194,-27397,0
"53",2000-03-16,129516,7577,0,0
"54",2000-03-17,125500,7342,10283,0
"55",2000-03-20,110440,6461,11000,0
"56",2000-03-21,110691,6476,0,0
"57",2000-03-22,122488,7166,0,0
"58",2000-03-23,108934,6373,-45434,236
"59",2000-03-24,118300,5873,-92356,0
"60",2000-03-27,132275,6566,-19866,0
"61",2000-03-28,145600,7228,-21920,0
"62",2000-03-29,130000,6454,0,0
"63",2000-03-30,130000,6454,0,0
"64",2000-03-31,130000,6454,0,0
"65",2000-04-03,114400,5679,0,0
"66",2000-04-04,100750,5001,0,0
"67",2000-04-06,88725,4405,-4055,0
"68",2000-04-07,99125,4921,0,0
"69",2000-04-10,110825,5502,-33575,0
"70",2000-04-11,97825,4856,-15176,0
