"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,476449,19427,-333979,0
"4",2000-01-05,446532,18207,34074,-40756
"5",2000-01-06,421048,17168,-237658,-23250
"6",2000-01-07,392239,15993,180748,-8131
"7",2000-01-10,398887,16264,-69408,-178
"8",2000-01-11,416616,16987,-61980,-1301
"9",2000-01-12,367863,14999,38190,6940
"10",2000-01-13,324650,13237,-6324,2379
"11",2000-01-14,286977,11701,-109518,-5420
"12",2000-01-17,293625,11972,-54310,501
"13",2000-01-18,308030,12560,-27733,-15535
"14",2000-01-19,271465,11069,-48819,923
"15",2000-01-20,292517,11927,-256246,329155
"16",2000-01-21,280329,11430,131794,1911
"17",2000-01-24,306922,12514,27919,2877
"18",2000-01-25,291409,11882,76618,-128
"19",2000-01-26,292517,11927,-23411,-3038
"20",2000-01-27,279221,11385,-45933,-1295
"21",2000-01-28,285869,11656,-31480,1359
"22",2000-01-31,289193,11792,6270,-164176
"23",2000-02-01,308030,12560,55513,10120
"24",2000-02-02,344594,14051,-17568,-13456
"25",2000-02-03,367863,14999,149738,23903
"26",2000-02-07,411076,16761,-143785,-667
"27",2000-02-08,370079,15090,226638,-432
"28",2000-02-09,387807,15813,69493,-14728
"29",2000-02-10,370079,15090,173004,75222
"30",2000-02-11,414400,16897,178622,59080
"31",2000-02-14,416616,16987,544478,26510
"32",2000-02-15,367863,14999,-13535,47766
"33",2000-02-16,368971,15044,-24222,-1109
"34",2000-02-17,398887,16264,286351,-17324
"35",2000-02-18,446532,18207,160731,198531
"36",2000-02-21,499717,20376,524984,172042
"37",2000-02-22,443208,18071,-30231,-4540
"38",2000-02-23,432128,17620,442991,-485
"39",2000-02-24,452072,18433,-321986,1656
"40",2000-02-25,416616,16987,-57126,-3575
"41",2000-02-28,396671,16174,-191987,110911
"42",2000-02-29,413292,16852,15235,-896
"43",2000-03-02,456504,18614,449909,0
"44",2000-03-03,416616,16987,26929,-70036
"45",2000-03-06,416616,16987,-535720,0
"46",2000-03-07,418832,17078,-103748,5702
"47",2000-03-08,423264,17258,176899,-238260
"48",2000-03-09,428804,17484,135483,0
"49",2000-03-10,479773,19562,206990,108753
"50",2000-03-13,494177,20150,-375603,-79942
"51",2000-03-14,487529,19879,259134,89492
"52",2000-03-15,456504,18614,244827,-352060
"53",2000-03-16,456504,18614,-354457,154170
"54",2000-03-17,402211,16400,-131126,0
"55",2000-03-20,354567,14457,-31539,1411
"56",2000-03-21,358999,14638,-3851,116473
"57",2000-03-22,390023,15903,56885,-15847
"58",2000-03-23,365647,14909,-55740,-2289
"59",2000-03-24,376727,15361,-50715,6228
"60",2000-03-27,394455,16084,11212,6022
"61",2000-03-28,412184,16806,-13758,10745
"62",2000-03-29,374511,15270,-196120,7678
"63",2000-03-30,383375,15632,-152985,1690
