"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,415889,23129,-9613,-2
"4",2000-01-05,366759,20397,-161,0
"5",2000-01-06,390753,21731,-466,-943
"6",2000-01-07,343908,19126,0,0
"7",2000-01-10,308489,17156,0,15850
"8",2000-01-11,324485,18046,4200,-9777
"9",2000-01-12,285638,15885,-3750,-6284
"10",2000-01-13,251362,13979,0,0
"11",2000-01-14,221884,12340,0,-19854
"12",2000-01-17,234223,13026,-606,101
"13",2000-01-18,246791,13725,0,0
"14",2000-01-19,275355,15313,0,-314
"15",2000-01-20,260502,14487,0,-46
"16",2000-01-21,250219,13916,0,-215
"17",2000-01-24,259359,14424,0,0
"18",2000-01-25,249076,13852,0,0
"19",2000-01-26,250219,13916,0,0
"20",2000-01-27,227368,12645,-4949,-16146
"21",2000-01-28,227368,12645,0,0
"22",2000-01-31,226225,12581,0,0
"23",2000-02-01,252504,14043,0,0
"24",2000-02-02,271927,15123,106429,0
"25",2000-02-03,274213,15250,-12100,0
"26",2000-02-07,306204,17029,0,0
"27",2000-02-08,308489,17156,17380,0
"28",2000-02-09,332483,18491,72173,0
"29",2000-02-10,306204,17029,-28826,0
"30",2000-02-11,322200,17919,418457,0
"31",2000-02-14,287923,16012,-239326,25709
"32",2000-02-15,260502,14487,-12238,-25
"33",2000-02-16,291351,16203,-103479,-508
"34",2000-02-17,306204,17029,-13609,-56
"35",2000-02-18,314202,17474,322996,2790
"36",2000-02-21,313059,17410,21120,-2590
"37",2000-02-22,349621,19444,-328950,0
"38",2000-02-23,308489,17156,0,0
"39",2000-02-24,315344,17537,45313,0
"40",2000-02-25,282210,15695,-24363,0
"41",2000-02-28,277640,15441,0,0
"42",2000-02-29,281068,15631,-993,0
"43",2000-03-02,314202,17474,124462,0
"44",2000-03-03,300491,16711,11265,459
"45",2000-03-06,335910,18681,-57698,0
"46",2000-03-07,301634,16775,3991,82
"47",2000-03-08,306204,17029,2662,0
"48",2000-03-09,317630,17664,-62535,1341
"49",2000-03-10,302776,16838,-24458,346
