"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,81052,4526322,1,0
"4",2000-01-05,90712,5065781,0,0
"5",2000-01-06,101200,5651480,52,0
"6",2000-01-07,113160,6319382,-459242,7
"7",2000-01-10,99820,5574414,-8378,0
"8",2000-01-11,87860,4906512,-27331,0
"9",2000-01-12,77372,4320813,-5471,0
"10",2000-01-13,68172,3807042,0,0
"11",2000-01-14,60076,3354924,-2893,0
"12",2000-01-17,58512,3267583,23279,0
"13",2000-01-18,65504,3658049,22069,0
"14",2000-01-19,57684,3221344,19953,0
"15",2000-01-20,50784,2836015,25835,0
"16",2000-01-21,49588,2769225,13969,0
"17",2000-01-24,49680,2774363,-1810,0
"18",2000-01-25,44620,2491789,0,0
"19",2000-01-26,49956,2789776,-5008,0
"20",2000-01-27,48208,2692160,-933,0
"21",2000-01-28,49220,2748674,0,0
"22",2000-01-31,49036,2738399,10541,0
"23",2000-02-01,54556,3046662,23600,0
"24",2000-02-02,56672,3164829,-9053,0
"25",2000-02-03,57224,3195655,-4428,0
"26",2000-02-07,64032,3575846,0,0
"27",2000-02-08,56396,3149416,-38624,0
"28",2000-02-09,63112,3524468,38774,0
"29",2000-02-10,63480,3545019,710,0
"30",2000-02-11,66976,3740252,-45022,0
"31",2000-02-14,67988,3796767,-11606,284
"32",2000-02-15,59892,3344649,-7092,-194
"33",2000-02-16,61640,3442265,-11028,0
"34",2000-02-17,67436,3765941,4361,0
"35",2000-02-18,75440,4212921,-66976,0
"36",2000-02-21,84456,4716417,-41072,0
"37",2000-02-22,76084,4248885,-40855,0
"38",2000-02-23,66976,3740252,-45367,0
"39",2000-02-24,70932,3961174,-23532,0
"40",2000-02-25,64400,3596396,-11624,0
"41",2000-02-28,72128,4027964,0,0
"42",2000-02-29,80776,4510909,73705,24981
"43",2000-03-02,90436,5050368,98,0
"44",2000-03-03,101200,5651480,-63428,27685
"45",2000-03-06,113160,6319382,0,0
"46",2000-03-07,99820,5574414,-5325,0
"47",2000-03-08,104880,5856988,-1793,-32288
"48",2000-03-09,117300,6550579,-35850,0
"49",2000-03-10,114080,6370759,70832,0
"50",2000-03-13,113620,6345071,-12012,6301
"51",2000-03-14,101200,5651480,0,-29051
"52",2000-03-15,99360,5548726,-545,5580
"53",2000-03-16,88964,4968165,-547,8595
"54",2000-03-17,78292,4372190,0,-3424
"55",2000-03-20,77280,4315676,-23209,-3930
"56",2000-03-21,81696,4562286,-10034,0
"57",2000-03-22,84640,4726692,113567,-9550
"58",2000-03-23,86480,4829447,18315,0
"59",2000-03-24,95220,5317529,-40654,-102
"60",2000-03-27,98440,5497349,-47234,0
"61",2000-03-28,97980,5471660,6007,-90
"62",2000-03-29,97980,5471660,0,0
"63",2000-03-30,105800,5908366,207508,0
"64",2000-03-31,103960,5805611,-40628,3476
"65",2000-04-03,98900,5523037,-53875,0
"66",2000-04-04,110400,6165251,58396,13995
"67",2000-04-06,123280,6884530,-322690,0
"68",2000-04-07,138000,7706564,-81217,10347
"69",2000-04-10,135240,7552432,-43902,-3300
"70",2000-04-11,136620,7629498,106722,10775
"71",2000-04-12,129720,7244170,101104,-27741
"72",2000-04-14,114540,6396448,-36769,-560
"73",2000-04-17,101200,5651480,0,0
"74",2000-04-18,89240,4983578,6892,-3941
"75",2000-04-19,86480,4829447,-42114,0
"76",2000-04-20,88044,4916788,-68268,0
"77",2000-04-21,93380,5214775,-20443,0
"78",2000-04-24,86480,4829447,0,0
"79",2000-04-25,83904,4685591,-7465,0
"80",2000-04-26,84088,4695866,-21607,0
"81",2000-04-27,82708,4618801,0,0
"82",2000-04-28,83260,4649627,0,0
"83",2000-05-02,88596,4947614,0,0
"84",2000-05-03,89240,4983578,0,0
"85",2000-05-04,91356,5101745,19898,0
"86",2000-05-08,93840,5240463,153478,0
"87",2000-05-09,92000,5137709,34538,0
"88",2000-05-10,94760,5291840,95222,0
"89",2000-05-12,97980,5471660,37606,0
"90",2000-05-15,86480,4829447,-101936,0
"91",2000-05-16,77740,4341364,70919,0
"92",2000-05-17,68448,3822456,13979,0
"93",2000-05-18,60260,3365199,0,0
"94",2000-05-19,53084,2964458,-51997,0
"95",2000-05-22,46736,2609956,17780,0
"96",2000-05-23,49496,2764088,10573,0
"97",2000-05-24,44896,2507202,237,0
"98",2000-05-25,50232,2805189,-26308,0
"99",2000-05-26,44252,2471238,0,0
"100",2000-05-29,39008,2178389,0,0
"101",2000-05-30,43240,2414723,-21098,269
"102",2000-05-31,48392,2702435,0,0
"103",2000-06-01,46644,2604819,-26349,0
"104",2000-06-02,48668,2717848,-26607,0
"105",2000-06-05,54464,3041524,-28850,0
"106",2000-06-07,60996,3406301,0,0
"107",2000-06-08,56764,3169967,0,0
"108",2000-06-09,52900,2954183,568,0
"109",2000-06-12,59248,3308685,-1815,0
"110",2000-06-13,55200,3082625,198,0
"111",2000-06-14,54096,3020973,0,0
"112",2000-06-15,47656,2661333,0,0
"113",2000-06-16,47932,2676746,-58,0
"114",2000-06-19,45356,2532891,0,0
"115",2000-06-20,46000,2568855,0,0
"116",2000-06-21,45908,2563717,0,0
"117",2000-06-22,48300,2697297,0,0
"118",2000-06-23,46920,2620232,0,0
"119",2000-06-26,47104,2630507,0,0
"120",2000-06-27,46828,2615094,0,0
"121",2000-06-28,46276,2584268,0,0
"122",2000-06-29,45724,2553441,0,0
"123",2000-06-30,45080,2517477,0,0
"124",2000-07-03,46552,2599681,23078,0
"125",2000-07-04,44896,2507202,0,0
"126",2000-07-05,40388,2255454,2293,0
"127",2000-07-06,39652,2214353,0,0
"128",2000-07-07,39652,2214353,-6738,0
"129",2000-07-10,41768,2332520,-1916,0
"130",2000-07-11,38364,2142425,0,0
"131",2000-07-12,38916,2173251,0,0
"132",2000-07-13,38088,2127012,0,0
"133",2000-07-14,37168,2075634,0,0
"134",2000-07-18,37444,2091048,0,0
"135",2000-07-19,34960,1952329,0,0
"136",2000-07-20,35328,1972880,0,0
"137",2000-07-21,34684,1936916,0,0
"138",2000-07-24,30544,1705719,0,0
"139",2000-07-25,30176,1685169,0,0
"140",2000-07-26,30176,1685169,0,0
"141",2000-07-27,30636,1710857,0,0
"142",2000-07-28,29440,1644067,0,0
"143",2000-07-31,29716,1659480,0,0
"144",2000-08-01,30728,1715995,0,0
"145",2000-08-02,31556,1762234,0,0
"146",2000-08-03,35328,1972880,0,119
"147",2000-08-04,35788,1998569,0,538
"148",2000-08-07,36340,2029395,0,-678
"149",2000-08-08,32292,1803336,0,0
"150",2000-08-09,31924,1782785,0,0
"151",2000-08-10,31556,1762234,0,0
"152",2000-08-11,29992,1674893,0,0
"153",2000-08-14,29716,1659480,0,0
"154",2000-08-16,31004,1731408,0,0
"155",2000-08-17,32936,1839300,0,0
"156",2000-08-18,30268,1690306,0,0
"157",2000-08-21,29256,1633792,0,0
"158",2000-08-22,30360,1695444,0,337
"159",2000-08-23,29072,1623516,0,0
"160",2000-08-24,27416,1531037,0,-178
"161",2000-08-25,26772,1495073,0,-11600
"162",2000-08-28,28984,1602965,0,-7632
"163",2000-08-29,27219,1505349,0,-7655
"164",2000-08-30,27405,1515624,0,0
"165",2000-08-31,26940,1489936,0,0
"166",2000-09-01,26476,1464247,0,0
"167",2000-09-04,25825,1428283,0,0
"168",2000-09-05,24804,1371768,0,0
"169",2000-09-06,24896,1376906,0,0
"170",2000-09-07,22574,1248463,0,0
"171",2000-09-08,21831,1207362,0,0
"172",2000-09-14,20809,1150847,0,0
"173",2000-09-15,20437,1130296,0,0
"174",2000-09-18,18022,996716,0,0
"175",2000-09-19,15885,878548,0,0
