"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,201500,830960,68278,102747
"4",2000-01-05,205000,845394,-166978,-219942
"5",2000-01-06,180500,744359,-3969,110909
"6",2000-01-07,159000,655696,0,-1590
"7",2000-01-10,140000,577342,165153,0
"8",2000-01-11,141000,581466,36487,0
"9",2000-01-12,124500,513422,0,-623
"10",2000-01-13,110000,453626,110000,0
"11",2000-01-14,97000,400016,275327,0
"12",2000-01-17,1e+05,412387,-1955,9937
"13",2000-01-18,112000,461874,-15245,0
"14",2000-01-19,99000,408263,25038,-67580
"15",2000-01-20,89000,367025,7723,0
"16",2000-01-21,89300,368262,27662,0
"17",2000-01-24,90000,371149,109530,0
"18",2000-01-25,100500,414449,659,309052
"19",2000-01-26,112500,463936,0,76674
"20",2000-01-27,126000,519608,-120768,580879
"21",2000-01-28,118000,486617,3082,51245
"22",2000-01-31,118500,488679,-4963,-4720
"23",2000-02-01,117000,482493,-22427,-1935
"24",2000-02-02,131000,540227,-281166,0
"25",2000-02-03,146500,604147,25404,189137
"26",2000-02-07,164000,676315,-196341,46440
"27",2000-02-08,160000,659820,-185773,410517
"28",2000-02-09,159000,655696,-27650,0
"29",2000-02-10,169000,696935,151999,150493
"30",2000-02-11,189000,779412,-150271,421355
"31",2000-02-14,201000,828899,19300,309690
"32",2000-02-15,177000,729926,47985,55157
"33",2000-02-16,172000,709306,-22661,5977
"34",2000-02-17,192500,793846,-175772,333362
"35",2000-02-18,215500,888695,6465,54715
"36",2000-02-21,241000,993853,53994,641107
"37",2000-02-22,220000,907252,-50592,-345070
"38",2000-02-23,246000,1014473,120383,-164441
"39",2000-02-24,275500,1136127,468672,-82307
"40",2000-02-25,308500,1272215,141058,43508
"41",2000-02-28,345500,1424798,180988,239068
"42",2000-02-29,342000,1410365,-111328,-492802
"43",2000-03-02,301000,1241286,-509055,-621389
"44",2000-03-03,265000,1092826,-122944,-50676
"45",2000-03-06,258000,1063959,-434366,42403
"46",2000-03-07,288500,1189737,-268568,-180944
"47",2000-03-08,290000,1195923,257117,40758
"48",2000-03-09,287500,1185614,1533,-1470
"49",2000-03-10,286000,1179428,-47324,-488
"50",2000-03-13,263000,1084579,-19076,-27466
"51",2000-03-14,235000,969110,10409,-50000
"52",2000-03-15,225000,927871,-36941,-156975
"53",2000-03-16,220000,907252,47409,-38374
"54",2000-03-17,196000,808279,124607,-77102
"55",2000-03-20,172500,711368,-17531,0
"56",2000-03-21,169000,696935,15063,-291319
"57",2000-03-22,189000,779412,23050,-123280
"58",2000-03-23,199000,820651,-209761,150277
"59",2000-03-24,189500,781474,28938,-1880
"60",2000-03-27,208000,857766,-35936,-3990
"61",2000-03-28,191000,787660,-947,-600
"62",2000-03-29,181000,746421,-7474,0
"63",2000-03-30,165000,680439,-61163,-111422
"64",2000-03-31,159000,655696,-19281,0
"65",2000-04-03,140000,577342,1764,-164508
"66",2000-04-04,123500,509298,0,-25935
"67",2000-04-06,115000,474245,-686,-303104
"68",2000-04-07,128500,529918,-9638,12088
"69",2000-04-10,143500,591776,-5310,1435
"70",2000-04-11,154000,635076,-14500,73949
"71",2000-04-12,154000,635076,0,0
"72",2000-04-14,154000,635076,0,0
"73",2000-04-17,136000,560847,0,0
"74",2000-04-18,120000,494865,-64397,-34550
"75",2000-04-19,114000,470122,71899,104226
"76",2000-04-20,106000,437131,-17662,11195
"77",2000-04-21,118500,488679,-51091,0
"78",2000-04-24,109000,449502,5220,0
"79",2000-04-25,120000,494865,0,0
"80",2000-04-26,148200,553084,-3864,0
"81",2000-04-27,130800,488147,-12500,30422
"82",2000-04-28,134400,501582,-32265,0
"83",2000-05-02,150000,559802,0,-95084
"84",2000-05-03,168000,626978,-253737,22960
"85",2000-05-04,187800,700872,1565,313
"86",2000-05-08,210000,783723,-9025,132739
"87",2000-05-09,212400,792679,-4187,-8260
"88",2000-05-10,216000,806115,-101212,-264786
"89",2000-05-12,222000,828507,164553,-23329
"90",2000-05-15,195600,729982,0,-8254
"91",2000-05-16,182400,680719,41166,-6370
"92",2000-05-17,160800,600108,6740,-79059
"93",2000-05-18,141600,528453,-131543,-1416
"94",2000-05-19,129600,483669,-57710,-10882
"95",2000-05-22,114600,427689,-5000,0
"96",2000-05-23,102960,384248,0,0
"97",2000-05-24,104400,389622,0,-765
"98",2000-05-25,116880,436198,98976,-970
"99",2000-05-26,102960,384248,-24680,0
"100",2000-05-29,103800,387383,0,-1
