"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,49434,5106,0,0
"4",2000-01-05,47586,4915,0,0
"5",2000-01-06,48279,4987,4973,0
"6",2000-01-07,47355,4891,0,0
"7",2000-01-10,46662,4820,0,0
"8",2000-01-11,45738,4724,0,0
"9",2000-01-12,43659,4510,0,0
"10",2000-01-13,42735,4414,0,0
"11",2000-01-14,43890,4534,1398,0
"12",2000-01-17,45738,4724,0,0
"13",2000-01-18,46200,4772,0,0
"14",2000-01-19,46662,4820,0,0
"15",2000-01-20,52206,5393,0,0
"16",2000-01-21,52206,5393,0,0
"17",2000-01-24,45969,4748,-3109,0
"18",2000-01-25,46200,4772,0,0
"19",2000-01-26,44583,4605,0,0
"20",2000-01-27,45507,4701,0,0
"21",2000-01-28,45738,4724,-7924,0
"22",2000-01-31,45738,4724,0,0
"23",2000-02-01,46893,4844,-40924,0
"24",2000-02-02,52437,5416,-30182,0
"25",2000-02-03,58559,6049,4887,0
"26",2000-02-07,62370,6442,0,0
"27",2000-02-08,60060,6204,0,0
"28",2000-02-09,60984,6299,0,0
"29",2000-02-10,65373,6753,0,0
"30",2000-02-11,67683,6991,-36136,0
"31",2000-02-14,65373,6753,0,0
"32",2000-02-15,62139,6419,0,0
"33",2000-02-16,58443,6037,0,0
"34",2000-02-17,54054,5583,0,0
"35",2000-02-18,56364,5822,0,0
"36",2000-02-21,55440,5727,0,0
"37",2000-02-22,51051,5273,0,0
"38",2000-02-23,44930,4641,50570,0
"39",2000-02-24,44814,4629,0,0
"40",2000-02-25,47586,4915,0,0
"41",2000-02-28,48510,5011,-2492,0
"42",2000-02-29,48741,5035,0,0
"43",2000-03-02,49665,5130,-1091,0
"44",2000-03-03,50127,5178,7399,0
"45",2000-03-06,55209,5703,12380,0
"46",2000-03-07,58674,6061,76,0
"47",2000-03-08,61215,6323,7210,0
"48",2000-03-09,62139,6419,7344,0
"49",2000-03-10,60753,6275,-24468,0
"50",2000-03-13,59598,6156,64032,12500
"51",2000-03-14,56595,5846,2310,0
"52",2000-03-15,53130,5488,0,0
"53",2000-03-16,55440,5727,-2435,0
"54",2000-03-17,55209,5703,0,0
"55",2000-03-20,53130,5488,-13436,0
"56",2000-03-21,46778,4832,-4309,0
"57",2000-03-22,49665,5130,-10382,0
"58",2000-03-23,50705,5237,-8767,0
"59",2000-03-24,56711,5858,0,0
"60",2000-03-27,61215,6323,0,0
"61",2000-03-28,58674,6061,2643,0
"62",2000-03-29,53130,5488,-10636,0
"63",2000-03-30,52668,5440,0,0
"64",2000-03-31,54054,5583,0,0
"65",2000-04-03,52668,5440,0,0
"66",2000-04-04,51513,5321,0,0
"67",2000-04-06,50589,5226,0,0
"68",2000-04-07,52437,5416,0,0
"69",2000-04-10,55209,5703,-68100,0
"70",2000-04-11,56595,5846,-104187,0
"71",2000-04-12,60522,6252,0,0
"72",2000-04-14,61215,6323,0,0
"73",2000-04-17,53939,5572,0,0
"74",2000-04-18,55671,5750,2403,0
"75",2000-04-19,62255,6430,1345,0
"76",2000-04-20,69647,7194,0,0
"77",2000-04-21,69300,7158,0,0
"78",2000-04-24,69300,7158,1374,0
"79",2000-04-25,73689,7612,0,0
"80",2000-04-26,73227,7564,0,0
"81",2000-04-27,66990,6920,40339,0
"82",2000-04-28,59136,6108,5200,0
"83",2000-05-02,56133,5798,1228,0
"84",2000-05-03,52437,5416,10731,0
"85",2000-05-04,54285,5607,-10974,0
"86",2000-05-08,51513,5321,1200,0
"87",2000-05-09,51282,5297,7803,0
"88",2000-05-10,54285,5607,2472,0
"89",2000-05-12,51975,5369,11673,0
"90",2000-05-15,46431,4796,26290,0
"91",2000-05-16,40887,4223,-5313,-886
"92",2000-05-17,37653,3889,4461,0
"93",2000-05-18,33149,3424,0,0
"94",2000-05-19,29222,3018,0,0
"95",2000-05-22,25757,2660,0,0
"96",2000-05-23,28760,2971,-1230,0
"97",2000-05-24,29684,3066,-11319,0
"98",2000-05-25,33149,3424,0,0
"99",2000-05-26,34188,3531,-26262,0
"100",2000-05-29,33264,3436,0,0
"101",2000-05-30,37191,3842,3459,0
"102",2000-05-31,36729,3794,-9752,0
"103",2000-06-01,34881,3603,15300,0
"104",2000-06-02,30723,3173,-47171,0
"105",2000-06-05,29222,3018,-37928,0
"106",2000-06-07,29222,3018,0,0
"107",2000-06-08,25757,2660,0,0
"108",2000-06-09,26334,2720,0,0
"109",2000-06-12,26103,2696,0,0
"110",2000-06-13,24024,2482,0,0
"111",2000-06-14,23562,2434,0,0
"112",2000-06-15,20790,2147,0,0
"113",2000-06-16,21368,2207,0,0
"114",2000-06-19,19427,2007,0,0
"115",2000-06-20,19150,1978,0,0
"116",2000-06-21,19150,1978,0,0
"117",2000-06-22,17672,1825,-3775,0
"118",2000-06-23,16932,1749,0,0
"119",2000-06-26,16863,1742,0,0
"120",2000-06-27,15847,1637,0,0
"121",2000-06-28,17741,1833,0,0
"122",2000-06-29,19866,2052,0,0
"123",2000-06-30,18711,1933,0,0
"124",2000-07-03,17302,1787,0,0
