"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,44366,2910,-300,0
"4",2000-01-05,49550,3250,0,0
"5",2000-01-06,45738,3000,0,0
"6",2000-01-07,40707,2670,0,0
"7",2000-01-10,41927,2750,0,0
"8",2000-01-11,41012,2690,0,0
"9",2000-01-12,36133,2370,0,0
"10",2000-01-13,32474,2130,0,0
"11",2000-01-14,32931,2160,0,0
"12",2000-01-17,36743,2410,0,0
"13",2000-01-18,39640,2600,0,0
"14",2000-01-19,34913,2290,0,0
"15",2000-01-20,32322,2120,0,0
"16",2000-01-21,32626,2140,0,0
"17",2000-01-24,33236,2180,0,155
"18",2000-01-25,31712,2080,0,-144
"19",2000-01-26,32169,2110,0,0
"20",2000-01-27,32474,2130,0,0
"21",2000-01-28,34608,2270,0,0
"22",2000-01-31,35828,2350,0,0
"23",2000-02-01,40097,2630,0,0
"24",2000-02-02,44518,2920,0,0
"25",2000-02-03,41164,2700,0,0
"26",2000-02-07,46043,3020,0,0
"27",2000-02-08,42079,2760,0,0
"28",2000-02-09,41469,2720,0,0
"29",2000-02-10,38572,2530,0,0
"30",2000-02-11,38725,2540,0,0
"31",2000-02-14,34761,2280,0,0
"32",2000-02-15,35523,2330,0,0
"33",2000-02-16,33541,2200,0,0
"34",2000-02-17,37505,2460,0,0
"35",2000-02-18,41927,2750,0,0
"36",2000-02-21,41927,2750,0,0
"37",2000-02-22,46805,3070,0,0
"38",2000-02-23,41317,2710,0,0
"39",2000-02-24,46195,3030,0,0
"40",2000-02-25,44061,2890,0,0
"41",2000-02-28,46043,3020,0,0
"42",2000-02-29,51531,3380,3001,0
"43",2000-03-02,57630,3780,3780,0
"44",2000-03-03,64338,4220,-4522,0
"45",2000-03-06,57477,3770,-2843,0
"46",2000-03-07,54123,3550,0,0
"47",2000-03-08,55800,3660,0,0
"48",2000-03-09,58392,3830,0,0
"49",2000-03-10,57935,3800,7551,0
"50",2000-03-13,64796,4250,1173,0
"51",2000-03-14,72571,4760,-9520,0
"52",2000-03-15,64796,4250,-714,0
"53",2000-03-16,57020,3740,-587,0
"54",2000-03-17,50312,3300,0,0
