"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,237917,14712,-14920,0
"4",2000-01-05,253962,15704,-13471,12422
"5",2000-01-06,224623,13890,-48518,1491
"6",2000-01-07,198035,12246,-12667,-2604
"7",2000-01-10,197577,12217,-31217,3006
"8",2000-01-11,216372,13380,26976,0
"9",2000-01-12,190700,11792,32324,0
"10",2000-01-13,168238,10403,9230,28241
"11",2000-01-14,149443,9241,-58824,0
"12",2000-01-17,158611,9808,6291,0
"13",2000-01-18,177406,10970,-32367,0
"14",2000-01-19,156319,9666,71917,0
"15",2000-01-20,150360,9298,-75681,0
"16",2000-01-21,151277,9354,25292,0
"17",2000-01-24,165946,10262,6690,0
"18",2000-01-25,165029,10205,10980,0
"19",2000-01-26,165029,10205,-26031,0
"20",2000-01-27,151277,9354,-3424,0
"21",2000-01-28,165029,10205,0,-5723
"22",2000-01-31,164571,10177,-25444,194
"23",2000-02-01,175114,10828,138976,-195
"24",2000-02-02,195285,12076,-5170,6256
"25",2000-02-03,199869,12359,-38368,-877
"26",2000-02-07,223706,13833,347,0
"27",2000-02-08,222331,13748,79107,-90
"28",2000-02-09,223706,13833,22209,-23797
"29",2000-02-10,206287,12756,129152,4490
"30",2000-02-11,231041,14287,22548,129323
"31",2000-02-14,258546,15988,251121,60565
"32",2000-02-15,231958,14343,-128961,0
"33",2000-02-16,259463,16044,-270372,75935
"34",2000-02-17,283300,17518,-42138,8450
"35",2000-02-18,317223,19616,516147,4982
"36",2000-02-21,355271,21969,145904,-47272
"37",2000-02-22,335559,20750,603144,-75316
"38",2000-02-23,295677,18284,267780,118432
"39",2000-02-24,330975,20466,-304324,85698
"40",2000-02-25,310347,19191,719632,22372
"41",2000-02-28,275049,17008,-61663,-4626
"42",2000-02-29,287884,17802,69076,0
"43",2000-03-02,299803,18539,271714,-5907
"44",2000-03-03,289718,17915,101330,-81
"45",2000-03-06,294302,18199,14583,29070
"46",2000-03-07,285592,17660,95083,-1594
"47",2000-03-08,307138,18992,501140,-77119
"48",2000-03-09,316306,19559,43071,17962
"49",2000-03-10,308055,19049,118517,132238
"50",2000-03-13,319056,19729,228501,-75667
"51",2000-03-14,297969,18425,109418,-36548
"52",2000-03-15,286967,17745,146522,-40632
"53",2000-03-16,276882,17121,-7071,0
"54",2000-03-17,252128,15591,-25736,713
"55",2000-03-20,221873,13720,161949,-123388
"56",2000-03-21,222789,13777,-34441,-225
"57",2000-03-22,235625,14570,-344286,0
"58",2000-03-23,225540,13947,13799,0
"59",2000-03-24,220039,13606,48555,1283
"60",2000-03-27,239292,14797,-25969,-12500
"61",2000-03-28,242501,14995,121786,2137
"62",2000-03-29,229207,14173,-70450,-5077
"63",2000-03-30,203327,12552,-145013,-18019
"64",2000-03-31,189619,11705,-32110,-421
"65",2000-04-03,167345,10330,9020,-2940
"66",2000-04-04,174199,10753,-59834,0
"67",2000-04-06,173627,10718,-95418,-43004
"68",2000-04-07,194189,11987,-76620,126976
"69",2000-04-10,217034,13398,58939,-84088
"70",2000-04-11,223317,13786,107046,-35558
"71",2000-04-12,219319,13539,138522,-157
"72",2000-04-14,193046,11917,-66547,38305
"73",2000-04-17,170201,10507,7152,-149
"74",2000-04-18,166774,10295,-174138,52177
"75",2000-04-19,173627,10718,-60949,-15544
"76",2000-04-20,175912,10859,47695,-1475
"77",2000-04-21,193617,11952,-58854,-48100
"78",2000-04-24,171343,10577,-41414,0
"79",2000-04-25,168487,10401,-246895,-412
"80",2000-04-26,161062,9943,-16706,0
"81",2000-04-27,148497,9167,21067,-86
"82",2000-04-28,150782,9308,-54616,1
"83",2000-05-02,159349,9837,-117000,-8206
"84",2000-05-03,161062,9943,10277,0
"85",2000-05-04,166774,10295,36481,0
"86",2000-05-08,181052,11177,-14739,-407
"87",2000-05-09,174199,10753,-537,-626
"88",2000-05-10,178197,11000,132545,-1950
"89",2000-05-12,199329,12305,8786,58801
"90",2000-05-15,180481,11141,-86184,5
"91",2000-05-16,181623,11212,-87581,0
"92",2000-05-17,159920,9872,5692,265
"93",2000-05-18,141643,8744,3605,0
