"","date","MarketCap","Adj_Price","NetBuyAmount_Inst","NetBuyAmount_Frgn"
"3",2000-01-04,395760,6890,234,0
"4",2000-01-05,442000,7696,36,0
"5",2000-01-06,495040,8619,4,0
"6",2000-01-07,553520,9637,7900,0
"7",2000-01-10,618800,10774,1365,0
"8",2000-01-11,692240,12052,865,0
"9",2000-01-12,775200,13497,7487,0
"10",2000-01-13,682720,11887,-1658657,0
"11",2000-01-14,601120,10466,108511,0
"12",2000-01-17,538560,9377,-389857,19952
"13",2000-01-18,599760,10442,-138609,-18444
"14",2000-01-19,529040,9211,-172083,0
"15",2000-01-20,466480,8122,-138996,0
"16",2000-01-21,439280,7648,-66154,-1288
"17",2000-01-24,466480,8122,-29491,0
"18",2000-01-25,410720,7151,-1108,0
"19",2000-01-26,410720,7151,-72581,0
"20",2000-01-27,382160,6654,-81004,0
"21",2000-01-28,427040,7435,-42029,0
"22",2000-01-31,444720,7743,49305,2291
"23",2000-02-01,496400,8643,-89191,35804
"24",2000-02-02,492320,8572,-2071,968
"25",2000-02-03,493680,8595,45100,-925
"26",2000-02-07,552160,9614,-65994,0
"27",2000-02-08,492320,8572,-16740,0
"28",2000-02-09,520880,9069,-26521,9713
"29",2000-02-10,527680,9187,30410,-10739
"30",2000-02-11,590240,10277,-30990,0
"31",2000-02-14,660960,11508,-418044,-140
"32",2000-02-15,582080,10134,72404,-438
"33",2000-02-16,651440,11342,-293552,386384
"34",2000-02-17,728960,12692,-89051,5360
"35",2000-02-18,816000,14207,6600,600
"36",2000-02-21,913920,15912,-469259,26040
"37",2000-02-22,805120,14018,95549,-1200711
"38",2000-02-23,712640,12408,-228748,-31347
"39",2000-02-24,788800,13734,-147584,5895
"40",2000-02-25,707200,12313,119003,4154
"41",2000-02-28,791520,13781,-299669,-21743
"42",2000-02-29,756160,13165,30633,-387504
"43",2000-03-02,845920,14728,732684,-4588
"44",2000-03-03,786080,13686,410221,-13345
"45",2000-03-06,743920,12952,-17990,4860
"46",2000-03-07,720800,12550,-54609,69
"47",2000-03-08,720800,12550,161020,4045
"48",2000-03-09,733040,12763,-6982,-9644
"49",2000-03-10,704480,12266,155814,742
"50",2000-03-13,660960,11508,-159400,0
"51",2000-03-14,639200,11129,79915,-4456
"52",2000-03-15,637840,11105,76888,0
"53",2000-03-16,584800,10182,-10984,0
"54",2000-03-17,515440,8974,-472213,0
"55",2000-03-20,489600,8524,24149,0
"56",2000-03-21,474640,8264,-23087,0
"57",2000-03-22,530400,9235,-44960,0
"58",2000-03-23,554880,9661,187183,3865
"59",2000-03-24,597040,10395,459924,0
"60",2000-03-27,606560,10561,-49955,0
"61",2000-03-28,590240,10277,100056,0
"62",2000-03-29,552160,9614,18303,400
"63",2000-03-30,530400,9235,-12202,0
"64",2000-03-31,492320,8572,-43160,0
"65",2000-04-03,435200,7577,-221512,0
"66",2000-04-04,418880,7293,9667,0
"67",2000-04-06,420240,7317,6096,0
"68",2000-04-07,470560,8193,160722,1
"69",2000-04-10,526320,9164,-182877,0
"70",2000-04-11,463760,8074,48041,0
"71",2000-04-12,518160,9022,132425,0
"72",2000-04-14,505920,8808,1377699,-2867670
"73",2000-04-17,459680,8003,-676730,-3589
"74",2000-04-18,514080,8951,-172340,0
"75",2000-04-19,500480,8714,1045,0
"76",2000-04-20,470560,8193,138168,67
"77",2000-04-21,503200,8761,-36228,5670
"78",2000-04-24,461040,8027,-40791,-5045
"79",2000-04-25,462400,8051,-70258,2187
"80",2000-04-26,452880,7885,-30838,0
"81",2000-04-27,427040,7435,72835,0
"82",2000-04-28,432480,7530,34858,0
"83",2000-05-02,466480,8122,467750,0
"84",2000-05-03,459680,8003,-14586,-2299
"85",2000-05-04,473280,8240,146275,0
"86",2000-05-08,474640,8264,-56228,-15
"87",2000-05-09,461040,8027,-50750,-171
"88",2000-05-10,463760,8074,393,0
"89",2000-05-12,446080,7767,-17549,16896
"90",2000-05-15,448800,7814,-199815,0
"91",2000-05-16,431120,7506,78242,-16250
"92",2000-05-17,446080,7767,148761,15
"93",2000-05-18,416160,7246,142686,0
"94",2000-05-19,418880,7293,30108,0
"95",2000-05-22,369920,6441,120155,0
"96",2000-05-23,331840,5778,-53952,0
"97",2000-05-24,307360,5351,-24587,0
"98",2000-05-25,344080,5991,-43225,0
"99",2000-05-26,303280,5280,-32046,0
"100",2000-05-29,286960,4996,47947,0
"101",2000-05-30,320960,5588,-222677,0
"102",2000-05-31,359040,6251,-419524,0
"103",2000-06-01,357680,6227,-67941,508
"104",2000-06-02,368560,6417,-19490,0
"105",2000-06-05,398480,6938,-96619,43998
"106",2000-06-07,399840,6962,144534,0
"107",2000-06-08,369920,6441,-76616,-40500
"108",2000-06-09,359040,6251,63795,0
"109",2000-06-12,376720,6559,-64691,0
"110",2000-06-13,340000,5920,-11125,0
"111",2000-06-14,345440,6014,-49911,4947
"112",2000-06-15,304640,5304,-176501,0
"113",2000-06-16,306000,5328,-39827,0
"114",2000-06-19,342720,5967,-34752,0
"115",2000-06-20,345440,6014,121869,0
"116",2000-06-21,345440,6014,66907,0
"117",2000-06-22,334560,5825,-6189,0
"118",2000-06-23,326400,5683,-33101,0
"119",2000-06-26,361760,6299,-138540,28228
"120",2000-06-27,350880,6109,12843,15875
"121",2000-06-28,352240,6133,20073,0
"122",2000-06-29,340000,5920,-115233,0
"123",2000-06-30,330480,5754,-74175,0
"124",2000-07-03,333200,5801,-24441,-3660
"125",2000-07-04,320960,5588,-88820,-1072
"126",2000-07-05,301920,5257,-110526,-16285
"127",2000-07-06,296480,5162,-56203,0
"128",2000-07-07,300560,5233,-46338,0
"129",2000-07-10,315520,5493,98889,-13644
"130",2000-07-11,295120,5138,-11000,5712
"131",2000-07-12,303280,5280,0,-347
"132",2000-07-13,295120,5138,-4068,3588
"133",2000-07-14,289680,5044,13900,218
"134",2000-07-18,306000,5328,32992,-1064
"135",2000-07-19,276080,4807,-109222,-1255
"136",2000-07-20,268464,4674,9546,2355
"137",2000-07-21,262208,4565,-1929,-412
"138",2000-07-24,235280,4096,2283,-976
"139",2000-07-25,226576,3945,-4948,0
"140",2000-07-26,228480,3978,-50702,-202
"141",2000-07-27,223856,3898,1659,0
"142",2000-07-28,209712,3651,-4709,0
"143",2000-07-31,211344,3680,3755,0
"144",2000-08-01,236096,4111,79285,0
"145",2000-08-02,226848,3950,11179,0
"146",2000-08-03,239360,4167,31222,-441
"147",2000-08-04,230656,4016,0,5009
"148",2000-08-07,215696,3755,-40331,0
"149",2000-08-08,212160,3694,8150,-4998
"150",2000-08-09,216784,3774,-8608,-2389
"151",2000-08-10,219504,3822,7743,-1850
"152",2000-08-11,213520,3718,-37667,0
"153",2000-08-14,210528,3665,-7752,-768
"154",2000-08-16,220320,3836,-8122,81
"155",2000-08-17,213248,3713,3905,0
"156",2000-08-18,205904,3585,0,-76
"157",2000-08-21,200736,3495,6287,74
"158",2000-08-22,198288,3452,0,-74
"159",2000-08-23,189584,3301,-10450,72
"160",2000-08-24,182240,3173,-6929,-66
"161",2000-08-25,179792,3130,-3212,0
"162",2000-08-28,197744,3443,854,0
"163",2000-08-29,186320,3244,0,1238
"164",2000-08-30,186048,3239,-3408,68
"165",2000-08-31,179520,3126,-662,-131
"166",2000-09-01,179520,3126,0,0
"167",2000-09-04,182512,3178,1369,0
"168",2000-09-05,189040,3291,4106,0
"169",2000-09-06,184960,3220,14978,0
"170",2000-09-07,180608,3145,-700,0
"171",2000-09-08,180064,3135,0,0
"172",2000-09-14,176800,3078,3796,0
"173",2000-09-15,177888,3097,20317,0
"174",2000-09-18,156672,2728,-604,0
"175",2000-09-19,137904,2401,-10020,0
"176",2000-09-20,137904,2401,-12797,0
"177",2000-09-21,122944,2141,-6404,0
"178",2000-09-22,108256,1885,0,0
"179",2000-09-25,112064,1951,0,0
"180",2000-09-26,118320,2060,-454,0
"181",2000-09-27,132464,2306,-9393,0
"182",2000-09-28,130016,2264,-6603,0
"183",2000-09-29,134640,2344,-17782,0
"184",2000-10-02,125936,2193,-4702,0
"185",2000-10-04,125120,2178,-1398,0
"186",2000-10-05,127840,2226,-31061,0
"187",2000-10-06,129472,2254,-22175,0
"188",2000-10-09,140896,2453,-63937,0
"189",2000-10-10,140624,2448,1331,0
"190",2000-10-11,124304,2164,0,0
"191",2000-10-12,120496,2098,0,0
"192",2000-10-13,109616,1908,0,0
"193",2000-10-16,121856,2122,0,0
"194",2000-10-17,107440,1871,0,0
"195",2000-10-18,103632,1804,0,0
"196",2000-10-19,103360,1800,0,0
"197",2000-10-20,115600,2013,0,0
"198",2000-10-23,104176,1814,0,0
"199",2000-10-24,103360,1800,0,0
"200",2000-10-25,100912,1757,0,0
"201",2000-10-26,99552,1733,0,0
"202",2000-10-27,98736,1719,0,0
"203",2000-10-30,87040,1515,1605,0
"204",2000-10-31,87040,1515,-1530,-513
"205",2000-11-01,91120,1586,0,0
"206",2000-11-02,91120,1586,7,0
"207",2000-11-03,93296,1624,0,0
"208",2000-11-06,96832,1686,-258,0
"209",2000-11-07,93296,1624,0,0
"210",2000-11-08,89216,1553,0,0
"211",2000-11-09,89216,1553,0,0
"212",2000-11-10,90576,1577,0,0
"213",2000-11-13,84592,1473,0,291
"214",2000-11-14,88128,1534,0,-287
"215",2000-11-15,91664,1596,15377,0
"216",2000-11-16,87584,1525,0,0
"217",2000-11-17,86496,1506,0,0
"218",2000-11-20,86496,1506,0,0
"219",2000-11-21,83504,1454,-13568,0
"220",2000-11-22,87584,1525,159,0
"221",2000-11-23,81600,1421,-1582,0
"222",2000-11-24,83504,1454,0,0
"223",2000-11-27,93296,1624,10568,0
"224",2000-11-28,96560,1681,-13899,0
"225",2000-11-29,91936,1601,0,0
"226",2000-11-30,84320,1468,-322,0
"227",2000-12-01,84864,1478,0,0
"228",2000-12-04,82144,1430,0,0
"229",2000-12-05,84320,1468,0,0
"230",2000-12-06,82144,1430,3300,0
"231",2000-12-07,81328,1416,0,0
"232",2000-12-08,81872,1425,0,0
"233",2000-12-11,83504,1454,0,0
"234",2000-12-12,83504,1454,0,0
"235",2000-12-13,83504,1454,0,0
"236",2000-12-14,83232,1449,0,0
"237",2000-12-15,82144,1430,0,0
"238",2000-12-18,81328,1416,0,0
"239",2000-12-19,77248,1345,5602,0
"240",2000-12-20,68000,1184,8025,0
"241",2000-12-21,59840,1042,0,0
"242",2000-12-22,52768,919,0,0
"243",2000-12-26,54128,942,0,0
"244",2001-01-02,60384,1051,0,0
"245",2001-01-03,65824,1146,4935,0
"246",2001-01-04,73712,1283,0,0
"247",2001-01-05,70720,1231,-13260,0
"248",2001-01-08,71264,1241,12925,0
"249",2001-01-09,79696,1388,0,0
"250",2001-01-10,75344,1312,-19310,0
"251",2001-01-11,81600,1421,0,0
"252",2001-01-12,91392,1591,0,0
"253",2001-01-15,102272,1781,-752,0
"254",2001-01-16,114512,1994,2595,0
"255",2001-01-17,105808,1842,0,0
"256",2001-01-18,96560,1681,0,0
"257",2001-01-19,104176,1814,30794,0
"258",2001-01-22,116416,2027,19202,0
"259",2001-01-26,113152,1970,-4870,0
"260",2001-01-29,119680,2084,-4361,0
"261",2001-01-30,119136,2074,24062,0
"262",2001-01-31,116688,2032,-76256,0
"263",2001-02-01,111248,1937,5559,0
"264",2001-02-02,106352,1852,6087,0
"265",2001-02-05,93840,1634,-3739,0
"266",2001-02-06,96288,1676,0,0
"267",2001-02-07,96560,1681,0,0
"268",2001-02-08,96288,1676,-2,0
"269",2001-02-09,94928,1653,19,350
"270",2001-02-12,97648,1700,-19,0
"271",2001-02-13,103360,1800,0,0
"272",2001-02-14,102544,1785,1875,0
"273",2001-02-15,114784,1998,16771,0
"274",2001-02-16,110976,1932,6153,-430
"275",2001-02-19,112880,1965,6104,0
"276",2001-02-20,117232,2041,-18672,0
"277",2001-02-21,111520,1942,5038,0
"278",2001-02-22,100912,1757,1895,0
"279",2001-02-23,101456,1766,0,0
"280",2001-02-26,106080,1847,5493,0
"281",2001-02-27,108800,1894,-7802,0
"282",2001-02-28,101184,1762,-1256,0
"283",2001-03-02,91936,1601,-2133,0
"284",2001-03-05,92480,1610,658,0
"285",2001-03-06,93024,1620,9368,0
"286",2001-03-07,95744,1667,838,0
"287",2001-03-08,98464,1714,1999,0
"288",2001-03-09,92480,1610,-7281,0
"289",2001-03-12,84592,1473,-501,0
"290",2001-03-13,77520,1350,-1366,0
"291",2001-03-14,85136,1482,1861,0
"292",2001-03-15,84320,1468,-9358,0
"293",2001-03-16,83232,1449,0,0
"294",2001-03-19,84320,1468,-56,0
"295",2001-03-20,84592,1473,-343,0
"296",2001-03-21,82960,1444,-24,0
"297",2001-03-22,82144,1430,-49,0
"298",2001-03-23,91936,1601,-55,0
"299",2001-03-26,102816,1790,-68,669
"300",2001-03-27,92480,1610,-69,-526
"301",2001-03-28,100368,1747,-53,55821
"302",2001-03-29,92480,1610,-121433,-110
"303",2001-03-30,89216,1553,-81942,0
"304",2001-04-02,85136,1482,-60494,0
"305",2001-04-03,76976,1340,-55542,0
"306",2001-04-04,78880,1373,10947,0
"307",2001-04-06,82416,1435,-81815,0
"308",2001-04-09,76160,1326,-43915,0
"309",2001-04-10,73712,1283,-31848,0
"310",2001-04-11,76976,1340,0,0
"311",2001-04-12,79696,1388,0,21477
"312",2001-04-13,81056,1411,0,30
"313",2001-04-16,81872,1425,0,0
"314",2001-04-17,81600,1421,0,0
"315",2001-04-18,91392,1591,24646,16333
"316",2001-04-19,102272,1781,-28604,42931
"317",2001-04-20,98736,1719,-72500,18765
"318",2001-04-23,103360,1800,-51883,0
"319",2001-04-24,95744,1667,66,0
"320",2001-04-25,101456,1766,0,17261
"321",2001-04-26,99280,1729,31400,-23929
"322",2001-04-27,97104,1691,4629,0
"323",2001-04-30,107440,1871,1518,-15800
"324",2001-05-02,106080,1847,-1248,-12388
"325",2001-05-03,103088,1795,0,15994
"326",2001-05-04,104720,1823,-3817,19103
"327",2001-05-07,110704,1927,-6170,-50045
"328",2001-05-08,108256,1885,71616,0
"329",2001-05-09,102544,1785,0,0
"330",2001-05-10,104992,1828,31625,0
"331",2001-05-11,103360,1800,3087,0
"332",2001-05-14,104176,1814,3355,0
"333",2001-05-15,100640,1752,1216,0
"334",2001-05-16,97104,1691,-1447,0
"335",2001-05-17,101184,1762,-1480,29740
"336",2001-05-18,98192,1710,0,0
"337",2001-05-21,103360,1800,70419,18967
"338",2001-05-22,106080,1847,19766,-7202
"339",2001-05-23,102544,1785,-109,0
"340",2001-05-24,101184,1762,-75,0
"341",2001-05-25,101184,1762,0,0
"342",2001-05-28,99552,1733,-139,0
"343",2001-05-29,100912,1757,1910,0
"344",2001-05-30,99280,1729,-109,-11955
"345",2001-05-31,96016,1672,-849,0
"346",2001-06-01,94656,1648,-627,0
"347",2001-06-04,94384,1643,0,0
"348",2001-06-05,91664,1596,0,0
"349",2001-06-07,91120,1586,-3355,0
"350",2001-06-08,98736,1719,-15490,0
"351",2001-06-11,93840,1634,-1257,0
"352",2001-06-12,93568,1629,0,0
"353",2001-06-13,94928,1653,0,0
"354",2001-06-14,94928,1653,0,0
"355",2001-06-15,94384,1643,898,0
"356",2001-06-18,93024,1620,0,0
"357",2001-06-19,91936,1601,0,0
"358",2001-06-20,88128,1534,-575,0
"359",2001-06-21,86496,1506,-293,0
"360",2001-06-22,87312,1520,-319,15973
"361",2001-06-25,84592,1473,-15601,0
"362",2001-06-26,80784,1407,0,0
"363",2001-06-27,83504,1454,-91,3807
"364",2001-06-28,82144,1430,0,0
"365",2001-06-29,85680,1492,-4793,93
"366",2001-07-02,84048,1463,-6,0
"367",2001-07-03,82960,1444,0,-2516
"368",2001-07-04,82960,1444,0,0
"369",2001-07-05,82688,1440,-30,0
"370",2001-07-06,78880,1373,0,0
"371",2001-07-09,74528,1298,0,5367
"372",2001-07-10,73712,1283,-1410,0
"373",2001-07-11,71536,1245,254,7744
"374",2001-07-12,77248,1345,0,-13956
"375",2001-07-13,71264,1241,0,-14992
"376",2001-07-16,68000,1184,-11901,0
"377",2001-07-18,62560,1089,-19695,0
"378",2001-07-19,61744,1075,-3090,0
"379",2001-07-20,59840,1042,-5675,0
"380",2001-07-23,53584,933,-16106,0
"381",2001-07-24,55760,971,-39816,6251
"382",2001-07-25,53584,933,-43443,0
"383",2001-07-26,56032,976,0,103
"384",2001-07-27,62560,1089,0,-7329
"385",2001-07-30,63376,1103,0,0
"386",2001-07-31,63920,1113,0,0
"387",2001-08-01,66368,1156,0,0
"388",2001-08-02,67184,1170,0,-149
"389",2001-08-03,65824,1146,0,0
"390",2001-08-06,64464,1122,0,0
"391",2001-08-07,63104,1099,0,0
"392",2001-08-08,62832,1094,0,0
"393",2001-08-09,60384,1051,2,0
"394",2001-08-10,61200,1066,0,0
"395",2001-08-13,62560,1089,0,0
"396",2001-08-14,64192,1118,-3,0
"397",2001-08-16,61472,1070,5,0
"398",2001-08-17,59296,1032,0,0
"399",2001-08-20,57120,995,0,0
"400",2001-08-21,57392,999,0,0
"401",2001-08-22,64192,1118,-237,0
"402",2001-08-23,60384,1051,0,0
"403",2001-08-24,62560,1089,0,0
"404",2001-08-27,62832,1094,0,0
"405",2001-08-28,66912,1165,0,0
"406",2001-08-29,61472,1070,0,0
"407",2001-08-30,58752,1023,0,0
"408",2001-08-31,54400,947,0,0
"409",2001-09-03,54672,952,0,0
"410",2001-09-04,60112,1047,-1006,0
"411",2001-09-05,56848,990,0,0
"412",2001-09-06,58208,1013,0,0
"413",2001-09-07,58208,1013,0,0
"414",2001-09-10,57120,995,0,0
"415",2001-09-11,56304,980,0,0
"416",2001-09-12,49776,867,-18,0
"417",2001-09-13,48144,838,2122,0
"418",2001-09-14,42432,739,-1898,0
"419",2001-09-17,37536,654,0,0
"420",2001-09-18,41072,715,0,0
"421",2001-09-19,39984,696,0,0
"422",2001-09-20,37808,658,0,-83
"423",2001-09-21,35904,625,-2071,0
"424",2001-09-24,37536,654,0,0
"425",2001-09-25,35632,620,0,0
"426",2001-09-26,36176,630,0,0
"427",2001-09-27,36992,644,0,0
"428",2001-09-28,39168,682,0,0
"429",2001-10-04,43792,762,0,0
"430",2001-10-05,42432,739,0,0
"431",2001-10-08,39984,696,0,0
"432",2001-10-09,43520,758,0,0
"433",2001-10-10,43520,758,3,0
"434",2001-10-11,45968,800,0,0
"435",2001-10-12,46784,815,0,0
"436",2001-10-15,45968,800,0,0
"437",2001-10-16,48144,838,0,0
"438",2001-10-17,53856,938,21091,56963
"439",2001-10-18,55488,966,0,36215
"440",2001-10-19,62016,1080,0,0
"441",2001-10-22,59296,1032,-22768,0
"442",2001-10-23,55760,971,0,0
"443",2001-10-24,56848,990,0,0
"444",2001-10-25,54672,952,211,0
"445",2001-10-26,54400,947,507,0
"446",2001-10-29,54944,957,0,0
"447",2001-10-30,51680,900,0,-16097
"448",2001-10-31,52496,914,0,-21947
"449",2001-11-01,57664,1004,0,0
"450",2001-11-02,57664,1004,330,0
"451",2001-11-05,57120,995,0,0
"452",2001-11-06,57120,995,436,-21481
"453",2001-11-07,55760,971,2358,0
"454",2001-11-08,55216,961,2334,-20233
"455",2001-11-09,57664,1004,-4682,0
"456",2001-11-12,63920,1113,-194,-21900
"457",2001-11-13,60112,1047,-1785,-22243
"458",2001-11-14,66640,1160,0,10893
"459",2001-11-15,61200,1066,0,0
"460",2001-11-16,59840,1042,0,1751
